Orthogroup	Euclidium_syriacum	Conringia_planisiliqua
OG0012788	ESY2_g35037_DN3_SP3_c0.t1	CP9_g29456_DN3_SP8_c.t1
OG0012790	ESY2_g35077_DN3_SP8_c0.t1	CP9_g29423_DN3_SP8_c.t1
OG0012791	ESY2_g34602_DN3_SP7_c0.t1	CP9_g29400_DN3_SP7_c.t1
OG0012792	ESY2_g34613_DN3_SP1_c0.t1	CP9_g29391_DN3_SP1_c.t1, CP12_g30853_DN3_SP0_c.t1
OG0012793	ESY2_g34634_DN3_SP8_c0.t1	CP9_g29372_DN3_SP8_c.t1
OG0012794	ESY2_g34651_DN3_SP8_c8.t1	CP9_g29358_DN3_SP8_c.t1
OG0012795	ESY2_g34656_DN3_SP0_c0.t1	CP9_g29353_DN3_SP8_c.t1
OG0012796	ESY2_g34664_DN3_SP4_c0.t1	CP9_g29349_DN3_SP8_c.t1
OG0012797	ESY2_g34665_DN3_SP8_c0.t1	CP9_g29348_DN3_SP8_c.t1
OG0012798	ESY2_g34696_DN3_SP3_c14.t1	CP9_g29323_DN3_SP3_c.t1
OG0012799	ESY2_g34720_DN3_SP8_c0.t1	CP9_g29300_DN3_SP7_c.t1
OG0012801	ESY2_g34793_DN2_SP5_c0.t1	CP9_g29251_DN3_SP5_c.t1
OG0012802	ESY11_g53945_DN3_SP0_c0.t1	CP10_g43860_DN3_SP8_c.t1
OG0012803	ESY2_g36083_DN3_SP0_c0.t1	CP9_g29214_DN3_SP0_c.t1
OG0012804	ESY17_g39210_DN3_SP5_c0.t1	CP10_g43712_DN3_SP8_c.t1
OG0012805	ESY2_g36017_DN3_SP0_c3.t1	CP9_g29169_DN3_SP0_c.t1
OG0012806	ESY2_g35986_DN3_SP0_c0.t1, ESY7_g17654_DN3_SP0_c0.t1	CP9_g29148_DN3_SP2_c.t1
OG0012808	ESY2_g35977_DN3_SP0_c0.t1	CP9_g29145_DN3_SP0_c.t1
OG0012809	ESY11_g53996_DN3_SP8_c0.t1	CP10_g43821_DN3_SP8_c.t1
OG0012810	ESY1_g8353_DN3_SP0_c0.t1, ESY1_g11364_DN2_SP0_c0.t1, ESY9_g44154_DN2_SP0_c0.t1, ESY2_g36089_DN1_SP0_c0.t1	CP1_g40966_DN3_SP0_c.t1, CP1_g38210_DN1_SP0_c.t1
OG0012810	ESY2_g37772_DN3_SP0_c0.t1	CP1_g38209_DN3_SP0_c.t1
OG0012812	ESY11_g54042_DN3_SP0_c0.t1	CP10_g43800_DN3_SP0_c.t1
OG0012813	ESY11_g54057_DN3_SP0_c0.t1	CP10_g43793_DN3_SP1_c.t1
OG0012814	ESY21_g55450_DN3_SP1_c0.t1	CP13_g19205_DN3_SP4_c.t1
OG0012815	ESY11_g54101_DN2_SP0_c0.t1	CP10_g43767_DN3_SP0_c.t1
OG0012816	ESY11_g54156_DN3_SP0_c0.t1	CP10_g43728_DN3_SP3_c.t1
OG0012817	ESY1_g9811_DN3_SP0_c0.t1	CP3_g14387_DN3_SP2_c.t1
OG0012818	ESY1_g9797_DN3_SP1_c0.t1	CP3_g14391_DN3_SP2_c.t1
OG0012819	ESY1_g9783_DN3_SP0_c0.t1	CP3_g14393_DN3_SP0_c.t1
OG0012822	ESY2_g36441_DN3_SP1_c0.t1	CP7_g46477_DN2_SP5_c.t1
OG0012823	ESY2_g36425_DN3_SP0_c0.t1	CP7_g46468_DN3_SP0_c.t1
OG0012824	ESY2_g36410_DN3_SP1_c0.t1	CP7_g46458_DN3_SP2_c.t1
OG0012825	ESY2_g36373_DN3_SP0_c0.t1	CP7_g46435_DN2_SP4_c.t1
OG0012826	ESY2_g36360_DN3_SP0_c0.t1	CP7_g46429_DN3_SP0_c.t1
OG0012827	ESY2_g36358_DN3_SP0_c0.t1	CP7_g46426_DN3_SP0_c.t1
OG0012828	ESY2_g36305_DN3_SP0_c0.t1	CP7_g46402_DN3_SP0_c.t1
OG0012829	ESY2_g36291_DN3_SP0_c0.t1	CP7_g46395_DN3_SP0_c.t1
OG0012830	ESY2_g36287_DN3_SP0_c0.t1	CP7_g46389_DN3_SP1_c.t1
OG0012831	ESY2_g36284_DN3_SP8_c0.t1	CP7_g46386_DN3_SP8_c.t1
OG0012832	ESY2_g36270_DN3_SP5_c0.t1	CP7_g46373_DN3_SP6_c.t1
OG0012833	ESY2_g36212_DN1_SP0_c0.t1	CP7_g46324_DN2_SP1_c.t1
OG0012835	ESY2_g36170_DN3_SP0_c0.t1	CP7_g46299_DN3_SP5_c.t1
OG0012836	ESY2_g36871_DN3_SP0_c0.t1	CP7_g46275_DN3_SP0_c.t1
OG0012838	ESY19_g41972_DN1_SP0_c0.t1	CP9_g28310_DN2_SP0_c.t1
OG0012839	ESY2_g36918_DN3_SP6_c0.t1	CP7_g46248_DN3_SP6_c.t1
OG0012841	ESY2_g36961_DN3_SP2_c0.t1	CP7_g46228_DN3_SP8_c.t1
OG0012842	ESY9_g44117_DN3_SP0_c0.t1	CP4_g25144_DN3_SP0_c.t1
OG0012843	ESY9_g44123_DN3_SP6_c0.t1	CP4_g25142_DN3_SP8_c.t1
OG0012844	ESY9_g44221_DN2_SP0_c0.t1	CP4_g25131_DN3_SP0_c.t1
OG0012845	ESY9_g44269_DN3_SP0_c0.t1	CP4_g25122_DN3_SP0_c.t1
OG0012846	ESY5_g4944_DN3_SP7_c0.t1	CP4_g25084_DN3_SP5_c.t1
OG0012847	ESY9_g44449_DN3_SP8_c0.t1	CP4_g25079_DN3_SP8_c.t1
OG0012849	ESY9_g44496_DN3_SP3_c0.t1	CP4_g25076_DN3_SP8_c.t1
OG0012851	ESY9_g44537_DN3_SP0_c0.t1	CP4_g25071_DN3_SP0_c.t1, CP8_g53017_DN2_SP0_c.t1
OG0012852	ESY9_g44583_DN3_SP6_c0.t1	CP4_g25060_DN3_SP6_c.t1
OG0012853	ESY9_g42526_DN3_SP8_c0.t1	CP3_g14865_DN3_SP8_c.t1
OG0012854	ESY5_g3662_DN3_SP3_c20.t1	CP1_g37432_DN3_SP4_c.t1
OG0012856	ESY1_g7623_DN3_SP4_c0.t1	CP3_g14928_DN3_SP5_c.t1
OG0012857	ESY1_g7363_DN3_SP8_c0.t1	CP3_g14970_DN3_SP8_c.t1
OG0012858	ESY1_g7307_DN3_SP0_c0.t1	CP3_g15013_DN3_SP7_c.t1
OG0012859	ESY15_g65171_DN3_SP1_c0.t1	CP69_g34235_DN3_SP4_c.t1
OG0012860	ESY15_g65189_DN3_SP8_c0.t1	CP8_g52189_DN3_SP8_c.t1
OG0012861	ESY6_g47178_DN2_SP3_c0.t1	CP8_g53245_DN3_SP6_c.t1
OG0012862	ESY15_g65225_DN3_SP8_c0.t1	CP8_g52357_DN3_SP8_c.t1
OG0012863	ESY15_g65640_DN3_SP7_c0.t1	CP8_g52542_DN3_SP7_c.t1
OG0012864	ESY24_g33144_DN3_SP8_c0.t1	CP8_g52731_DN3_SP8_c.t1
OG0012865	ESY15_g64946_DN3_SP1_c0.t1	CP27_g41897_DN3_SP8_c.t1
OG0012866	ESY15_g65035_DN3_SP6_c0.t1	CP27_g41757_DN3_SP6_c.t1
OG0012867	ESY15_g65164_DN3_SP8_c0.t1	CP26_g51204_DN3_SP8_c.t1
OG0012868	ESY6_g50734_DN3_SP8_c13.t1	CP26_g51168_DN3_SP8_c.t1
OG0012869	ESY15_g65167_DN3_SP8_c0.t1	CP26_g51203_DN3_SP8_c.t1
OG0012870	ESY17_g38949_DN3_SP0_c0.t1	CP5_g2732_DN3_SP0_c.t1
OG0012871	ESY16_g61612_DN2_SP0_c0.t1	CP6_g9597_DN3_SP0_c.t1
OG0012872	ESY7_g18197_DN3_SP1_c0.t1	CP6_g8611_DN3_SP1_c.t1
OG0012874	ESY17_g39925_DN3_SP1_c0.t1	CP6_g8657_DN3_SP5_c.t1
OG0012875	ESY15_g65670_DN1_SP0_c0.t1	CP6_g7763_DN2_SP1_c.t1
OG0012876	ESY15_g65840_DN2_SP0_c0.t1	CP6_g7701_DN2_SP0_c.t1, CP71_g11193_DN3_SP0_c.t1
OG0012879	ESY27_g13582_DN2_SP0_c0.t1	CP6_g7620_DN1_SP0_c.t1, CP6_g7618_DN2_SP0_c.t1
OG0012880	ESY27_g13540_DN3_SP0_c0.t1	CP6_g7605_DN3_SP1_c.t1
OG0012881	ESY27_g13430_DN3_SP0_c0.t1	CP6_g7591_DN3_SP0_c.t1
OG0012882	ESY27_g13401_DN3_SP0_c0.t1	CP6_g7574_DN3_SP0_c.t1
OG0012883	ESY15_g65511_DN3_SP0_c0.t1	CP8_g53387_DN3_SP0_c.t1
OG0012884	ESY22_g40531_DN3_SP7_c0.t1	CP6_g7506_DN3_SP7_c.t1
OG0012885	ESY22_g40698_DN3_SP0_c0.t1	CP6_g7491_DN2_SP0_c.t1, CP8_g53384_DN2_SP0_c.t1
OG0012886	ESY22_g40739_DN3_SP0_c0.t1	CP6_g7473_DN3_SP0_c.t1
OG0012887	ESY22_g40906_DN3_SP0_c0.t1	CP6_g7434_DN3_SP0_c.t1
OG0012888	ESY22_g40926_DN3_SP6_c0.t1	CP6_g7410_DN3_SP8_c.t1
OG0012889	ESY22_g40959_DN3_SP0_c0.t1	CP6_g7401_DN3_SP3_c.t1
OG0012890	ESY22_g41056_DN3_SP8_c0.t1	CP6_g7396_DN3_SP8_c.t1
OG0012891	ESY2_g38875_DN3_SP0_c0.t1, ESY3_g28997_DN3_SP0_c0.t1	CP6_g7362_DN3_SP1_c.t1
OG0012892	ESY2_g38761_DN3_SP1_c0.t1	CP6_g7338_DN3_SP6_c.t1
OG0012894	ESY2_g38586_DN3_SP0_c0.t1	CP6_g7294_DN3_SP0_c.t1
OG0012895	ESY2_g38584_DN3_SP7_c0.t1	CP6_g7290_DN3_SP6_c.t1
OG0012896	ESY2_g38567_DN3_SP0_c0.t1	CP6_g7280_DN3_SP2_c.t1
OG0012897	ESY2_g38489_DN3_SP0_c0.t1	CP6_g7270_DN3_SP0_c.t1
OG0012898	ESY2_g35871_DN3_SP6_c0.t1	CP9_g28927_DN3_SP6_c.t1
OG0012899	ESY2_g35897_DN3_SP6_c0.t1	CP9_g28950_DN3_SP4_c.t1
OG0012900	ESY2_g35903_DN3_SP3_c0.t1	CP9_g28956_DN3_SP5_c.t1
OG0012901	ESY2_g35935_DN3_SP7_c0.t1	CP9_g28980_DN3_SP7_c.t1
OG0012902	ESY2_g34845_DN2_SP0_c0.t1	CP9_g28987_DN3_SP0_c.t1
OG0012903	ESY2_g34871_DN3_SP0_c0.t1	CP9_g29006_DN3_SP0_c.t1
OG0012904	ESY2_g34879_DN3_SP0_c0.t1	CP9_g29013_DN2_SP0_c.t1
OG0012905	ESY2_g34892_DN3_SP0_c0.t1	CP9_g29024_DN3_SP2_c.t1
OG0012906	ESY2_g34894_DN3_SP0_c14.t1	CP9_g29025_DN3_SP0_c.t1
OG0012907	ESY2_g34906_DN3_SP8_c0.t1	CP9_g29038_DN3_SP8_c.t1
OG0012908	ESY2_g34932_DN2_SP0_c0.t1	CP9_g29054_DN3_SP0_c.t1
OG0012909	ESY2_g34936_DN3_SP0_c2.t1	CP9_g29056_DN3_SP2_c.t1
OG0012910	ESY11_g54972_DN3_SP0_c0.t1	CP12_g29822_DN3_SP3_c.t1
OG0012911	ESY2_g34957_DN3_SP3_c0.t1	CP9_g29072_DN3_SP8_c.t1
OG0012912	ESY2_g34970_DN3_SP0_c0.t1	CP9_g29084_DN3_SP0_c.t1
OG0012913	ESY2_g34980_DN3_SP0_c0.t1	CP9_g29093_DN3_SP3_c.t1
OG0012914	ESY2_g34994_DN3_SP0_c0.t1	CP9_g29106_DN3_SP0_c.t1
OG0012915	ESY2_g35014_DN3_SP1_c0.t1	CP9_g29115_DN3_SP3_c.t1
OG0012916	ESY2_g34441_DN3_SP2_c0.t1	CP9_g28443_DN3_SP2_c.t1
OG0012917	ESY2_g34436_DN2_SP0_c0.t1	CP9_g28448_DN3_SP0_c.t1
OG0012918	ESY2_g34426_DN2_SP0_c0.t1	CP9_g28455_DN3_SP0_c.t1
OG0012919	ESY2_g34416_DN3_SP1_c0.t1, ESY2_g34415_DN2_SP0_c0.t1	CP9_g28464_DN3_SP2_c.t1
OG0012920	ESY2_g34408_DN3_SP0_c0.t1	CP9_g28469_DN2_SP0_c.t1
OG0012921	ESY2_g35381_DN3_SP0_c0.t1	CP9_g28518_DN3_SP0_c.t1
OG0012923	ESY4_g24067_DN3_SP1_c0.t1	CP5_g1142_DN3_SP2_c.t1
OG0012924	ESY4_g24136_DN3_SP2_c0.t1	CP5_g1124_DN3_SP3_c.t1
OG0012925	ESY4_g24189_DN3_SP0_c0.t1	CP5_g1117_DN3_SP0_c.t1
OG0012926	ESY2_g33529_DN3_SP0_c0.t1	CP13_g20346_DN3_SP0_c.t1
OG0012927	ESY4_g24301_DN3_SP5_c0.t1	CP5_g1082_DN3_SP7_c.t1
OG0012928	ESY4_g24312_DN3_SP0_c0.t1	CP5_g1074_DN3_SP0_c.t1
OG0012929	ESY2_g33445_DN3_SP7_c0.t1	CP2_g48913_DN3_SP7_c.t1
OG0012930	ESY2_g33442_DN3_SP8_c0.t1	CP2_g48910_DN3_SP8_c.t1
OG0012931	ESY12_g50959_DN3_SP1_c0.t1	CP3_g15722_DN3_SP8_c.t1
OG0012932	ESY2_g33360_DN3_SP8_c0.t1	CP2_g48884_DN3_SP8_c.t1
OG0012933	ESY8_g60456_DN3_SP0_c0.t1	CP5_g1451_DN1_SP0_c.t1
OG0012934	ESY8_g60447_DN3_SP5_c0.t1	CP5_g1450_DN3_SP6_c.t1
OG0012935	ESY8_g60409_DN3_SP8_c0.t1	CP5_g1437_DN3_SP8_c.t1
OG0012936	ESY8_g60345_DN3_SP0_c0.t1	CP5_g1392_DN3_SP0_c.t1
OG0012937	ESY5_g4296_DN3_SP2_c0.t1	CP8_g52933_DN3_SP4_c.t1
OG0012938	ESY2_g34578_DN2_SP0_c0.t1	CP13_g19121_DN3_SP0_c.t1
OG0012939	ESY1_g7106_DN3_SP8_c18.t1	CP3_g15427_DN3_SP4_c.t1
OG0012940	ESY1_g6910_DN3_SP8_c0.t1	CP3_g15509_DN3_SP8_c.t1
OG0012941	ESY21_g55319_DN3_SP0_c0.t1	CP13_g19180_DN3_SP2_c.t1
OG0012942	ESY21_g55683_DN3_SP8_c0.t1	CP13_g19220_DN3_SP8_c.t1
OG0012943	ESY1_g6909_DN3_SP0_c0.t1	CP3_g15553_DN3_SP0_c.t1
OG0012944	ESY21_g55754_DN3_SP0_c0.t1	CP13_g19233_DN3_SP0_c.t1
OG0012945	ESY21_g55755_DN3_SP8_c0.t1	CP13_g19235_DN3_SP8_c.t1
OG0012946	ESY12_g51415_DN3_SP0_c0.t1	CP4_g24003_DN3_SP8_c.t1
OG0012947	ESY3_g30257_DN3_SP8_c0.t1	CP3_g15519_DN3_SP7_c.t1
OG0012948	ESY21_g55863_DN2_SP8_c0.t1	CP13_g19256_DN3_SP8_c.t1
OG0012949	ESY21_g55902_DN3_SP0_c0.t1	CP13_g19264_DN3_SP0_c.t1
OG0012950	ESY10_g13717_DN3_SP0_c0.t1	CP13_g19277_DN3_SP0_c.t1
OG0012951	ESY10_g13767_DN3_SP0_c0.t1	CP13_g19296_DN3_SP0_c.t1
OG0012952	ESY6_g46731_DN3_SP0_c0.t1	CP8_g53174_DN3_SP1_c.t1
OG0012953	ESY10_g13807_DN3_SP0_c0.t1	CP13_g19312_DN3_SP2_c.t1
OG0012954	ESY10_g13896_DN3_SP0_c0.t1, ESY7_g16168_DN1_SP0_c0.t1	CP13_g19353_DN3_SP0_c.t1
OG0012955	ESY10_g13940_DN3_SP3_c0.t1	CP13_g19370_DN3_SP7_c.t1
OG0012957	ESY10_g13971_DN3_SP1_c0.t1	CP13_g19397_DN3_SP3_c.t1
OG0012959	ESY10_g14007_DN1_SP0_c0.t1	CP13_g19415_DN2_SP0_c.t1
OG0012960	ESY10_g14010_DN3_SP8_c0.t1	CP13_g19416_DN3_SP8_c.t1
OG0012961	ESY10_g14048_DN3_SP8_c0.t1	CP13_g19444_DN3_SP8_c.t1
OG0012962	ESY2_g35478_DN3_SP0_c0.t1	CP9_g28599_DN3_SP0_c.t1
OG0012963	ESY2_g35463_DN3_SP1_c0.t1	CP9_g28591_DN3_SP8_c.t1
OG0012964	ESY2_g35459_DN3_SP7_c15.t1	CP9_g28585_DN3_SP8_c.t1
OG0012965	ESY2_g35405_DN3_SP6_c0.t1	CP9_g28537_DN3_SP7_c.t1
OG0012966	ESY2_g35400_DN3_SP0_c0.t1	CP9_g28533_DN3_SP2_c.t1
OG0012967	ESY2_g35395_DN3_SP0_c0.t1	CP9_g28528_DN2_SP0_c.t1
OG0012968	ESY2_g35393_DN3_SP0_c0.t1	CP9_g28526_DN1_SP0_c.t1
OG0012969	ESY10_g15134_DN3_SP8_c0.t1	CP13_g19898_DN3_SP8_c.t1
OG0012970	ESY19_g41599_DN2_SP0_c0.t1, ESY10_g14004_DN2_SP0_c0.t1	CP14_g23549_DN2_SP0_c.t1
OG0012971	ESY10_g15251_DN3_SP0_c0.t1	CP13_g19921_DN3_SP0_c.t1
OG0012972	ESY10_g15271_DN3_SP0_c0.t1	CP4_g26211_DN3_SP1_c.t1
OG0012973	ESY7_g16858_DN3_SP0_c0.t1	CP13_g19928_DN3_SP0_c.t1
OG0012974	ESY7_g16857_DN3_SP0_c0.t1	CP13_g19929_DN3_SP0_c.t1
OG0012975	ESY7_g16845_DN2_SP0_c0.t1	CP13_g19935_DN3_SP0_c.t1
OG0012976	ESY7_g16844_DN3_SP8_c17.t1	CP13_g19936_DN3_SP8_c.t1
OG0012977	ESY7_g16829_DN3_SP0_c0.t1	CP13_g19947_DN3_SP0_c.t1
OG0012978	ESY7_g16823_DN3_SP1_c0.t1	CP13_g19951_DN3_SP3_c.t1
OG0012979	ESY11_g53038_DN3_SP0_c0.t1	CP10_g43842_DN3_SP7_c.t1
OG0012980	ESY7_g16809_DN3_SP3_c0.t1	CP13_g19960_DN3_SP3_c.t1
OG0012981	ESY9_g42885_DN3_SP0_c0.t1	CP13_g19984_DN3_SP7_c.t1
OG0012982	ESY7_g16777_DN3_SP0_c0.t1	CP13_g19997_DN3_SP0_c.t1
OG0012983	ESY7_g16741_DN3_SP4_c0.t1	CP12_g30161_DN3_SP0_c.t1, CP13_g20041_DN3_SP7_c.t1
OG0012984	ESY2_g37654_DN3_SP7_c0.t1	CP1_g38152_DN3_SP6_c.t1
OG0012985	ESY2_g37653_DN3_SP3_c0.t1	CP1_g38151_DN3_SP6_c.t1
OG0012986	ESY2_g37640_DN3_SP0_c0.t1	CP1_g38145_DN3_SP0_c.t1
OG0012987	ESY2_g37614_DN3_SP0_c0.t1	CP1_g38132_DN3_SP3_c.t1
OG0012988	ESY2_g37494_DN3_SP3_c0.t1	CP1_g38092_DN3_SP0_c.t1
OG0012989	ESY6_g50520_DN3_SP0_c0.t1	CP19_g18210_DN3_SP6_c.t1
OG0012990	ESY2_g37435_DN3_SP0_c0.t1	CP1_g38059_DN3_SP0_c.t1
OG0012991	ESY2_g37431_DN3_SP0_c0.t1	CP1_g38055_DN3_SP0_c.t1
OG0012992	ESY2_g37392_DN3_SP0_c0.t1	CP1_g38032_DN3_SP3_c.t1
OG0012993	ESY2_g37343_DN3_SP0_c0.t1	CP1_g38013_DN3_SP7_c.t1
OG0012994	ESY2_g37342_DN3_SP0_c0.t1	CP1_g38012_DN2_SP0_c.t1
OG0012995	ESY2_g37341_DN3_SP0_c0.t1	CP1_g38011_DN3_SP0_c.t1
OG0012996	ESY2_g37317_DN3_SP8_c0.t1	CP1_g38005_DN3_SP6_c.t1
OG0012997	ESY2_g37291_DN3_SP5_c0.t1	CP1_g37990_DN3_SP6_c.t1
OG0012998	ESY2_g37252_DN3_SP3_c0.t1	CP1_g37972_DN3_SP5_c.t1
OG0012999	ESY2_g37251_DN3_SP5_c0.t1	CP1_g37971_DN3_SP8_c.t1
OG0013000	ESY2_g37129_DN2_SP8_c0.t1	CP1_g37907_DN3_SP8_c.t1
OG0013001	ESY2_g37126_DN3_SP0_c0.t1	CP1_g37906_DN3_SP2_c.t1
OG0013002	ESY2_g37083_DN3_SP0_c0.t1	CP1_g37888_DN3_SP0_c.t1
OG0013003	ESY2_g35111_DN3_SP0_c0.t1	CP13_g19107_DN2_SP0_c.t1
OG0013004	ESY2_g37007_DN2_SP1_c0.t1	CP1_g37847_DN3_SP6_c.t1
OG0013005	ESY2_g36986_DN3_SP3_c0.t1	CP7_g46205_DN3_SP2_c.t1
OG0013006	ESY2_g36975_DN2_SP0_c0.t1	CP7_g46219_DN1_SP0_c.t1
OG0013007	ESY1_g6231_DN3_SP0_c0.t1	CP13_g20612_DN3_SP4_c.t1
OG0013008	ESY1_g6186_DN3_SP0_c0.t1	CP13_g20459_DN3_SP6_c.t1
OG0013009	ESY3_g31015_DN3_SP0_c0.t1, ESY3_g31087_DN3_SP1_c19.t1	CP13_g20425_DN3_SP4_c.t1
OG0013010	ESY5_g5446_DN3_SP0_c0.t1	CP13_g20419_DN3_SP0_c.t1
OG0013011	ESY1_g5963_DN3_SP2_c0.t1	CP13_g20364_DN3_SP8_c.t1
OG0013012	ESY7_g18341_DN3_SP0_c0.t1	CP4_g25389_DN2_SP0_c.t1
OG0013013	ESY6_g50657_DN3_SP0_c0.t1, ESY16_g61721_DN3_SP0_c0.t1	CP4_g25385_DN3_SP1_c.t1
OG0013015	ESY6_g46017_DN3_SP3_c0.t1	CP8_g53018_DN3_SP2_c.t1
OG0013016	ESY12_g51526_DN3_SP8_c0.t1	CP4_g25295_DN3_SP8_c.t1
OG0013017	ESY1_g5700_DN3_SP0_c0.t1, ESY4_g26377_DN3_SP0_c0.t1	CP4_g25273_DN3_SP1_c.t1
OG0013018	ESY1_g5676_DN3_SP8_c0.t1	CP4_g25272_DN3_SP8_c.t1
OG0013019	ESY4_g26370_DN2_SP8_c0.t1	CP4_g25262_DN3_SP6_c.t1
OG0013020	ESY2_g33543_DN3_SP0_c0.t1, ESY2_g33471_DN3_SP0_c0.t1	CP4_g25247_DN3_SP0_c.t1
OG0013021	ESY8_g59405_DN2_SP0_c0.t1	CP4_g25242_DN3_SP0_c.t1
OG0013022	ESY9_g43863_DN3_SP5_c0.t1	CP4_g25233_DN3_SP8_c.t1
OG0013024	ESY9_g43886_DN3_SP6_c0.t1	CP4_g25209_DN3_SP6_c.t1
OG0013025	ESY9_g43891_DN3_SP2_c0.t1	CP4_g25206_DN3_SP5_c.t1
OG0013026	ESY9_g43907_DN3_SP3_c0.t1, ESY10_g14960_DN2_SP0_c0.t1	CP4_g25195_DN3_SP1_c.t1
OG0013027	ESY1_g6575_DN3_SP0_c0.t1	CP22_g17360_DN3_SP2_c.t1
OG0013029	ESY9_g44028_DN3_SP6_c0.t1	CP4_g25166_DN3_SP3_c.t1
OG0013030	ESY9_g44039_DN3_SP1_c0.t1	CP4_g25162_DN3_SP7_c.t1
OG0013031	ESY9_g42965_DN3_SP8_c0.t1	CP6_g6873_DN3_SP8_c.t1
OG0013034	ESY9_g42793_DN3_SP5_c0.t1	CP6_g6916_DN3_SP6_c.t1
OG0013036	ESY9_g42856_DN3_SP0_c0.t1	CP6_g6903_DN3_SP0_c.t1
OG0013037	ESY9_g42852_DN2_SP0_c0.t1, ESY9_g42862_DN1_SP0_c0.t1	CP6_g6901_DN2_SP0_c.t1
OG0013038	ESY2_g34587_DN3_SP0_c0.t1	CP13_g19113_DN3_SP0_c.t1
OG0013039	ESY9_g42742_DN3_SP8_c0.t1	CP6_g6932_DN3_SP8_c.t1
OG0013040	ESY9_g42694_DN3_SP1_c0.t1	CP6_g6944_DN3_SP8_c.t1
OG0013041	ESY9_g42695_DN3_SP0_c0.t1	CP6_g6945_DN3_SP0_c.t1
OG0013042	ESY9_g42713_DN3_SP4_c10.t1	CP6_g6957_DN3_SP2_c.t1, CP6_g6956_DN3_SP3_c.t1
OG0013043	ESY9_g42635_DN1_SP0_c0.t1	CP6_g6980_DN2_SP0_c.t1
OG0013044	ESY9_g42616_DN3_SP7_c0.t1	CP6_g6991_DN3_SP8_c.t1
OG0013047	ESY9_g42504_DN3_SP8_c0.t1	CP6_g7043_DN3_SP8_c.t1
OG0013048	ESY9_g42496_DN3_SP8_c0.t1	CP6_g7048_DN3_SP8_c.t1
OG0013049	ESY9_g42493_DN3_SP0_c0.t1, ESY9_g42780_DN3_SP0_c0.t1	CP6_g7050_DN3_SP0_c.t1
OG0013050	ESY3_g31391_DN3_SP0_c0.t1, ESY1_g11080_DN3_SP0_c0.t1, ESY2_g33572_DN3_SP0_c0.t1	CP6_g7057_DN3_SP0_c.t1
OG0013051	ESY9_g42467_DN3_SP0_c0.t1	CP6_g7071_DN3_SP3_c.t1
OG0013052	ESY9_g42456_DN3_SP2_c0.t1	CP6_g7078_DN3_SP2_c.t1
OG0013053	ESY9_g42448_DN3_SP0_c0.t1	CP6_g7083_DN3_SP0_c.t1
OG0013055	ESY10_g14738_DN3_SP7_c0.t1	CP13_g19710_DN3_SP8_c.t1
OG0013056	ESY1_g10103_DN3_SP8_c0.t1	CP3_g14260_DN3_SP8_c.t1
OG0013057	ESY1_g10102_DN3_SP0_c0.t1	CP3_g14261_DN3_SP1_c.t1
OG0013058	ESY1_g10088_DN3_SP0_c0.t1	CP3_g14280_DN3_SP0_c.t1
OG0013059	ESY1_g10077_DN3_SP8_c0.t1	CP3_g14289_DN3_SP8_c.t1
OG0013060	ESY4_g26285_DN3_SP0_c0.t1	CP5_g352_DN3_SP0_c.t1
OG0013063	ESY1_g9995_DN3_SP8_c0.t1	CP3_g14317_DN3_SP8_c.t1
OG0013064	ESY1_g9960_DN3_SP8_c0.t1	CP3_g14323_DN3_SP8_c.t1
OG0013065	ESY1_g9936_DN3_SP0_c0.t1	CP3_g14334_DN3_SP0_c.t1
OG0013066	ESY1_g9894_DN3_SP0_c0.t1	CP3_g14347_DN3_SP0_c.t1
OG0013067	ESY23_g159_DN3_SP0_c0.t1	CP19_g18296_DN3_SP0_c.t1
OG0013068	ESY23_g148_DN3_SP8_c0.t1	CP19_g18301_DN3_SP8_c.t1
OG0013069	ESY23_g106_DN3_SP0_c0.t1	CP19_g18305_DN3_SP0_c.t1
OG0013070	ESY6_g46757_DN3_SP0_c0.t1, ESY6_g46768_DN2_SP0_c0.t1	CP8_g53184_DN3_SP0_c.t1
OG0013071	ESY12_g50881_DN3_SP3_c0.t1	CP8_g53149_DN3_SP8_c.t1
OG0013072	ESY6_g49410_DN3_SP0_c0.t1	CP8_g53117_DN3_SP0_c.t1
OG0013073	ESY6_g46476_DN2_SP0_c0.t1	CP8_g53107_DN3_SP0_c.t1
OG0013074	ESY6_g46412_DN3_SP4_c14.t1	CP8_g53063_DN3_SP8_c.t1
OG0013075	ESY6_g46201_DN3_SP8_c0.t1	CP8_g53044_DN3_SP8_c.t1
OG0013076	ESY3_g31282_DN3_SP3_c0.t1	CP8_g53028_DN3_SP7_c.t1
OG0013077	ESY24_g33238_DN3_SP8_c0.t1	CP8_g52992_DN3_SP8_c.t1
OG0013078	ESY6_g45979_DN3_SP0_c0.t1	CP8_g53012_DN3_SP0_c.t1
OG0013079	ESY11_g53259_DN3_SP8_c0.t1	CP15_g35268_DN3_SP8_c.t1
OG0013080	ESY11_g52948_DN3_SP0_c0.t1	CP15_g35863_DN3_SP4_c.t1
OG0013081	ESY11_g53370_DN3_SP0_c0.t1	CP15_g34876_DN3_SP0_c.t1
OG0013083	ESY11_g53544_DN3_SP0_c0.t1	CP17_g5065_DN3_SP0_c.t1
OG0013084	ESY11_g53585_DN3_SP4_c0.t1	CP17_g4991_DN3_SP7_c.t1
