Orthogroup	Alyssum_gmelinii	Odontarrhena_muralis
OG0007745	Ag002G110340, Ag002G106730	Om008G358960
OG0007746	Ag002G111230, Ag002G107640	Om008G359140
OG0007747	Ag002G111600, Ag002G108090	Om008G359500
OG0007748	Ag002G108790, Ag002G112820	Om008G359720
OG0007749	Ag002G109290, Ag002G113270	Om008G359810
OG0007750	Ag002G117390	Om008G360840
OG0007751	Ag006G498210	Om004G172810
OG0007752	Ag002G117660	Om008G360940
OG0007753	Ag002G118700	Om008G361160
OG0007754	Ag002G114830, Ag002G120430	Om008G361660
OG0007755	Ag002G124110, Ag004G312900	Om005G189710
OG0007756	Ag001G042860	Om003G106170
OG0007757	Ag002G103830	Om003G106750
OG0007758	Ag003G289540	Om003G105410
OG0007759	Ag004G307770	Om005G185830
OG0007760	Ag005G428820	Om002G074340
OG0007761	Ag001G038980	Om003G104100
OG0007762	Ag008G726670	Om006G236180
OG0007763	Ag001G036900	Om003G103150
OG0007764	Ag001G033860	Om003G101590
OG0007765	Ag007G655520	Om007G317850
OG0007766	Ag007G656880, Ag007G657130	Om007G318370
OG0007767	Ag005G446870	Om002G067620
OG0007768	Ag003G227250	Om004G137710
OG0007769	Ag002G206420	Om008G318920
OG0007770	Ag002G206230	Om008G319080
OG0007771	Ag002G206180	Om008G319140
OG0007772	Ag002G205750	Om008G319570
OG0007773	Ag002G205610	Om008G319690
OG0007774	Ag002G204910, Ag008G670270	Om008G319830
OG0007775	Ag002G204900, Ag008G670240	Om008G319850
OG0007776	Ag002G203700	Om008G320670
OG0007777	Ag002G203600	Om008G320760, Om006G262030
OG0007778	Ag002G203090	Om003G096140
OG0007779	Ag002G202940	Om008G321260
OG0007780	Ag002G202920	Om008G321280
OG0007781	Ag002G202910	Om008G321290
OG0007782	Ag002G202840	Om008G321320
OG0007783	Ag002G202830	Om008G321330
OG0007784	Ag002G202720	Om008G321450
OG0007785	Ag002G202150	Om008G321790
OG0007786	Ag002G201580	Om008G322210
OG0007787	Ag002G200530	Om008G322900
OG0007788	Ag002G199400	Om008G323420
OG0007789	Ag002G198720	Om008G323940
OG0007790	Ag002G198610	Om008G324030
OG0007791	Ag002G198400	Om008G324330
OG0007792	Ag002G195790	Om008G326030
OG0007793	Ag002G194740	Om008G326410
OG0007794	Ag002G192860	Om008G327230
OG0007795	Ag002G193310	Om008G326960
OG0007796	Ag006G491410	Om004G176910
OG0007797	Ag006G491670	Om004G176670
OG0007798	Ag006G491970	Om004G176470
OG0007799	Ag006G492300	Om004G176240
OG0007800	Ag006G492440	Om004G176160
OG0007801	Ag006G493240	Om004G175740
OG0007802	Ag006G493030	Om004G175640
OG0007803	Ag006G493400	Om004G175590
OG0007804	Ag006G493410	Om004G175580
OG0007805	Ag006G493830	Om004G175270
OG0007806	Ag006G496700	Om004G173710
OG0007808	Ag006G496630	Om004G173750
OG0007809	Ag006G496890	Om004G173570
OG0007810	Ag006G497280	Om004G173330
OG0007811	Ag006G497360, Ag006G497380	Om005G223510, Om004G173230
OG0007812	Ag002G202070, Ag006G497560	Om004G173130
OG0007813	Ag006G497840	Om004G173070
OG0007814	Ag008G719530	Om006G241050
OG0007815	Ag008G719240	Om006G241310
OG0007816	Ag008G719220	Om006G241340
OG0007817	Ag008G717680	Om006G242330
OG0007818	Ag008G717290	Om006G242530
OG0007819	Ag008G716640	Om006G242810
OG0007820	Ag008G716580	Om006G242880
OG0007821	Ag008G716480	Om006G242970
OG0007822	Ag008G716440	Om006G243010
OG0007823	Ag008G716200	Om006G243300
OG0007824	Ag008G714850	Om006G243870
OG0007825	Ag008G714110	Om006G244240
OG0007826	Ag008G712990	Om006G244520
OG0007827	Ag008G712740	Om006G244620
OG0007828	Ag008G712300	Om006G244850
OG0007829	Ag008G711360	Om006G245220
OG0007830	Ag008G710490	Om006G245450
OG0007831	Ag008G709520	Om006G245800
OG0007832	Ag008G708000	Om006G267830, Om008G354490
OG0007832	Ag008G700560	Om006G247210
OG0007833	Ag008G707470	Om006G246870
OG0007834	Ag008G706870	Om006G247180
OG0007835	Ag008G729040	Om006G234580
OG0007836	Ag002G102940, Ag008G729100, Ag002G102930	Om006G234510
OG0007837	Ag008G729110	Om006G234500
OG0007838	Ag008G729530	Om006G234170
OG0007839	Ag008G700730	Om006G249930
OG0007840	Ag008G730560	Om006G233570
OG0007841	Ag008G730610	Om006G233520
OG0007842	Ag008G731420	Om006G232870, Om006G257190
OG0007843	Ag008G731620	Om006G232720
OG0007844	Ag008G731850	Om006G232560
OG0007845	Ag008G731870	Om006G232540
OG0007846	Ag008G732620	Om006G232030
OG0007847	Ag008G732660	Om006G232000
OG0007848	Ag008G732720	Om006G231950
OG0007849	Ag008G733380	Om006G231490
OG0007850	Ag008G733390	Om006G231470
OG0007851	Ag008G733580	Om006G231310
OG0007852	Ag008G733890	Om006G231040
OG0007853	Ag008G734210	Om006G230760
OG0007854	Ag008G734350	Om006G230660
OG0007855	Ag008G734460	Om006G230530
OG0007856	Ag008G734870	Om006G230070
OG0007857	Ag001G099870	Om006G229560
OG0007858	Ag001G059490, Ag001G059290	Om006G257600
OG0007859	Ag001G099520	Om006G229320
OG0007860	Ag006G516910	Om004G157840
OG0007861	Ag006G517030	Om004G157730
OG0007862	Ag006G516500	Om004G158020
OG0007863	Ag006G515540	Om004G158310
OG0007864	Ag006G515470	Om004G158380
OG0007865	Ag006G514630	Om004G158660
OG0007866	Ag006G513780	Om004G158880
OG0007867	Ag006G512480	Om004G159360
OG0007868	Ag006G511650	Om004G159580
OG0007869	Ag006G511480	Om004G159670
OG0007870	Ag006G511210	Om004G159730
OG0007871	Ag006G509570	Om004G160240
OG0007872	Ag006G508640, Ag006G508060, Ag006G508630	Om004G160350
OG0007873	Ag007G599380	Om004G160620
OG0007874	Ag007G599110	Om007G302170
OG0007875	Ag007G586700	Om007G292950
OG0007876	Ag007G587140, Ag007G587150	Om007G277550, Om007G277560
OG0007877	Ag007G588070	Om007G278200
OG0007878	Ag007G588120	Om007G278250
OG0007879	Ag007G588170	Om007G278290
OG0007880	Ag007G589390	Om007G279290
OG0007881	Ag007G589310	Om007G279260
OG0007882	Ag007G589290	Om007G279230
OG0007883	Ag007G588650	Om007G278730
OG0007884	Ag007G589430	Om007G279330
OG0007885	Ag007G590560	Om007G280060
OG0007886	Ag007G591400	Om002G056920, Om007G280710
OG0007887	Ag007G591560	Om007G280850
OG0007888	Ag007G591800	Om007G281010
OG0007889	Ag007G591840	Om007G281040
OG0007890	Ag004G305650	Om005G184030
OG0007891	Ag007G591980	Om007G281180
OG0007892	Ag007G592340	Om007G281440
OG0007893	Ag007G592530, Ag007G592540	Om007G281660
OG0007894	Ag007G592600	Om007G281700
OG0007895	Ag007G592770	Om007G281800
OG0007896	Ag004G306310	Om005G184630
OG0007897	Ag007G593390	Om007G282000
OG0007898	Ag007G595130	Om007G283240
OG0007899	Ag007G595140	Om007G283250
OG0007900	Ag007G595690	Om007G283580
OG0007901	Ag007G595750	Om007G283640
OG0007902	Ag007G595900	Om007G283770
OG0007903	Ag007G596460	Om007G284240
OG0007904	Ag007G597700	Om007G285130
OG0007905	Ag007G597980	Om007G285410
OG0007906	Ag006G504490, Ag004G381330, Ag006G504510	Om004G170260
OG0007907	Ag006G526490	Om004G151140
OG0007908	Ag006G527230	Om004G149470
OG0007909	Ag003G251380	Om001G020210
OG0007910	Ag002G203620	Om001G019980
OG0007911	Ag007G615670	Om007G300830
OG0007912	Ag001G100430	Om002G042610
OG0007914	Ag002G146970	Om001G008540
OG0007915	Ag003G248460	Om001G017730
OG0007916	Ag005G490370	Om002G043020
OG0007917	Ag005G490300	Om002G071320, Om002G043070
OG0007918	Ag007G617840	Om007G300080
OG0007919	Ag005G489950	Om002G043430
OG0007920	Ag005G489540	Om002G043670
OG0007921	Ag005G489020	Om002G043990
OG0007922	Ag005G488580	Om002G044150
OG0007923	Ag005G488450	Om002G044270
OG0007924	Ag005G488100	Om002G044550
OG0007925	Ag005G487590	Om002G044970
OG0007926	Ag005G486800	Om002G045330
OG0007927	Ag005G486100	Om002G045820
OG0007928	Ag005G485160	Om002G046500
OG0007929	Ag005G484990	Om002G046550
OG0007930	Ag005G484750	Om002G046760
OG0007931	Ag005G484430	Om002G047060
OG0007932	Ag005G484600	Om002G046890
OG0007933	Ag005G484260	Om002G047170
OG0007934	Ag005G484190	Om002G047250
OG0007935	Ag005G484040	Om002G047410
OG0007936	Ag005G483480	Om002G047630
OG0007937	Ag005G483620	Om002G047580
OG0007938	Ag005G483090	Om002G047970, Om007G284010
OG0007939	Ag005G482540	Om002G048280
OG0007940	Ag005G482370	Om002G048390
OG0007941	Ag005G482150	Om002G048610
OG0007942	Ag005G481410	Om002G049110
OG0007943	Ag005G481320	Om002G049180
OG0007944	Ag005G481310	Om002G049190
OG0007945	Ag005G481290	Om002G049210
OG0007946	Ag005G481260	Om002G049240
OG0007947	Ag005G481250	Om002G049250
OG0007948	Ag007G642860	Om007G305720
OG0007949	Ag005G480410	Om002G049830
OG0007950	Ag005G480190	Om002G050030
OG0007951	Ag005G479530	Om002G050280
OG0007952	Ag005G479370	Om002G050440
OG0007953	Ag005G479270	Om002G050540
OG0007954	Ag005G479260	Om002G050550
OG0007955	Ag005G479050	Om002G050750
OG0007956	Ag005G478860	Om002G050900
OG0007957	Ag005G478450	Om002G051220
OG0007958	Ag002G185390	Om008G330410
OG0007959	Ag002G185220	Om008G330480
OG0007959	Ag002G185260	Om008G330470
OG0007960	Ag002G185190	Om008G330510
OG0007961	Ag002G184670	Om008G330830
OG0007962	Ag002G184000	Om008G331150
OG0007963	Ag002G181790	Om008G331830, Om003G113720
OG0007964	Ag002G178170	Om008G333040
OG0007965	Ag002G165750	Om008G337720
OG0007967	Ag002G166250	Om008G337500
OG0007968	Ag002G167270	Om008G337080
OG0007969	Ag002G167410	Om008G337040
OG0007970	Ag002G168130	Om008G336770
OG0007971	Ag002G169680	Om008G336410
OG0007972	Ag002G170110	Om008G336350
OG0007973	Ag002G170830	Om008G336120
OG0007974	Ag002G171280	Om008G335960
OG0007975	Ag002G203220, Ag002G172890	Om008G335290
OG0007976	Ag002G173610	Om008G335150
OG0007977	Ag002G173840	Om008G335070
OG0007978	Ag002G174590	Om008G334820
OG0007979	Ag002G175270	Om008G334380
OG0007980	Ag002G175610	Om008G334100
OG0007981	Ag002G176290	Om008G333940
OG0007982	Ag002G164760, Ag005G452470	Om008G338090
OG0007983	Ag004G322960	Om005G196120
OG0007984	Ag004G324810	Om005G197170
OG0007985	Ag004G325460	Om005G197690
OG0007986	Ag004G328550	Om005G199310
OG0007987	Ag004G329700	Om005G199870
OG0007988	Ag004G329460	Om005G199740
OG0007989	Ag004G329790	Om005G199980
OG0007990	Ag004G329830	Om005G199990
OG0007991	Ag004G329990	Om005G200130
OG0007993	Ag004G330390	Om005G200440
OG0007994	Ag004G331070	Om005G200710
OG0007995	Ag004G331980, Ag006G574290	Om005G201200
OG0007996	Ag004G332000	Om005G201220
OG0007997	Ag004G332210	Om005G201410
OG0007998	Ag004G332250, Ag006G503460	Om005G201450
OG0007999	Ag004G332970	Om005G201910
OG0008000	Ag004G332980	Om005G201920
OG0008001	Ag004G333300	Om005G202070
OG0008002	Ag004G333800	Om005G202320
OG0008003	Ag004G333970	Om005G202430
OG0008004	Ag004G335280	Om005G202970
OG0008005	Ag003G220380	Om004G136060
OG0008006	Ag004G335650	Om005G203170
OG0008007	Ag004G336700	Om005G203570
OG0008008	Ag004G336970	Om005G203700
OG0008009	Ag004G337040	Om005G203730
OG0008010	Ag003G218820	Om004G135160
OG0008011	Ag004G337080	Om005G200370
OG0008012	Ag004G337430	Om005G203910
OG0008013	Ag004G337610	Om005G204010
OG0008014	Ag004G339000	Om005G204750
OG0008015	Ag004G339200	Om005G204800
OG0008016	Ag004G339690	Om005G205010
OG0008017	Ag004G339880	Om007G301140, Om005G205130
OG0008018	Ag004G341290	Om005G205660
OG0008019	Ag003G242200	Om004G143790
OG0008021	Ag003G243440	Om004G144870
OG0008022	Ag003G247630	Om004G146810
OG0008023	Ag003G247620	Om004G146880
OG0008024	Ag005G441500	Om004G147010, Om003G122120, Om003G122130
OG0008026	Ag003G246900	Om004G147990
OG0008027	Ag004G308780	Om004G139200, Om008G333220
OG0008028	Ag003G246030	Om002G056770
OG0008029	Ag004G380540	Om004G148430
OG0008031	Ag004G302330	Om005G181390
OG0008032	Ag006G530470	Om004G151290
OG0008033	Ag006G511660	Om004G159560
OG0008034	Ag006G529520	Om004G148320
OG0008035	Ag007G598730	Om007G285920
OG0008036	Ag007G598840	Om007G286010
OG0008037	Ag007G586210	Om007G286200
OG0008038	Ag007G586150	Om007G286260
OG0008039	Ag007G586120	Om007G286290
OG0008040	Ag001G076890, Ag005G478930	Om001G021510
OG0008041	Ag003G252950	Om001G021760
OG0008042	Ag006G526700	Om004G154530
OG0008043	Ag006G527010	Om004G154790
OG0008044	Ag006G524850	Om018G373770, Om004G153080
OG0008045	Ag006G523940	Om004G152000
OG0008046	Ag003G231750	Om004G139740
OG0008047	Ag006G523570	Om004G154280
OG0008049	Ag006G523370	Om004G154210
OG0008050	Ag006G523180	Om004G154080
OG0008051	Ag006G523110	Om004G154030
OG0008052	Ag006G522230	Om004G153520
OG0008053	Ag003G294770, Ag006G521900	Om004G155740
OG0008055	Ag006G521290	Om004G156060
OG0008056	Ag006G520820	Om004G156200
OG0008057	Ag006G520780	Om004G156250
OG0008058	Ag005G402650, Ag005G403040, Ag002G163570, Ag006G520550	Om004G156410
OG0008059	Ag004G322580	Om005G195760
OG0008060	Ag004G322370	Om005G195660
OG0008062	Ag004G321980	Om005G195490
OG0008063	Ag004G321560	Om005G195280
OG0008064	Ag004G321050	Om005G194840
OG0008065	Ag004G320720	Om005G194590
OG0008066	Ag004G319280	Om005G193890, Om005G193940
OG0008067	Ag004G319450	Om005G194010
OG0008068	Ag004G318670	Om005G193690
OG0008069	Ag004G317360	Om005G192820
OG0008070	Ag004G317210	Om005G192630
OG0008071	Ag004G317200	Om005G192620
OG0008072	Ag004G316210	Om005G192110
OG0008073	Ag004G315960	Om005G191960
OG0008074	Ag004G315790	Om005G191860
OG0008075	Ag004G315200	Om005G191350
OG0008076	Ag004G314800	Om005G191070
OG0008077	Ag004G314780	Om005G191050
OG0008078	Ag004G314270	Om005G190650
OG0008079	Ag004G313980	Om005G190460
OG0008080	Ag004G313900	Om005G190420
OG0008081	Ag004G312280	Om005G189260
OG0008082	Ag004G311840	Om005G188930
OG0008083	Ag004G311380	Om005G188710
OG0008084	Ag004G311250	Om005G188610
OG0008085	Ag004G310610	Om005G188090
OG0008086	Ag001G075280	Om006G253250
OG0008087	Ag004G308970	Om005G186830
OG0008088	Ag004G308670	Om005G186570
OG0008089	Ag004G308690	Om005G186590
OG0008090	Ag004G307170	Om005G185320
OG0008091	Ag004G306590	Om005G184800
OG0008092	Ag004G306240	Om005G184560
OG0008093	Ag004G305690	Om005G184070
OG0008094	Ag004G305920	Om005G184270
OG0008095	Ag004G305750	Om005G184130
OG0008096	Ag004G305680	Om005G184060
OG0008098	Ag004G305600	Om005G183960
OG0008099	Ag006G503190	Om008G349320
OG0008100	Ag004G305170	Om005G183550
OG0008101	Ag004G304880	Om005G183270
OG0008102	Ag004G304400	Om005G183010
OG0008103	Ag004G303280	Om005G182240
OG0008104	Ag007G612290	Om004G161000
OG0008105	Ag004G302620	Om005G181560
OG0008106	Ag004G302490	Om005G181690
OG0008107	Ag004G302460	Om005G181720
OG0008108	Ag005G459720, Ag004G302180	Om005G181250
OG0008109	Ag004G301150	Om005G180480
OG0008110	Ag004G301170	Om005G180500
OG0008111	Ag004G301180	Om005G180510
OG0008112	Ag001G013580, Ag004G301230	Om005G180540
OG0008113	Ag004G301610, Ag004G301600	Om005G180820
OG0008114	Ag004G304450, Ag004G300620	Om005G180190
OG0008115	Ag004G300410	Om005G180070
OG0008116	Ag004G300280	Om005G179980
OG0008117	Ag004G299900	Om005G179640
OG0008118	Ag004G299340	Om005G179180
OG0008119	Ag004G299410, Ag004G299390	Om005G179270
OG0008120	Ag004G299420	Om005G179280
OG0008121	Ag004G299250	Om005G179120
OG0008122	Ag004G298740	Om005G178770
OG0008123	Ag004G297990, Ag003G245080	Om005G178200
OG0008124	Ag006G518810, Ag006G518850	Om004G157020, Om004G157010
OG0008125	Ag004G297340	Om005G177610
OG0008126	Ag007G614070	Om007G301320
OG0008127	Ag007G613560	Om007G301570
OG0008128	Ag007G615310	Om007G300950
OG0008129	Ag007G615320	Om007G300940
OG0008130	Ag007G615870	Om007G300790
OG0008131	Ag007G619160	Om007G299640
OG0008132	Ag007G618990	Om007G299710
OG0008133	Ag007G618970, Ag007G618980	Om007G299720
OG0008134	Ag007G621150	Om007G298850
OG0008135	Ag007G622350	Om007G298280
OG0008136	Ag007G622460	Om007G298240
OG0008137	Ag007G622600	Om007G298180
OG0008138	Ag007G623040	Om007G298060
OG0008139	Ag007G624110	Om007G297560
OG0008140	Ag007G625480	Om007G297070
OG0008141	Ag007G626960	Om007G296650
OG0008142	Ag007G627920	Om007G296450
OG0008143	Ag007G628020	Om007G296440
OG0008145	Ag007G631440	Om007G296040
OG0008146	Ag006G492720, Ag007G630750	Om007G295830
OG0008147	Ag007G630610	Om007G295810
OG0008149	Ag007G629740	Om007G295360
OG0008150	Ag007G629440	Om007G295200
OG0008151	Ag007G631920	Om007G295150
OG0008152	Ag007G632090	Om007G294990
OG0008153	Ag007G632180	Om007G294940
OG0008154	Ag007G632600	Om007G294870
OG0008155	Ag007G633860	Om007G294690
OG0008156	Ag007G633900	Om007G294680
OG0008157	Ag007G634220	Om007G294630
OG0008158	Ag007G634230	Om007G294620
OG0008159	Ag007G634510	Om007G294490
OG0008160	Ag007G635220	Om007G294250
OG0008161	Ag007G636140	Om007G294010
OG0008162	Ag007G636490	Om007G293900
OG0008163	Ag007G636750	Om007G293710
OG0008164	Ag007G637120	Om007G293550
OG0008165	Ag007G641220	Om007G303470
OG0008168	Ag007G643610	Om007G305850, Om009G362980
OG0008170	Ag007G612480	Om004G160950
OG0008171	Ag007G643130, Ag002G108610	Om009G364200, Om007G307200
OG0008172	Ag007G612150	Om004G161130
OG0008173	Ag007G612010	Om004G161240
OG0008174	Ag007G611830	Om004G161320
OG0008175	Ag006G506080	Om004G169550
OG0008176	Ag006G505280, Ag006G505290	Om004G169950
OG0008177	Ag006G504660	Om004G170180
OG0008178	Ag006G504550	Om004G170220
OG0008179	Ag006G503830	Om004G170430
OG0008180	Ag006G499980	Om004G171940, Om001G002990
OG0008181	Ag006G498280	Om004G172740
OG0008182	Ag006G498250	Om004G172770
OG0008183	Ag008G719480	Om006G241100
OG0008184	Ag008G720960	Om006G240100
OG0008185	Ag008G721440	Om006G239740
OG0008186	Ag008G721970	Om006G239360
OG0008187	Ag008G722010	Om006G239320
OG0008188	Ag008G722050	Om006G239290
OG0008189	Ag008G722530	Om006G238980
OG0008190	Ag008G722830	Om006G238790
OG0008191	Ag008G723490	Om006G238320
OG0008192	Ag008G723590	Om006G238250
OG0008193	Ag008G723900	Om006G237990
OG0008194	Ag004G354500	Om005G211650
OG0008195	Ag008G724320	Om006G237650
OG0008196	Ag008G724440	Om006G237570
OG0008197	Ag008G724470	Om006G237540
OG0008198	Ag008G724960	Om006G237260
OG0008198	Ag008G724950	Om004G167960
OG0008199	Ag008G725780	Om006G236740
OG0008200	Ag008G726220	Om006G236420
OG0008201	Ag008G726620	Om006G236210
OG0008202	Ag008G727160	Om006G235680
OG0008203	Ag008G727190	Om006G235660
OG0008204	Ag008G727420	Om006G235590
OG0008205	Ag008G727830	Om006G235410
OG0008206	Ag008G727880	Om006G235350
OG0008207	Ag008G728300	Om006G235050
OG0008208	Ag008G728660	Om006G234840
OG0008209	Ag008G728980	Om006G234640
OG0008210	Ag008G706010	Om006G247660
OG0008211	Ag008G705980	Om006G247670
OG0008212	Ag008G705920	Om006G247740
OG0008213	Ag001G067650	Om006G257590
OG0008214	Ag001G059360	Om006G257660
OG0008215	Ag001G059380, Ag001G059540	Om006G257680
OG0008216	Ag001G062830	Om006G258160
OG0008217	Ag001G061480	Om006G258450, Om006G258570
OG0008219	Ag008G693150	Om006G260260
OG0008220	Ag008G692990	Om006G260270
OG0008221	Ag008G692250	Om006G260590
OG0008222	Ag001G056110	Om006G262540
OG0008223	Ag001G052180	Om006G266930
OG0008224	Ag008G726630	Om006G236190
OG0008226	Ag004G355230	Om005G212020
OG0008227	Ag004G355320	Om005G212070
OG0008228	Ag004G355340	Om005G212090
OG0008229	Ag004G355390, Ag004G355400	Om005G212140, Om005G212130
OG0008230	Ag004G355520	Om005G212220
OG0008231	Ag004G355640	Om005G212270
OG0008232	Ag002G161730	Om008G339550
OG0008233	Ag004G355970	Om001G036820
OG0008234	Ag004G354790	Om005G211850
OG0008235	Ag004G356180	Om005G212490
OG0008236	Ag004G350550	Om005G209990
OG0008237	Ag004G350530	Om005G209960
OG0008238	Ag004G350450	Om005G209900
OG0008239	Ag004G347610	Om005G208620
OG0008240	Ag003G243680	Om004G145030
OG0008241	Ag007G601550, Ag005G440700	Om002G069850, Om006G260960
OG0008242	Ag004G346140	Om005G208180
OG0008243	Ag002G125440, Ag004G346080	Om005G208160
OG0008244	Ag004G345880	Om005G208050, Om005G208060
OG0008245	Ag004G345310	Om005G207840
OG0008246	Ag004G345230	Om005G207780
OG0008247	Ag004G343650	Om005G206830
OG0008248	Ag004G343120	Om005G206510
OG0008249	Ag004G342240	Om005G205920
OG0008250	Ag003G240370	Om004G142930
OG0008251	Ag003G214900, Ag003G264130	Om004G133760
OG0008252	Ag003G214990	Om004G133870
OG0008253	Ag003G215020	Om004G133910
OG0008254	Ag003G215600	Om004G134170
OG0008255	Ag003G215910	Om004G134240
OG0008256	Ag003G218060	Om004G134780
OG0008257	Ag003G218710	Om004G135090
OG0008258	Ag003G218860	Om004G135210
OG0008259	Ag003G219390	Om004G135470
OG0008260	Ag003G220160	Om004G136010
OG0008261	Ag003G222810	Om004G136930
OG0008262	Ag003G222920	Om004G136850
OG0008263	Ag003G224110	Om004G137330
OG0008264	Ag003G224120	Om004G137340
OG0008265	Ag003G224740	Om004G137620
OG0008266	Ag003G225310, Ag003G225450, Ag003G225260	Om004G138410
OG0008267	Ag003G225750	Om004G138240
OG0008268	Ag003G227220	Om006G235220, Om004G137750
OG0008269	Ag003G228630	Om004G138680
OG0008270	Ag003G229500	Om004G139000
OG0008271	Ag003G231540	Om004G139610
OG0008272	Ag003G232900	Om004G140000, Om004G139990
OG0008273	Ag003G233680	Om004G140280, Om006G260530
OG0008274	Ag003G234140	Om004G140430
OG0008275	Ag003G234240	Om004G140500
OG0008276	Ag003G234980	Om004G140770
OG0008277	Ag006G518200, Ag003G236390	Om004G141130
OG0008278	Ag003G236490	Om004G141220
OG0008279	Ag003G237600	Om004G141850
OG0008280	Ag003G237920	Om004G141970
OG0008281	Ag003G239380	Om004G142470
