Orthogroup	Cochlearia_excelsa	Conringia_planisiliqua
OG0018096	g11664	CP12_g30912_DN3_SP0_c.t1
OG0018097	g13545	CP12_g31065_DN3_SP0_c.t1
OG0018098	g13667	CP15_g35280_DN3_SP0_c.t1
OG0018100	g46666	CP19_g17908_DN2_SP0_c.t1
OG0018101	g14318	CP17_g5085_DN3_SP8_c.t1
OG0018102	g14201	CP10_g43954_DN3_SP5_c.t1
OG0018103	g6108	CP10_g43833_DN3_SP0_c.t1
OG0018104	g6001	CP10_g43661_DN3_SP0_c.t1
OG0018105	g5889	CP12_g29823_DN3_SP7_c.t1
OG0018108	g38478	CP16_g54899_DN3_SP8_c.t1
OG0018109	g50916	CP16_g54900_DN3_SP0_c.t1
OG0018110	g50912	CP16_g54913_DN3_SP2_c.t1
OG0018112	g38440	CP16_g54983_DN3_SP0_c.t1
OG0018115	g36911	CP16_g55016_DN2_SP0_c.t1
OG0018117	g38405	CP16_g55043_DN3_SP8_c.t1
OG0018119	g38388	CP3_g16430_DN1_SP0_c.t1
OG0018121	g38346	CP16_g55224_DN3_SP2_c.t1
OG0018122	g38339	CP16_g55239_DN2_SP1_c.t1
OG0018123	g38316	CP16_g55709_DN3_SP0_c.t1
OG0018126	g37206	CP4_g25006_DN3_SP0_c.t1
OG0018128	g52050	CP4_g24496_DN3_SP1_c.t1
OG0018129	g37668	CP4_g24075_DN3_SP0_c.t1
OG0018130	g10815	CP13_g19694_DN3_SP0_c.t1
OG0018132	g10801	CP13_g19675_DN3_SP8_c.t1
OG0018133	g10794	CP13_g19664_DN2_SP0_c.t1
OG0018134	g10745	CP13_g19621_DN3_SP1_c.t1
OG0018135	g10738	CP13_g19609_DN3_SP0_c.t1
OG0018136	g1522	CP13_g19573_DN3_SP8_c.t1
OG0018138	g10597	CP13_g19411_DN3_SP0_c.t1
OG0018139	g1593	CP13_g19359_DN3_SP0_c.t1
OG0018140	g10499	CP13_g19276_DN3_SP7_c.t1
OG0018141	g10477	CP13_g19250_DN3_SP1_c.t1
OG0018143	g10318	CP2_g48848_DN3_SP0_c.t1
OG0018144	g10314	CP2_g48845_DN2_SP0_c.t1
OG0018145	g3080	CP3_g15996_DN3_SP2_c.t1
OG0018146	g19606	CP3_g15213_DN3_SP3_c.t1
OG0018147	g3113	CP3_g15107_DN1_SP0_c.t1
OG0018148	g3103	CP3_g15087_DN3_SP0_c.t1
OG0018149	g3094	CP3_g15082_DN3_SP6_c.t1
OG0018150	g2996	CP3_g14897_DN3_SP0_c.t1
OG0018152	g223	CP3_g14527_DN2_SP0_c.t1
OG0018153	g2684	CP3_g14492_DN3_SP8_c.t1
OG0018154	g2596	CP3_g14374_DN3_SP0_c.t1
OG0018156	g19238	CP3_g14102_DN2_SP0_c.t1
OG0018157	g11280	CP3_g13831_DN3_SP3_c.t1
OG0018158	g5715	CP11_g33509_DN3_SP2_c.t1
OG0018159	g5552	CP11_g33165_DN2_SP0_c.t1
OG0018160	g5520	CP11_g33089_DN3_SP2_c.t1
OG0018161	g5420	CP11_g32899_DN3_SP3_c.t1
OG0018163	g5378	CP11_g32800_DN2_SP0_c.t1
OG0018165	g5181, g29304	CP11_g32512_DN3_SP0_c.t1
OG0018166	g41448	CP8_g54437_DN3_SP0_c.t1
OG0018167	g668	CP8_g54347_DN3_SP0_c.t1
OG0018169	g40212	CP14_g23472_DN3_SP4_c.t1
OG0018171	g25867	CP20_g4023_DN3_SP2_c.t1
OG0018172	g25840	CP20_g4153_DN3_SP8_c.t1
OG0018173	g40337	CP20_g4283_DN3_SP0_c.t1
OG0018175	g25346	CP8_g54668_DN3_SP8_c.t1
OG0018177	g18207	CP5_g571_DN3_SP8_c.t1
OG0018178	g18162	CP5_g663_DN3_SP8_c.t1
OG0018180	g47710	CP5_g1029_DN3_SP8_c.t1
OG0018181	g23506	CP5_g1086_DN2_SP0_c.t1
OG0018182	g23527	CP5_g1114_DN3_SP8_c.t1
OG0018183	g23549	CP5_g1148_DN3_SP0_c.t1
OG0018184	g47666	CP5_g1162_DN3_SP8_c.t1
OG0018185	g17062	CP5_g1188_DN3_SP5_c.t1
OG0018186	g23600	CP5_g1215_DN3_SP0_c.t1
OG0018187	g17080	CP5_g1249_DN3_SP1_c.t1
OG0018188	g23670	CP19_g17948_DN3_SP8_c.t1
OG0018189	g17124	CP19_g17968_DN1_SP0_c.t1
OG0018190	g23694	CP19_g17989_DN3_SP0_c.t1
OG0018191	g23700	CP19_g17994_DN3_SP0_c.t1
OG0018192	g23716	CP19_g18024_DN3_SP0_c.t1
OG0018193	g23751	CP19_g18086_DN3_SP0_c.t1
OG0018194	g23837	CP19_g18208_DN3_SP3_c.t1
OG0018196	g47395	CP19_g18517_DN3_SP3_c.t1
OG0018197	g47346	CP6_g6780_DN3_SP0_c.t1
OG0018198	g47265	CP6_g6973_DN2_SP0_c.t1
OG0018199	g24268	CP6_g7098_DN3_SP8_c.t1
OG0018201	g25207	CP5_g2161_DN3_SP3_c.t1
OG0018202	g46861	CP5_g2087_DN3_SP5_c.t1
OG0018203	g16738	CP5_g1823_DN3_SP7_c.t1
OG0018205	g16896	CP5_g1540_DN2_SP0_c.t1
OG0018208	g16801	CP19_g17916_DN3_SP1_c.t1
OG0018209	g16778	CP19_g17860_DN3_SP2_c.t1
OG0018210	g16773	CP19_g17848_DN3_SP0_c.t1
OG0018212	g40705	CP13_g19747_DN3_SP0_c.t1
OG0018213	g39709	CP13_g20240_DN3_SP0_c.t1
OG0018214	g11128	CP13_g20349_DN3_SP0_c.t1
OG0018215	g10297	CP2_g48821_DN3_SP8_c.t1
OG0018216	g27792	CP2_g48815_DN3_SP0_c.t1
OG0018217	g10265	CP2_g48785_DN3_SP5_c.t1
OG0018218	g4763	CP2_g48677_DN2_SP0_c.t1
OG0018219	g26815	CP8_g52684_DN3_SP6_c.t1
OG0018220	g28258	CP8_g52844_DN3_SP8_c.t1
OG0018221	g1359	CP8_g52967_DN2_SP0_c.t1
OG0018222	g1349	CP8_g52975_DN3_SP8_c.t1
OG0018223	g41195, g41176	CP8_g53110_DN2_SP6_c.t1
OG0018224	g1323	CP8_g53113_DN3_SP0_c.t1
OG0018225	g1315	CP8_g53124_DN3_SP0_c.t1
OG0018226	g894	CP8_g53235_DN3_SP0_c.t1
OG0018227	g9905	CP2_g48167_DN3_SP0_c.t1
OG0018228	g9881	CP2_g48109_DN3_SP2_c.t1
OG0018230	g9637	CP2_g47586_DN3_SP0_c.t1
OG0018235	g19692, g19739, g19723, g19771	CP33_g3685_DN2_SP0_c.t1
OG0018236	g4827	CP2_g48554_DN2_SP0_c.t1
OG0018237	g28960	CP8_g54320_DN1_SP0_c.t1
OG0018238	g19757, g19706	CP156_g16815_DN1_SP0_c.t1
OG0018261	g23916	CP19_g18364_DN3_SP1_c.t1
OG0018262	g11411	CP3_g14716_DN3_SP0_c.t1
OG0018264	g4966, g4967	CP11_g32199_DN3_SP2_c.t1
OG0018266	g36792, g36789	CP18_g11765_DN3_SP0_c.t1
OG0018271	g24574	CP6_g7582_DN3_SP3_c.t1
OG0018273	g45651	CP11_g32551_DN3_SP5_c.t1
OG0018274	g45631	CP11_g32575_DN3_SP6_c.t1
OG0018276	g5292	CP11_g32662_DN3_SP3_c.t1
OG0018277	g5311	CP11_g32697_DN3_SP0_c.t1
OG0018280	g29496	CP11_g32881_DN3_SP5_c.t1
OG0018281	g45528	CP11_g32904_DN3_SP0_c.t1
OG0018282	g5441	CP11_g32944_DN2_SP0_c.t1
OG0018283	g5443	CP11_g32946_DN3_SP8_c.t1
OG0018285	g29565	CP11_g32992_DN3_SP1_c.t1
OG0018286	g45507	CP11_g33007_DN3_SP0_c.t1
OG0018287	g29579	CP11_g33036_DN3_SP2_c.t1
OG0018290	g23807	CP19_g18150_DN3_SP1_c.t1
OG0018295	g40074	CP4_g25960_DN3_SP0_c.t1
OG0018299	g37883	CP4_g25773_DN3_SP1_c.t1
OG0018300	g39959	CP4_g25768_DN3_SP8_c.t1
OG0018303	g37916	CP4_g25571_DN3_SP7_c.t1
OG0018304	g39749	CP4_g25420_DN1_SP0_c.t1
OG0018306	g23836	CP19_g18207_DN3_SP6_c.t1
OG0018307	g23778	CP19_g18117_DN3_SP1_c.t1
OG0018308	g17170	CP19_g18106_DN3_SP0_c.t1
OG0018309	g17154	CP19_g18067_DN2_SP0_c.t1
OG0018312	g32415	CP7_g44917_DN1_SP0_c.t1
OG0018313	g50544	CP7_g44850_DN2_SP0_c.t1
OG0018315	g50557	CP7_g44821_DN3_SP0_c.t1
OG0018316	g27723	CP7_g44714_DN3_SP0_c.t1
OG0018318	g32617	CP7_g44649_DN3_SP0_c.t1
OG0018324	g284	CP2_g47946_DN3_SP0_c.t1
OG0018325	g9864	CP2_g48065_DN2_SP0_c.t1
OG0018326	g371	CP2_g48082_DN3_SP0_c.t1
OG0018327	g381	CP2_g48099_DN2_SP0_c.t1
OG0018335	g538	CP2_g48354_DN3_SP2_c.t1
OG0018337	g10070	CP2_g48457_DN3_SP0_c.t1
OG0018339	g613	CP2_g48473_DN3_SP8_c.t1
OG0018342	g28920	CP8_g54251_DN3_SP3_c.t1
OG0018343	g1275	CP8_g53971_DN3_SP0_c.t1
OG0018345	g1246	CP8_g53920_DN3_SP0_c.t1
OG0018348	g28670	CP8_g53791_DN3_SP8_c.t1
OG0018349	g39298	CP8_g53764_DN3_SP8_c.t1
OG0018350	g39305	CP8_g53741_DN1_SP0_c.t1
OG0018351	g28640, g28638	CP8_g53737_DN3_SP0_c.t1
OG0018353	g19393	CP3_g14413_DN3_SP6_c.t1
OG0018356	g5563	CP11_g33174_DN1_SP0_c.t1
OG0018357	g29643	CP11_g33186_DN3_SP0_c.t1
OG0018360	g27965	CP11_g33772_DN3_SP8_c.t1
OG0018364	g5822	CP11_g33703_DN3_SP0_c.t1
OG0018367	g5850	CP11_g33740_DN3_SP1_c.t1
OG0018375	g44325	CP9_g29579_DN3_SP8_c.t1
OG0018377	g46512	CP9_g29566_DN3_SP0_c.t1
OG0018381	g19462	CP3_g14544_DN3_SP5_c.t1
OG0018388	g46183	CP9_g29149_DN2_SP0_c.t1
OG0018390	g6052	CP10_g43777_DN3_SP0_c.t1
OG0018391	g17979	CP7_g46470_DN3_SP8_c.t1
OG0018392	g18057	CP9_g27899_DN3_SP5_c.t1
OG0018393	g54351	CP7_g46326_DN3_SP0_c.t1
OG0018396	g37162	CP4_g25116_DN3_SP0_c.t1
OG0018397	g38035, g51577	CP4_g25110_DN3_SP0_c.t1
OG0018399	g19541	CP3_g14727_DN3_SP0_c.t1
OG0018400	g46915	CP6_g9074_DN3_SP0_c.t1
OG0018401	g46879	CP5_g2279_DN3_SP8_c.t1
OG0018402	g46933	CP6_g9739_DN3_SP2_c.t1
OG0018403	g46935	CP7_g46094_DN3_SP0_c.t1
OG0018405	g24654	CP6_g7711_DN1_SP0_c.t1
OG0018410	g24497	CP6_g7435_DN3_SP3_c.t1
OG0018413	g27632	CP7_g45161_DN3_SP0_c.t1
OG0018414	g18902	CP17_g4908_DN1_SP0_c.t1, CP17_g4929_DN2_SP0_c.t1
OG0018417	g46160	CP9_g29109_DN3_SP0_c.t1
OG0018420	g44777	CP9_g28496_DN2_SP1_c.t1
OG0018421	g45786	CP9_g28519_DN2_SP1_c.t1
OG0018423	g47669	CP5_g1159_DN2_SP0_c.t1
OG0018427	g3292	CP3_g15315_DN3_SP5_c.t1
OG0018428	g10454	CP13_g19225_DN3_SP8_c.t1
OG0018429	g3469	CP3_g15619_DN2_SP3_c.t1
OG0018435	g10408	CP13_g19182_DN3_SP3_c.t1
OG0018436	g36465	CP1_g38039_DN3_SP0_c.t1
OG0018441	g54260	CP1_g37887_DN3_SP0_c.t1
OG0018442	g36585	CP1_g37848_DN3_SP6_c.t1
OG0018444	g51411	CP4_g25340_DN3_SP2_c.t1
OG0018445	g51493	CP4_g25239_DN3_SP0_c.t1
OG0018446	g51505	CP4_g25223_DN3_SP0_c.t1
OG0018447	g51522	CP4_g25198_DN3_SP0_c.t1
OG0018449	g47278	CP6_g6950_DN3_SP4_c.t1
OG0018450	g24220	CP6_g7013_DN2_SP0_c.t1
OG0018452	g47254	CP6_g7028_DN3_SP1_c.t1
OG0018454	g47246	CP6_g7034_DN3_SP0_c.t1
OG0018456	g17749	CP6_g7091_DN3_SP2_c.t1
OG0018457	g40620	CP13_g19878_DN3_SP8_c.t1
OG0018463	g6244	CP15_g35546_DN3_SP8_c.t1
OG0018464	g6326	CP17_g5826_DN3_SP0_c.t1
OG0018465	g13670	CP15_g35174_DN3_SP7_c.t1
OG0018468	g47427	CP19_g18424_DN3_SP0_c.t1
OG0018474	g40247	CP20_g3983_DN3_SP0_c.t1
OG0018477	g47188	CP6_g7150_DN3_SP1_c.t1
OG0018478	g24291	CP6_g7123_DN3_SP8_c.t1
OG0018483	g7944	CP10_g42122_DN3_SP2_c.t1
OG0018484	g11241	CP10_g42124_DN3_SP8_c.t1
OG0018488	g19635	CP2_g47553_DN3_SP0_c.t1
OG0018490	g19629	CP2_g47544_DN3_SP0_c.t1
OG0018491	g9624	CP2_g47534_DN3_SP1_c.t1
OG0018492	g18706	CP7_g45103_DN3_SP1_c.t1
OG0018493	g18786	CP3_g13062_DN3_SP0_c.t1
OG0018498	g1856	CP3_g13246_DN3_SP4_c.t1
OG0018500	g18894	CP3_g13445_DN3_SP0_c.t1
OG0018502	g18949	CP3_g13504_DN3_SP7_c.t1
OG0018503	g11225	CP22_g17287_DN2_SP4_c.t1
OG0018506	g2166	CP3_g13732_DN3_SP3_c.t1
OG0018507	g2255	CP3_g13853_DN3_SP8_c.t1
OG0018508	g19175	CP3_g13981_DN3_SP0_c.t1
OG0018510	g2383	CP3_g14048_DN3_SP4_c.t1
OG0018511	g19218	CP3_g14083_DN3_SP1_c.t1
OG0018513	g35821	CP12_g31048_DN3_SP0_c.t1
OG0018514	g6365	CP12_g31114_DN3_SP2_c.t1
OG0018517	g44881	CP9_g28342_DN3_SP0_c.t1
OG0018522	g37364	CP5_g2315_DN3_SP4_c.t1
OG0018526	g40388	CP20_g4400_DN2_SP0_c.t1
OG0018528	g38496	CP16_g54867_DN3_SP8_c.t1
OG0018529	g1045	CP8_g53591_DN3_SP0_c.t1
OG0018530	g28174	CP1_g41007_DN3_SP0_c.t1
OG0018531	g27929	CP21_g10895_DN3_SP0_c.t1
OG0018532	g50509	CP7_g44966_DN3_SP8_c.t1
OG0018534	g32674	CP7_g44547_DN3_SP8_c.t1
OG0018538	g10124	CP2_g48570_DN3_SP4_c.t1
OG0018539	g4788	CP2_g48589_DN3_SP0_c.t1
OG0018540	g10148	CP2_g48606_DN1_SP0_c.t1
OG0018541	g10166	CP2_g48648_DN3_SP0_c.t1
OG0018542	g5914	CP12_g29866_DN3_SP7_c.t1
OG0018543	g13826	CP12_g29833_DN3_SP1_c.t1
OG0018545	g31526	CP4_g23916_DN3_SP8_c.t1
OG0018548	g37016	CP13_g20769_DN2_SP0_c.t1
OG0018550	g24611	CP6_g7692_DN3_SP2_c.t1
OG0018557	g37384	CP4_g24591_DN3_SP2_c.t1
OG0018558	g12691	CP10_g42203_DN3_SP1_c.t1
OG0018561	g12680	CP10_g42257_DN3_SP0_c.t1
OG0018566	g7821	CP10_g42344_DN2_SP0_c.t1
OG0018569	g7753	CP10_g42440_DN3_SP4_c.t1
OG0018572	g7706	CP10_g42524_DN3_SP3_c.t1
OG0018573	g12858	CP10_g42525_DN2_SP0_c.t1
OG0018576	g12465	CP10_g42700_DN3_SP4_c.t1
OG0018577	g7601	CP10_g42737_DN1_SP0_c.t1
OG0018579	g13004	CP10_g42841_DN3_SP0_c.t1
OG0018581	g7483	CP10_g42917_DN1_SP0_c.t1
OG0018582	g12388	CP10_g42961_DN3_SP0_c.t1
OG0018584	g46698, g16891	CP5_g1525_DN3_SP2_c.t1
OG0018585	g7354	CP10_g43140_DN3_SP8_c.t1
OG0018588	g12256	CP10_g43251_DN3_SP7_c.t1
OG0018589	g13159	CP10_g43276_DN3_SP8_c.t1
OG0018590	g7253	CP10_g43284_DN3_SP0_c.t1
OG0018592	g7204	CP10_g43355_DN1_SP0_c.t1
OG0018593	g12181	CP10_g43414_DN3_SP0_c.t1
OG0018594	g12149	CP10_g43480_DN3_SP0_c.t1
OG0018598	g12056	CP12_g30052_DN3_SP0_c.t1
OG0018599	g6875	CP12_g30182_DN3_SP8_c.t1
OG0018600	g10803	CP13_g19678_DN3_SP2_c.t1
OG0018601	g6821	CP12_g30258_DN3_SP0_c.t1
OG0018602	g6818	CP12_g30262_DN2_SP1_c.t1
OG0018604	g6785	CP12_g30306_DN3_SP0_c.t1
OG0018607	g13367	CP12_g30348_DN3_SP6_c.t1
OG0018608	g13374	CP12_g30450_DN3_SP6_c.t1
OG0018610	g16890	CP5_g1523_DN3_SP2_c.t1
OG0018614	g11868	CP12_g30497_DN3_SP2_c.t1
OG0018616	g45064	CP9_g27905_DN1_SP0_c.t1
OG0018617	g18067	CP25_g55905_DN3_SP0_c.t1
OG0018618	g43628	CP28_g34005_DN3_SP0_c.t1
OG0018621	g19255	CP3_g14128_DN3_SP0_c.t1
OG0018623	g26857	CP1_g36416_DN3_SP8_c.t1
OG0018624	g26860	CP1_g36421_DN3_SP8_c.t1
OG0018629	g30851	CP1_g36669_DN3_SP1_c.t1
OG0018631	g26934	CP1_g36639_DN3_SP0_c.t1
OG0018635	g30932	CP1_g36837_DN3_SP3_c.t1
OG0018636	g49516	CP1_g36872_DN2_SP0_c.t1
OG0018637	g31026	CP1_g36969_DN2_SP8_c.t1
OG0018640	g31059	CP1_g37019_DN3_SP2_c.t1
OG0018641	g49573	CP1_g37041_DN3_SP5_c.t1
OG0018643	g49603	CP1_g37081_DN3_SP0_c.t1
OG0018646	g31164	CP1_g37197_DN2_SP0_c.t1
OG0018648	g31217	CP1_g37261_DN2_SP5_c.t1
OG0018649	g31225	CP1_g37274_DN3_SP8_c.t1
OG0018651	g11127	CP13_g20348_DN1_SP2_c.t1
OG0018652	g27148	CP16_g55383_DN2_SP0_c.t1
OG0018656	g49882	CP1_g37667_DN3_SP0_c.t1
OG0018657	g31532	CP1_g37753_DN3_SP0_c.t1
OG0018658	g31571	CP1_g37812_DN3_SP0_c.t1
OG0018662	g27311	CP7_g46162_DN3_SP4_c.t1
OG0018666	g49992	CP7_g46035_DN2_SP0_c.t1
OG0018671	g27454	CP7_g45738_DN3_SP3_c.t1
OG0018675	g50256	CP7_g45502_DN1_SP0_c.t1
OG0018676	g50262	CP7_g45498_DN3_SP8_c.t1
OG0018677	g45941	CP9_g28788_DN2_SP0_c.t1
OG0018678	g23842	CP19_g18224_DN1_SP0_c.t1
OG0018680	g1825	CP9_g28333_DN3_SP3_c.t1
OG0018682	g40862	CP2_g48973_DN3_SP0_c.t1
OG0018683	g36896	CP2_g50257_DN1_SP0_c.t1
OG0018684	g40874	CP2_g48993_DN3_SP0_c.t1
OG0018687	g40997	CP2_g49221_DN3_SP8_c.t1
OG0018689	g44104	CP2_g49306_DN3_SP3_c.t1
OG0018692	g43985	CP2_g49894_DN3_SP0_c.t1
OG0018693	g36838	CP16_g55722_DN3_SP0_c.t1
OG0018694	g40776	CP13_g19083_DN3_SP4_c.t1
OG0018697	g25565	CP11_g31882_DN2_SP1_c.t1
OG0018698	g47711	CP5_g1028_DN3_SP3_c.t1
OG0018701	g36347	CP1_g38256_DN3_SP7_c.t1
OG0018704	g36378	CP1_g38203_DN2_SP0_c.t1
OG0018708	g22662	CP5_g42_DN3_SP8_c.t1
OG0018714	g47990	CP5_g260_DN3_SP1_c.t1
OG0018715	g47984	CP13_g20198_DN2_SP0_c.t1
OG0018716	g22852	CP5_g288_DN3_SP2_c.t1
OG0018718	g47949	CP5_g412_DN3_SP7_c.t1
OG0018719	g22967	CP5_g425_DN3_SP7_c.t1
OG0018723	g23043	CP5_g526_DN3_SP6_c.t1
OG0018725	g18195	CP5_g602_DN1_SP0_c.t1
OG0018728	g19501	CP3_g14616_DN3_SP2_c.t1
OG0018736	g47143	CP26_g51137_DN2_SP1_c.t1
OG0018737	g49323	CP1_g36473_DN2_SP0_c.t1
OG0018738	g26951	CP1_g36570_DN1_SP0_c.t1
OG0018739	g30980, g30970	CP1_g36905_DN2_SP0_c.t1
OG0018740	g31004	CP1_g36933_DN3_SP0_c.t1
OG0018743	g32021	CP7_g45574_DN3_SP0_c.t1
OG0018744	g32093	CP7_g45416_DN3_SP0_c.t1
OG0018745	g50305	CP7_g45397_DN3_SP1_c.t1
OG0018746	g32126	CP7_g45340_DN3_SP1_c.t1
OG0018747	g50341	CP7_g45333_DN3_SP5_c.t1
OG0018748	g32163	CP7_g45282_DN3_SP2_c.t1
OG0018750	g32186	CP7_g45258_DN2_SP0_c.t1
OG0018751	g32199	CP7_g45235_DN2_SP0_c.t1
OG0018752	g32208	CP7_g45219_DN3_SP3_c.t1
OG0018755	g28231	CP1_g40244_DN3_SP5_c.t1
OG0018758	g54253	CP1_g37901_DN3_SP2_c.t1
OG0018763	g44055	CP2_g49412_DN2_SP1_c.t1
OG0018764	g41094	CP2_g49772_DN3_SP8_c.t1
OG0018765	g43512	CP2_g49817_DN3_SP0_c.t1
OG0018766	g45104	CP31_g46733_DN3_SP6_c.t1
OG0018768	g18024	CP9_g28400_DN2_SP0_c.t1
OG0018768	g18021, g18023	CP9_g28401_DN3_SP0_c.t1
OG0018769	g44817	CP9_g28457_DN1_SP0_c.t1
OG0018770	g46123	CP9_g29048_DN2_SP0_c.t1
OG0018771	g44374	CP9_g29339_DN2_SP0_c.t1
OG0018772	g46347	CP9_g29375_DN3_SP0_c.t1
OG0018774	g46508	CP9_g29558_DN2_SP1_c.t1
OG0018775	g46510	CP9_g29560_DN1_SP0_c.t1
OG0018778	g24961, g11680, g28213	CP9_g28648_DN1_SP0_c.t1
OG0018779	g7270	CP10_g43252_DN1_SP0_c.t1
OG0018783	g6852	CP12_g30225_DN3_SP0_c.t1
OG0018788	g6226	CP15_g35279_DN3_SP0_c.t1
OG0018792	g13795	CP10_g43631_DN3_SP0_c.t1
OG0018793	g13840	CP12_g29814_DN3_SP4_c.t1
OG0018794	g13836	CP12_g29806_DN3_SP1_c.t1
OG0018795	g50946	CP16_g54979_DN3_SP0_c.t1
OG0018796	g38430	CP16_g54994_DN3_SP0_c.t1
OG0018797	g38433	CP16_g55003_DN3_SP2_c.t1
OG0018798	g50970	CP16_g55064_DN3_SP2_c.t1
OG0018801	g38360	CP16_g55170_DN2_SP0_c.t1
OG0018803	g19805, g48688, g20861, g8528, g38831, g48554, g14735, g4594, g32860	CP1_g40652_DN1_SP0_c.t1
OG0018812	g37713	CP4_g24009_DN3_SP0_c.t1
OG0018817	g11513	CP3_g15931_DN3_SP0_c.t1
OG0018818	g19595	CP3_g14952_DN3_SP0_c.t1
OG0018822	g19389	CP3_g14401_DN3_SP0_c.t1
OG0018824	g52844, g52834	CP3_g14234_DN2_SP0_c.t1
OG0018825	g19187	CP3_g13994_DN1_SP0_c.t1
OG0018826	g11282	CP3_g13840_DN3_SP2_c.t1
OG0018828	g18824	CP3_g13349_DN2_SP0_c.t1
OG0018834	g10172	CP2_g48657_DN3_SP3_c.t1
OG0018835	g25952	CP14_g23840_DN3_SP8_c.t1
OG0018836	g40203	CP14_g23701_DN3_SP0_c.t1
OG0018837	g40281	CP20_g4148_DN3_SP7_c.t1
OG0018843	g22872	CP5_g301_DN3_SP1_c.t1
OG0018844	g22994	CP5_g458_DN3_SP0_c.t1
OG0018847	g47665	CP5_g1164_DN3_SP8_c.t1
OG0018849	g17119	CP19_g17956_DN3_SP6_c.t1
OG0018850	g23686	CP19_g17980_DN3_SP4_c.t1
OG0018851	g47585	CP19_g17995_DN3_SP0_c.t1
OG0018852	g23735	CP19_g18063_DN3_SP1_c.t1
OG0018853	g47510	CP19_g18200_DN3_SP0_c.t1
OG0018856	g47014	CP6_g7667_DN3_SP8_c.t1
OG0018858	g54007	CP10_g43634_DN3_SP6_c.t1
OG0018859	g47084	CP5_g2088_DN3_SP8_c.t1
OG0018860	g46792	CP5_g1786_DN3_SP0_c.t1
OG0018861	g46675	CP5_g1376_DN1_SP0_c.t1
OG0018862	g36992	CP22_g17286_DN3_SP0_c.t1
OG0018863	g18450	CP22_g17343_DN3_SP0_c.t1
OG0018864	g18457	CP22_g17652_DN3_SP0_c.t1
OG0018867	g1446	CP8_g52359_DN3_SP8_c.t1
OG0018868	g1423	CP8_g52573_DN3_SP0_c.t1
OG0018870	g17187	CP8_g52923_DN3_SP7_c.t1
OG0018871	g28301	CP8_g52976_DN3_SP4_c.t1
OG0018873	g1327	CP8_g53060_DN2_SP0_c.t1
OG0018874	g28345	CP8_g53088_DN1_SP0_c.t1, CP16_g54862_DN2_SP0_c.t1
OG0018875	g1322	CP8_g53114_DN3_SP0_c.t1
OG0018876	g41177	CP8_g53129_DN3_SP0_c.t1
OG0018877	g41212	CP8_g53178_DN3_SP0_c.t1
OG0018881	g9786	CP2_g47892_DN3_SP3_c.t1
OG0018882	g9631	CP2_g47571_DN3_SP0_c.t1
OG0018885	g9647	CP2_g47609_DN1_SP0_c.t1
OG0018888	g39478	CP8_g54593_DN1_SP0_c.t1
OG0018891	g54289	CP13_g20015_DN2_SP0_c.t1, CP20_g4045_DN2_SP0_c.t1, CP2_g50532_DN3_SP0_c.t1
OG0018895	g6571, g49151	CP17_g6008_DN2_SP0_c.t1, CP5_g3097_DN2_SP0_c.t1, CP2_g50572_DN1_SP0_c.t1
OG0018912	g2707	CP3_g14534_DN3_SP0_c.t1
OG0018917	g23489	CP5_g1079_DN3_SP1_c.t1
OG0018923	g29434	CP11_g32773_DN3_SP2_c.t1
OG0018927	g5497	CP11_g33043_DN3_SP1_c.t1
OG0018930	g23818	CP19_g18167_DN3_SP4_c.t1
OG0018932	g40152	CP4_g26801_DN3_SP0_c.t1
OG0018933	g5550	CP11_g33161_DN3_SP5_c.t1
OG0018935	g39674	CP13_g20186_DN1_SP0_c.t1
OG0018937	g17224	CP19_g18236_DN3_SP0_c.t1
OG0018938	g32344	CP7_g45053_DN2_SP0_c.t1
OG0018941	g50649	CP7_g44640_DN3_SP0_c.t1
OG0018943	g16693	CP13_g19526_DN3_SP3_c.t1
OG0018945	g18676	CP2_g47656_DN2_SP0_c.t1
OG0018948	g288	CP2_g47952_DN3_SP6_c.t1
OG0018950	g672	CP8_g54339_DN2_SP0_c.t1
OG0018955	g28719, g1202	CP8_g53860_DN3_SP2_c.t1
OG0018956	g1070	CP8_g53633_DN2_SP0_c.t1
OG0018971	g16820	CP5_g1332_DN3_SP0_c.t1
OG0018978	g27971	CP7_g46480_DN2_SP0_c.t1
OG0018981	g3003	CP3_g14920_DN3_SP0_c.t1
OG0018983	g1444	CP8_g52379_DN3_SP0_c.t1
OG0018984	g17862	CP6_g8169_DN3_SP3_c.t1
OG0018987	g1430	CP8_g52536_DN3_SP8_c.t1
OG0018989	g1381	CP8_g52927_DN3_SP0_c.t1
OG0018992	g46137	CP9_g29074_DN1_SP0_c.t1
OG0018993	g44500	CP9_g29119_DN3_SP0_c.t1
OG0019000	g11104	CP13_g20055_DN3_SP0_c.t1
OG0019004	g51364	CP4_g25396_DN2_SP0_c.t1
OG0019005	g51442	CP4_g25304_DN3_SP0_c.t1
OG0019009	g47282	CP6_g6935_DN1_SP0_c.t1
OG0019010	g17483	CP6_g6988_DN3_SP1_c.t1
OG0019011	g46625	CP19_g17837_DN3_SP7_c.t1
OG0019014	g47176	CP6_g7170_DN2_SP0_c.t1
OG0019015	g17562	CP6_g7163_DN2_SP0_c.t1
OG0019016	g47190	CP6_g7143_DN1_SP0_c.t1
OG0019025	g2308	CP3_g13944_DN3_SP0_c.t1, CP3_g13943_DN3_SP0_c.t1
