Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0014661	g78	ESY6_g50388_DN3_SP4_c0.t1
OG0014662	g9670	ESY6_g50389_DN3_SP0_c0.t1
OG0014663	g82	ESY6_g50396_DN3_SP8_c0.t1
OG0014664	g83	ESY6_g50398_DN2_SP7_c0.t1
OG0014665	g97	ESY6_g50410_DN3_SP0_c0.t1
OG0014666	g100	ESY6_g50413_DN1_SP0_c0.t1
OG0014667	g102	ESY6_g50415_DN3_SP0_c0.t1
OG0014668	g112	ESY6_g50430_DN3_SP0_c0.t1
OG0014671	g9691	ESY6_g50419_DN3_SP0_c0.t1
OG0014674	g9707	ESY6_g50485_DN3_SP0_c0.t1
OG0014675	g166	ESY6_g50535_DN3_SP0_c0.t1
OG0014676	g9723	ESY6_g50540_DN3_SP4_c0.t1
OG0014677	g45210	ESY6_g50569_DN3_SP0_c0.t1
OG0014678	g9734	ESY6_g50599_DN2_SP0_c0.t1
OG0014679	g9742	ESY6_g50608_DN3_SP0_c0.t1
OG0014680	g207	ESY6_g50623_DN3_SP8_c0.t1
OG0014681	g213	ESY6_g50635_DN3_SP0_c0.t1
OG0014682	g217	ESY6_g50658_DN2_SP5_c0.t1
OG0014683	g9762	ESY6_g50676_DN3_SP8_c14.t1
OG0014684	g233	ESY6_g50681_DN3_SP0_c0.t1
OG0014685	g9764	ESY6_g50685_DN3_SP7_c0.t1
OG0014686	g9765	ESY6_g50690_DN3_SP7_c0.t1
OG0014687	g2754	ESY6_g50706_DN3_SP2_c0.t1
OG0014688	g245	ESY11_g54843_DN3_SP4_c0.t1
OG0014689	g9783	ESY6_g50719_DN3_SP1_c0.t1
OG0014690	g9792	ESY6_g50739_DN3_SP6_c0.t1
OG0014691	g261	ESY6_g49598_DN3_SP0_c0.t1
OG0014692	g263	ESY6_g49603_DN3_SP0_c0.t1
OG0014693	g282	ESY6_g49649_DN3_SP5_c0.t1
OG0014694	g299	ESY6_g49684_DN3_SP8_c0.t1
OG0014695	g300	ESY6_g49685_DN3_SP8_c0.t1
OG0014696	g9816	ESY6_g49694_DN3_SP3_c0.t1
OG0014697	g303	ESY6_g49697_DN3_SP6_c13.t1
OG0014698	g9817, g304	ESY6_g49698_DN3_SP1_c0.t1
OG0014699	g315	ESY8_g59180_DN3_SP0_c0.t1
OG0014700	g309	ESY6_g49709_DN3_SP0_c0.t1
OG0014701	g9826	ESY6_g49746_DN3_SP7_c0.t1
OG0014703	g9828	ESY6_g49752_DN3_SP0_c0.t1
OG0014704	g18623	ESY6_g49782_DN3_SP8_c0.t1
OG0014705	g324	ESY6_g49783_DN2_SP0_c0.t1
OG0014707	g348	ESY6_g49339_DN3_SP0_c0.t1
OG0014708	g18605	ESY6_g49374_DN3_SP3_c0.t1
OG0014709	g359	ESY6_g49375_DN3_SP8_c0.t1
OG0014710	g9871	ESY6_g49398_DN3_SP1_c0.t1
OG0014711	g380	ESY6_g49403_DN3_SP7_c0.t1
OG0014712	g9873	ESY6_g49405_DN3_SP4_c0.t1
OG0014713	g384	ESY6_g49416_DN3_SP0_c0.t1
OG0014714	g388	ESY6_g49430_DN3_SP0_c0.t1
OG0014715	g390	ESY6_g49432_DN3_SP5_c0.t1
OG0014716	g9887	ESY6_g49462_DN3_SP0_c0.t1
OG0014717	g9888	ESY6_g49463_DN3_SP7_c0.t1
OG0014718	g413	ESY6_g49478_DN3_SP8_c0.t1
OG0014720	g9901	ESY6_g49514_DN3_SP0_c0.t1
OG0014721	g9908	ESY6_g49532_DN3_SP6_c0.t1
OG0014722	g435	ESY6_g49552_DN3_SP8_c0.t1
OG0014723	g9937	ESY6_g49576_DN3_SP0_c0.t1
OG0014724	g9938	ESY6_g49577_DN3_SP0_c0.t1
OG0014725	g9939	ESY6_g49579_DN3_SP4_c0.t1
OG0014726	g448	ESY6_g49591_DN3_SP6_c0.t1
OG0014728	g491	ESY6_g50165_DN3_SP0_c0.t1
OG0014729	g9970	ESY6_g50163_DN3_SP0_c0.t1
OG0014730	g9988	ESY6_g50141_DN3_SP8_c0.t1
OG0014731	g501	ESY6_g50139_DN3_SP0_c0.t1
OG0014732	g9992	ESY6_g50129_DN3_SP8_c0.t1
OG0014733	g28142	ESY13_g58031_DN3_SP0_c0.t1
OG0014734	g9995	ESY6_g50107_DN3_SP0_c18.t1
OG0014735	g2915	ESY2_g33516_DN3_SP4_c0.t1
OG0014736	g18571	ESY6_g50085_DN3_SP0_c0.t1
OG0014737	g533	ESY6_g50081_DN3_SP0_c0.t1
OG0014738	g10001	ESY6_g50080_DN3_SP4_c0.t1
OG0014739	g10005	ESY6_g50076_DN3_SP7_c0.t1
OG0014740	g539	ESY6_g50073_DN3_SP4_c0.t1
OG0014741	g541	ESY6_g50070_DN3_SP0_c0.t1
OG0014742	g546	ESY6_g50054_DN3_SP0_c0.t1
OG0014743	g547	ESY6_g50053_DN3_SP0_c0.t1
OG0014745	g548	ESY6_g50051_DN3_SP0_c0.t1
OG0014746	g550	ESY6_g50046_DN3_SP0_c0.t1
OG0014747	g18565	ESY6_g50028_DN3_SP8_c0.t1
OG0014748	g564	ESY6_g50023_DN3_SP0_c0.t1
OG0014750	g567	ESY6_g50019_DN3_SP0_c0.t1
OG0014751	g576	ESY6_g50008_DN3_SP0_c0.t1
OG0014752	g589	ESY6_g49973_DN3_SP8_c0.t1
OG0014753	g14919, g18548	ESY6_g49917_DN3_SP0_c0.t1
OG0014754	g18544	ESY6_g49911_DN3_SP0_c0.t1
OG0014755	g625	ESY6_g49908_DN3_SP3_c0.t1
OG0014756	g10095	ESY6_g49906_DN2_SP0_c0.t1
OG0014757	g632	ESY6_g49899_DN2_SP0_c0.t1
OG0014758	g29111	ESY6_g49871_DN3_SP0_c0.t1
OG0014759	g28979	ESY6_g49862_DN3_SP6_c0.t1
OG0014760	g28968	ESY6_g49291_DN3_SP6_c0.t1
OG0014762	g28952, g41410	ESY6_g49253_DN3_SP8_c0.t1
OG0014763	g708	ESY6_g49233_DN3_SP0_c0.t1
OG0014764	g718	ESY6_g49214_DN3_SP8_c0.t1
OG0014765	g719	ESY6_g49207_DN3_SP8_c0.t1
OG0014767	g722	ESY6_g49189_DN3_SP8_c0.t1
OG0014768	g723	ESY6_g49187_DN3_SP7_c0.t1
OG0014769	g41395	ESY6_g49180_DN3_SP0_c0.t1
OG0014770	g28911	ESY6_g49155_DN3_SP7_c0.t1
OG0014771	g747	ESY6_g49137_DN3_SP0_c0.t1
OG0014772	g41370	ESY6_g49117_DN3_SP5_c0.t1
OG0014773	g771	ESY6_g49069_DN3_SP8_c0.t1
OG0014774	g41361	ESY6_g49062_DN3_SP0_c0.t1
OG0014775	g777	ESY6_g49061_DN3_SP0_c0.t1
OG0014776	g50271	ESY5_g2171_DN3_SP6_c0.t1
OG0014777	g788	ESY6_g49038_DN3_SP8_c0.t1
OG0014778	g794	ESY6_g49029_DN3_SP6_c0.t1
OG0014779	g795	ESY6_g49028_DN3_SP0_c0.t1
OG0014780	g41359	ESY6_g49023_DN3_SP8_c0.t1
OG0014781	g809	ESY6_g49002_DN3_SP6_c0.t1
OG0014782	g28857	ESY6_g48986_DN3_SP1_c0.t1
OG0014784	g28855	ESY6_g48981_DN1_SP0_c0.t1
OG0014785	g28854	ESY6_g48980_DN2_SP8_c0.t1
OG0014787	g41294	ESY6_g47462_DN3_SP8_c0.t1
OG0014788	g41332	ESY6_g48954_DN3_SP8_c10.t1
OG0014790	g41330	ESY6_g48941_DN3_SP8_c0.t1
OG0014791	g28826	ESY6_g48938_DN3_SP0_c0.t1
OG0014792	g28824	ESY6_g48935_DN3_SP8_c0.t1
OG0014793	g28801	ESY6_g48887_DN3_SP0_c0.t1
OG0014795	g28766	ESY6_g48830_DN3_SP2_c0.t1
OG0014796	g1631	ESY6_g48821_DN3_SP0_c0.t1
OG0014797	g28739	ESY6_g48729_DN3_SP0_c0.t1
OG0014798	g46740	ESY8_g61037_DN3_SP7_c0.t1
OG0014799	g28731	ESY6_g48724_DN3_SP5_c0.t1
OG0014800	g1266	ESY6_g48719_DN3_SP0_c0.t1
OG0014801	g28700, g1257	ESY6_g48693_DN3_SP0_c0.t1
OG0014802	g39242	ESY6_g48691_DN3_SP4_c0.t1
OG0014803	g1244	ESY2_g33794_DN3_SP0_c0.t1
OG0014804	g1243	ESY6_g48676_DN3_SP7_c0.t1
OG0014805	g1212	ESY6_g48629_DN3_SP3_c0.t1
OG0014806	g1204	ESY6_g48611_DN3_SP7_c0.t1
OG0014807	g1197	ESY6_g48604_DN3_SP3_c0.t1
OG0014808	g1196	ESY6_g48603_DN3_SP0_c0.t1
OG0014809	g1185	ESY6_g48589_DN3_SP0_c0.t1
OG0014811	g28693	ESY6_g48563_DN3_SP6_c0.t1
OG0014812	g1156	ESY6_g48561_DN3_SP0_c0.t1
OG0014813	g1154	ESY6_g48555_DN3_SP0_c0.t1
OG0014814	g28687	ESY6_g48553_DN3_SP0_c0.t1
OG0014815	g39235	ESY4_g26698_DN3_SP8_c0.t1
OG0014816	g28686	ESY6_g48551_DN3_SP4_c0.t1
OG0014817	g28684	ESY6_g48548_DN3_SP0_c0.t1
OG0014818	g39286	ESY6_g48533_DN3_SP0_c0.t1
OG0014819	g28669	ESY6_g48528_DN3_SP8_c0.t1
OG0014820	g1133	ESY6_g48504_DN1_SP0_c0.t1
OG0014821	g1131	ESY6_g48495_DN3_SP8_c0.t1
OG0014822	g39295	ESY6_g48484_DN3_SP8_c0.t1
OG0014823	g1120	ESY6_g48481_DN3_SP0_c0.t1
OG0014824	g39299	ESY6_g48476_DN3_SP8_c15.t1
OG0014825	g39306	ESY6_g48433_DN3_SP8_c0.t1
OG0014826	g1108	ESY6_g48431_DN3_SP2_c0.t1
OG0014827	g50606	ESY10_g14565_DN3_SP8_c0.t1, ESY12_g52338_DN3_SP0_c0.t1
OG0014828	g13974	ESY11_g54250_DN3_SP0_c0.t1
OG0014830	g39326	ESY6_g48370_DN3_SP5_c0.t1
OG0014831	g28600	ESY6_g48371_DN3_SP0_c0.t1
OG0014832	g28620	ESY6_g48398_DN3_SP3_c0.t1
OG0014833	g1082	ESY6_g48293_DN3_SP8_c0.t1
OG0014834	g1081	ESY6_g48292_DN3_SP0_c0.t1
OG0014835	g28562	ESY6_g48274_DN3_SP5_c0.t1
OG0014836	g28550	ESY6_g48174_DN3_SP0_c0.t1
OG0014838	g1044	ESY6_g48158_DN3_SP0_c0.t1
OG0014840	g1039	ESY6_g48113_DN3_SP8_c0.t1
OG0014841	g28534	ESY6_g48109_DN3_SP8_c0.t1
OG0014842	g28531	ESY6_g48106_DN3_SP0_c0.t1
OG0014844	g1034	ESY6_g48100_DN2_SP0_c0.t1
OG0014845	g1031	ESY6_g48087_DN3_SP0_c0.t1
OG0014846	g28517	ESY6_g48065_DN3_SP8_c0.t1
OG0014848	g39374	ESY6_g48037_DN3_SP7_c0.t1
OG0014849	g977	ESY6_g47954_DN3_SP3_c0.t1
OG0014850	g2621	ESY1_g9689_DN3_SP7_c0.t1
OG0014851	g11380	ESY1_g9658_DN3_SP0_c0.t1
OG0014852	g2628	ESY1_g9640_DN3_SP4_c0.t1
OG0014853	g11386	ESY1_g9564_DN3_SP0_c0.t1
OG0014854	g2674	ESY1_g9359_DN3_SP8_c0.t1
OG0014855	g2675	ESY1_g9345_DN3_SP1_c17.t1
OG0014856	g19437	ESY1_g9307_DN2_SP0_c13.t1
OG0014857	g45234	ESY2_g34299_DN3_SP2_c0.t1
OG0014859	g29626	ESY7_g18549_DN2_SP0_c0.t1
OG0014860	g5546	ESY7_g18535_DN3_SP0_c0.t1
OG0014861	g37312	ESY9_g45460_DN3_SP0_c0.t1
OG0014862	g45473	ESY7_g18499_DN3_SP0_c0.t1
OG0014863	g29648	ESY7_g18482_DN3_SP0_c0.t1
OG0014864	g45463	ESY7_g18463_DN3_SP0_c0.t1
OG0014865	g29652	ESY7_g18456_DN3_SP0_c0.t1
OG0014866	g29657	ESY7_g18446_DN3_SP0_c0.t1
OG0014869	g45452	ESY7_g18767_DN3_SP4_c0.t1
OG0014870	g18065	ESY2_g34339_DN3_SP4_c0.t1
OG0014871	g45443	ESY7_g18809_DN3_SP0_c0.t1
OG0014872	g28318	ESY7_g18811_DN3_SP0_c0.t1
OG0014873	g17223	ESY4_g22317_DN3_SP0_c0.t1
OG0014875	g45442	ESY7_g18836_DN3_SP1_c0.t1
OG0014876	g29703	ESY7_g18837_DN3_SP0_c0.t1
OG0014877	g45440	ESY7_g18840_DN3_SP2_c8.t1
OG0014879	g5626	ESY7_g18856_DN3_SP0_c0.t1
OG0014880	g45432	ESY7_g18858_DN3_SP1_c19.t1
OG0014881	g29711	ESY7_g18861_DN3_SP6_c0.t1
OG0014882	g5628	ESY7_g18872_DN3_SP0_c0.t1
OG0014883	g5629	ESY7_g18876_DN3_SP0_c0.t1
OG0014885	g45418	ESY7_g18949_DN3_SP0_c0.t1
OG0014886	g29736	ESY7_g18951_DN3_SP0_c0.t1
OG0014887	g29742	ESY7_g18957_DN3_SP4_c0.t1
OG0014888	g29748	ESY7_g18974_DN3_SP0_c0.t1
OG0014890	g5661	ESY7_g19009_DN3_SP8_c0.t1
OG0014891	g25857, g29774	ESY7_g19026_DN3_SP0_c0.t1
OG0014892	g29786	ESY7_g19071_DN3_SP0_c0.t1, ESY14_g20779_DN3_SP0_c0.t1
OG0014893	g10728	ESY10_g14441_DN3_SP0_c10.t1
OG0014894	g45405	ESY7_g19077_DN3_SP7_c0.t1
OG0014895	g5689	ESY7_g19091_DN3_SP4_c0.t1
OG0014896	g5692	ESY7_g19099_DN3_SP1_c0.t1
OG0014897	g5695	ESY7_g19112_DN3_SP0_c0.t1
OG0014898	g29798	ESY7_g19113_DN3_SP3_c0.t1
OG0014899	g45393	ESY7_g19144_DN3_SP0_c0.t1, ESY7_g19142_DN3_SP3_c0.t1
OG0014900	g5702	ESY7_g19159_DN3_SP8_c0.t1
OG0014902	g5709	ESY7_g19185_DN1_SP0_c0.t1
OG0014903	g5710	ESY7_g19201_DN3_SP0_c0.t1
OG0014904	g29813	ESY7_g19213_DN3_SP8_c0.t1, ESY7_g18592_DN2_SP0_c0.t1
OG0014905	g46862	ESY1_g10261_DN3_SP0_c0.t1
OG0014906	g45367	ESY7_g19237_DN2_SP0_c0.t1
OG0014907	g45366, g29832	ESY7_g19241_DN3_SP3_c0.t1
OG0014908	g45365	ESY7_g19249_DN3_SP8_c0.t1
OG0014909	g29834	ESY7_g19260_DN3_SP0_c9.t1
OG0014910	g5730	ESY7_g19305_DN3_SP2_c0.t1
OG0014911	g5740	ESY7_g19340_DN2_SP7_c0.t1
OG0014912	g5745	ESY7_g19356_DN3_SP4_c4.t1
OG0014913	g5755	ESY7_g19382_DN3_SP0_c12.t1
OG0014914	g45342	ESY7_g19429_DN3_SP8_c0.t1
OG0014915	g5775	ESY7_g19430_DN3_SP2_c0.t1
OG0014916	g5778	ESY7_g19434_DN3_SP6_c0.t1
OG0014918	g5791	ESY7_g19493_DN3_SP1_c0.t1
OG0014919	g29860	ESY7_g19516_DN3_SP6_c0.t1
OG0014920	g45312	ESY7_g19524_DN3_SP0_c0.t1
OG0014921	g5796	ESY7_g19525_DN3_SP4_c0.t1
OG0014922	g45308	ESY7_g19535_DN3_SP0_c0.t1
OG0014923	g45306	ESY7_g19538_DN3_SP8_c0.t1
OG0014924	g45301	ESY7_g19545_DN3_SP0_c0.t1
OG0014925	g5805	ESY7_g19554_DN2_SP0_c0.t1
OG0014927	g45299	ESY7_g19568_DN3_SP0_c0.t1
OG0014929	g5824	ESY7_g19594_DN3_SP1_c0.t1
OG0014930	g5826	ESY7_g19597_DN3_SP0_c0.t1
OG0014931	g5829	ESY7_g19599_DN3_SP0_c0.t1
OG0014932	g5831	ESY7_g19601_DN3_SP0_c0.t1
OG0014933	g5832	ESY7_g19606_DN3_SP4_c0.t1
OG0014934	g45286	ESY7_g19611_DN3_SP6_c0.t1
OG0014935	g18090	ESY7_g19613_DN3_SP7_c0.t1
OG0014936	g5839, g5841, g5837, g5835	ESY7_g19621_DN2_SP0_c0.t1
OG0014937	g5843	ESY7_g19624_DN3_SP7_c0.t1
OG0014938	g5848	ESY7_g19634_DN3_SP0_c0.t1
OG0014939	g5868	ESY7_g19664_DN3_SP0_c0.t1
OG0014940	g5872	ESY7_g19667_DN3_SP0_c0.t1
OG0014941	g45284	ESY7_g19669_DN3_SP8_c0.t1
OG0014942	g45283	ESY7_g19672_DN3_SP0_c0.t1
OG0014943	g5871	ESY7_g19674_DN3_SP8_c0.t1
OG0014944	g17247	ESY7_g19677_DN3_SP0_c0.t1
OG0014945	g16817	ESY8_g60201_DN3_SP0_c0.t1
OG0014946	g16799	ESY10_g15448_DN3_SP0_c0.t1, ESY8_g60132_DN3_SP0_c0.t1
OG0014947	g46649	ESY8_g60107_DN3_SP0_c0.t1
OG0014948	g46636	ESY8_g60060_DN3_SP8_c0.t1
OG0014950	g46606	ESY2_g36498_DN3_SP0_c0.t1
OG0014951	g46608	ESY2_g36486_DN3_SP5_c0.t1
OG0014952	g45244	ESY2_g36474_DN3_SP8_c9.t1
OG0014953	g44267	ESY2_g36472_DN3_SP2_c0.t1
OG0014954	g14654, g17996	ESY2_g36471_DN3_SP3_c0.t1
OG0014955	g44265	ESY2_g36465_DN3_SP7_c0.t1
OG0014956	g46601	ESY2_g36515_DN3_SP4_c0.t1
OG0014957	g44272	ESY2_g36523_DN3_SP7_c0.t1
OG0014958	g46594	ESY2_g36536_DN3_SP0_c0.t1
OG0014959	g46591	ESY2_g36550_DN3_SP0_c0.t1
OG0014960	g46587	ESY2_g36559_DN2_SP2_c0.t1
OG0014961	g46583	ESY2_g36567_DN3_SP6_c0.t1
OG0014963	g44300	ESY2_g36638_DN3_SP8_c0.t1
OG0014964	g46542	ESY2_g36649_DN3_SP0_c0.t1
OG0014965	g10142	ESY10_g15517_DN3_SP6_c0.t1
OG0014966	g44316	ESY2_g36682_DN3_SP8_c0.t1
OG0014967	g44321	ESY2_g36691_DN3_SP8_c16.t1
OG0014968	g44323	ESY2_g36694_DN3_SP8_c0.t1
OG0014969	g50399	ESY4_g25952_DN3_SP0_c0.t1
OG0014970	g46504	ESY2_g36774_DN3_SP0_c0.t1
OG0014971	g46503	ESY2_g36775_DN3_SP0_c0.t1
OG0014972	g44338	ESY2_g36782_DN3_SP0_c0.t1
OG0014973	g38300	ESY8_g59255_DN1_SP0_c0.t1
OG0014974	g44347	ESY2_g36805_DN3_SP5_c0.t1
OG0014975	g46491	ESY2_g36812_DN3_SP0_c0.t1
OG0014976	g46488	ESY2_g36819_DN3_SP2_c0.t1
OG0014978	g46477	ESY2_g36154_DN3_SP0_c0.t1
OG0014979	g44352	ESY2_g36148_DN3_SP8_c0.t1
OG0014980	g46465	ESY2_g36122_DN3_SP0_c0.t1
OG0014981	g46404	ESY2_g35054_DN3_SP3_c0.t1
OG0014982	g46402	ESY2_g35057_DN3_SP0_c0.t1
OG0014983	g46396	ESY2_g35067_DN3_SP0_c0.t1
OG0014984	g17960	ESY2_g35088_DN3_SP0_c0.t1
OG0014985	g13614	ESY2_g35096_DN3_SP0_c0.t1
OG0014986	g46379	ESY2_g34590_DN3_SP2_c0.t1
OG0014987	g46372	ESY2_g34603_DN3_SP0_c0.t1
OG0014988	g46364	ESY2_g34611_DN3_SP0_c0.t1
OG0014989	g44362	ESY2_g34616_DN3_SP8_c0.t1
OG0014990	g25140	ESY17_g39542_DN3_SP4_c0.t1
OG0014991	g46338	ESY2_g34638_DN3_SP0_c0.t1
OG0014994	g46304	ESY2_g34701_DN3_SP6_c0.t1
OG0014995	g46302	ESY2_g34704_DN3_SP6_c0.t1
OG0014996	g46301	ESY2_g34708_DN3_SP0_c0.t1
OG0014997	g44394	ESY2_g34721_DN1_SP0_c0.t1
OG0014998	g44396	ESY2_g34727_DN3_SP6_c0.t1
OG0014999	g46277	ESY2_g34731_DN3_SP0_c0.t1
OG0015000	g46275	ESY2_g34733_DN3_SP3_c0.t1
OG0015001	g46269	ESY2_g34745_DN3_SP3_c0.t1
OG0015002	g46268	ESY2_g34746_DN3_SP0_c0.t1
OG0015003	g44401	ESY2_g34751_DN3_SP8_c0.t1
OG0015004	g39519	ESY20_g13157_DN3_SP8_c0.t1
OG0015005	g46260	ESY2_g34766_DN3_SP0_c0.t1
OG0015006	g46252, g44410	ESY2_g34782_DN3_SP2_c0.t1
OG0015007	g44412	ESY2_g34785_DN3_SP0_c0.t1
OG0015008	g46249	ESY2_g34787_DN3_SP0_c0.t1
OG0015009	g46246	ESY2_g34804_DN3_SP5_c8.t1
OG0015010	g44420	ESY2_g34821_DN3_SP8_c0.t1
OG0015011	g46231	ESY2_g36095_DN2_SP0_c0.t1
OG0015012	g46223	ESY2_g36076_DN3_SP0_c0.t1
OG0015013	g46221	ESY2_g33340_DN3_SP0_c0.t1
OG0015014	g46216	ESY2_g36063_DN3_SP5_c0.t1
OG0015015	g46213	ESY5_g5219_DN3_SP0_c0.t1
OG0015016	g46204	ESY2_g36043_DN3_SP8_c0.t1
OG0015017	g44456	ESY2_g36041_DN3_SP6_c0.t1
OG0015018	g44464	ESY2_g36035_DN3_SP2_c0.t1
OG0015019	g46196	ESY2_g36028_DN3_SP0_c5.t1
OG0015020	g44471	ESY2_g36005_DN3_SP0_c0.t1
OG0015021	g46187	ESY2_g35995_DN2_SP0_c0.t1
OG0015022	g46184	ESY2_g35990_DN3_SP0_c0.t1
OG0015023	g44481	ESY2_g35976_DN3_SP3_c0.t1
OG0015025	g6081	ESY11_g54066_DN3_SP0_c0.t1
OG0015026	g13746	ESY11_g54085_DN3_SP0_c0.t1
OG0015027	g13997	ESY11_g54144_DN3_SP8_c0.t1
OG0015029	g2603	ESY1_g9795_DN2_SP0_c0.t1
OG0015030	g43873	ESY2_g34274_DN3_SP0_c0.t1
OG0015032	g19391	ESY1_g9755_DN3_SP0_c0.t1
OG0015033	g2772	ESY1_g8467_DN3_SP7_c0.t1
OG0015034	g19515	ESY1_g8452_DN3_SP8_c0.t1
OG0015035	g2780	ESY1_g8451_DN3_SP6_c0.t1
OG0015036	g2770	ESY1_g8520_DN3_SP0_c0.t1
OG0015037	g2732	ESY1_g8598_DN3_SP7_c0.t1
OG0015038	g39449	ESY2_g36434_DN3_SP8_c0.t1
OG0015039	g54371	ESY2_g36399_DN3_SP0_c0.t1
OG0015040	g54368	ESY2_g36379_DN3_SP3_c0.t1
OG0015041	g54367	ESY2_g36376_DN3_SP8_c0.t1
OG0015042	g54364	ESY2_g36361_DN3_SP0_c0.t1
OG0015043	g54307	ESY2_g36352_DN3_SP8_c0.t1
OG0015044	g54316	ESY2_g36319_DN3_SP1_c0.t1
OG0015046	g54324	ESY2_g36279_DN3_SP0_c0.t1
OG0015047	g36699	ESY2_g36261_DN3_SP2_c0.t1
OG0015049	g54338	ESY2_g36249_DN3_SP3_c0.t1
OG0015050	g27990	ESY2_g36239_DN3_SP8_c0.t1
OG0015051	g54303	ESY2_g36829_DN3_SP0_c0.t1
OG0015052	g28001	ESY2_g36848_DN3_SP3_c0.t1
OG0015053	g36637	ESY2_g36868_DN3_SP0_c0.t1
OG0015055	g36617	ESY2_g36919_DN3_SP0_c0.t1
OG0015056	g36606	ESY2_g36951_DN3_SP0_c0.t1
OG0015059	g51575	ESY9_g44318_DN3_SP0_c0.t1
OG0015060	g38032	ESY9_g44321_DN3_SP0_c0.t1
OG0015061	g38037	ESY9_g44335_DN3_SP5_c0.t1
OG0015063	g38045	ESY9_g44494_DN3_SP0_c0.t1
OG0015064	g51602	ESY9_g44549_DN3_SP0_c0.t1
OG0015065	g51607	ESY9_g44584_DN3_SP0_c0.t1
OG0015066	g2941	ESY1_g7836_DN3_SP2_c0.t1
OG0015067	g2987	ESY1_g7755_DN3_SP7_c0.t1
OG0015068	g2991	ESY1_g7697_DN3_SP8_c0.t1
OG0015069	g41253	ESY6_g47187_DN3_SP0_c0.t1
OG0015070	g28406	ESY6_g47217_DN3_SP3_c0.t1
OG0015071	g18957	ESY11_g54194_DN2_SP0_c0.t1, ESY1_g11468_DN3_SP0_c0.t1
OG0015072	g1475	ESY15_g65181_DN3_SP3_c0.t1
OG0015073	g24287	ESY20_g13280_DN3_SP3_c0.t1
OG0015074	g25946	ESY15_g64890_DN3_SP8_c0.t1
OG0015075	g25976	ESY15_g65061_DN3_SP0_c0.t1
OG0015076	g1449	ESY15_g65249_DN3_SP8_c0.t1
OG0015077	g1505	ESY15_g64956_DN3_SP4_c0.t1
OG0015078	g46927	ESY16_g61878_DN3_SP4_c0.t1
OG0015079	g46901, g25283	ESY5_g4861_DN3_SP0_c0.t1
OG0015080	g46883	ESY17_g39123_DN2_SP0_c0.t1
OG0015081	g25187	ESY17_g39838_DN3_SP0_c0.t1
OG0015082	g4767	ESY17_g39809_DN1_SP0_c0.t1
OG0015083	g25004	ESY17_g39773_DN3_SP6_c0.t1
OG0015085	g25943	ESY15_g64910_DN3_SP1_c0.t1
OG0015086	g24722	ESY20_g13308_DN2_SP0_c0.t1
OG0015087	g46986	ESY7_g18593_DN3_SP0_c0.t1
OG0015088	g24651	ESY15_g65693_DN3_SP4_c0.t1
OG0015089	g47007	ESY15_g65879_DN3_SP1_c46.t1
OG0015090	g24609	ESY15_g65880_DN3_SP0_c0.t1
OG0015091	g17808	ESY27_g13450_DN3_SP1_c0.t1
OG0015092	g24576	ESY27_g13411_DN3_SP6_c0.t1
OG0015093	g24537	ESY15_g65437_DN3_SP0_c0.t1
OG0015094	g24528	ESY22_g40640_DN3_SP7_c0.t1
OG0015095	g47049	ESY22_g40641_DN3_SP0_c0.t1
OG0015096	g47063	ESY22_g40677_DN3_SP0_c0.t1
OG0015097	g47087	ESY22_g40967_DN3_SP7_c0.t1
OG0015098	g17689	ESY22_g41051_DN3_SP8_c0.t1
OG0015099	g17685	ESY22_g41062_DN3_SP0_c0.t1
OG0015100	g17684	ESY22_g41064_DN3_SP0_c0.t1
OG0015101	g24461	ESY2_g38864_DN3_SP7_c0.t1
OG0015102	g24455	ESY2_g38856_DN3_SP0_c36.t1
OG0015103	g24451	ESY2_g38805_DN3_SP0_c0.t1
OG0015104	g24446	ESY2_g38804_DN3_SP8_c0.t1
OG0015105	g10739	ESY10_g14507_DN3_SP0_c0.t1
OG0015106	g6201	ESY10_g14478_DN1_SP0_c0.t1
OG0015107	g24423	ESY2_g38631_DN3_SP0_c0.t1
OG0015108	g17621	ESY2_g38608_DN3_SP8_c0.t1
OG0015110	g24417	ESY2_g38587_DN1_SP0_c0.t1
OG0015111	g24415	ESY2_g38585_DN3_SP1_c0.t1
OG0015113	g46017	ESY2_g35853_DN3_SP3_c0.t1
OG0015114	g44585	ESY2_g35873_DN2_SP0_c0.t1
OG0015115	g44584	ESY2_g35874_DN3_SP0_c0.t1
OG0015117	g46030	ESY2_g35885_DN3_SP2_c0.t1
OG0015118	g46033	ESY2_g35889_DN3_SP0_c0.t1
OG0015119	g46034	ESY2_g35890_DN3_SP4_c0.t1
OG0015120	g31849, g46046	ESY2_g35896_DN3_SP5_c0.t1
OG0015121	g46060	ESY2_g35920_DN3_SP1_c0.t1
OG0015122	g1644	ESY4_g26597_DN3_SP0_c0.t1
OG0015123	g46061	ESY2_g35923_DN3_SP6_c14.t1
OG0015124	g46078	ESY2_g34860_DN3_SP8_c0.t1
OG0015125	g46082	ESY2_g34864_DN3_SP0_c0.t1
OG0015126	g44559	ESY2_g34872_DN3_SP8_c2.t1
OG0015127	g23606	ESY16_g62102_DN3_SP0_c0.t1, ESY16_g62103_DN3_SP6_c0.t1
OG0015128	g46090	ESY2_g34877_DN3_SP0_c0.t1
OG0015129	g46100	ESY2_g34889_DN3_SP1_c0.t1
