Orthogroup	Rorippa_islandica	Arabis_alpina
OG0008982	Roisl.0210s1924.1.p	Aa_G173880.h1.t1
OG0008983	Roisl.0052s0029.1.p	Aa_G88180.h1.t1
OG0008984	Roisl.0210s1944.1.p	Aa_G815710.h1.t1
OG0008985	Roisl.0210s1963.1.p	Aa_G583140.h1.t1
OG0008986	Roisl.0080s0199.1.p	Aa_G127220.h1.t1
OG0008987	Roisl.0080s0235.1.p	Aa_G362180.h1.t1
OG0008988	Roisl.0080s0246.1.p	Aa_G234760.h1.t1
OG0008989	Roisl.0080s0271.1.p	Aa_G33930.h1.t1
OG0008990	Roisl.0080s0274.1.p	Aa_G33900.h1.t1
OG0008991	Roisl.0080s0295.1.p	Aa_G821710.h1.t1
OG0008993	Roisl.0080s0298.1.p	Aa_G448470.h1.t1
OG0008995	Roisl.0080s0373.1.p	Aa_G225480.h1.t1
OG0008996	Roisl.0080s0386.1.p	Aa_G345580.h1.t1
OG0008997	Roisl.0080s0391.1.p	Aa_G345630.h1.t1
OG0008998	Roisl.0080s0395.1.p	Aa_G345670.h1.t1
OG0008999	Roisl.0080s0426.1.p	Aa_G93990.h1.t1
OG0009000	Roisl.0080s0454.1.p	Aa_G344380.h1.t1
OG0009001	Roisl.0080s0465.1.p	Aa_G344260.h1.t1
OG0009002	Roisl.0080s0478.1.p	Aa_G31490.h1.t1
OG0009003	Roisl.0010s0048.1.p	Aa_G327720.h1.t1
OG0009004	Roisl.0080s0490.1.p	Aa_G31610.h1.t1
OG0009005	Roisl.0004s0044.1.p	Aa_G343750.h1.t1
OG0009006	Roisl.0080s0508.1.p	Aa_G31740.h1.t1
OG0009007	Roisl.0080s0537.1.p	Aa_G228170.h1.t1
OG0009008	Roisl.0080s0546.1.p	Aa_G575500.h1.t1
OG0009009	Roisl.0080s0564.1.p	Aa_G307420.h1.t1
OG0009010	Roisl.0080s0572.1.p	Aa_G307350.h1.t1
OG0009011	Roisl.0080s0574.1.p	Aa_G307330.h1.t1
OG0009012	Roisl.0080s0584.1.p	Aa_G69070.h1.t1
OG0009013	Roisl.0080s0586.1.p	Aa_G69040.h1.t1
OG0009014	Roisl.0080s0587.1.p	Aa_G69030.h1.t1
OG0009015	Roisl.0080s0610.1.p	Aa_G641870.h1.t1
OG0009016	Roisl.0080s0611.1.p	Aa_G197800.h1.t1
OG0009017	Roisl.0080s0621.1.p	Aa_G355120.h1.t1
OG0009018	Roisl.0080s0625.1.p	Aa_G21900.h1.t1
OG0009019	Roisl.0080s0636.1.p	Aa_G21980.h1.t1
OG0009020	Roisl.0080s0632.1.p	Aa_G22010.h1.t1
OG0009021	Roisl.0080s0658.1.p	Aa_G22200.h1.t1
OG0009022	Roisl.0080s0661.1.p	Aa_G232840.h1.t1
OG0009023	Roisl.0080s0690.1.p	Aa_G242720.h1.t1
OG0009024	Roisl.0080s0692.1.p	Aa_G242680.h1.t1
OG0009025	Roisl.0080s0705.1.p	Aa_G216620.h1.t1
OG0009026	Roisl.0080s0698.1.p	Aa_G216550.h1.t1
OG0009027	Roisl.0080s0737.1.p	Aa_G441210.h1.t1
OG0009028	Roisl.0080s0738.1.p	Aa_G441220.h1.t1
OG0009029	Roisl.0080s0748.1.p	Aa_G673800.h1.t1
OG0009031	Roisl.0080s0772.1.p	Aa_G48520.h1.t1
OG0009032	Roisl.0080s0781.1.p	Aa_G48430.h1.t1
OG0009033	Roisl.0080s0782.1.p	Aa_G48420.h1.t1
OG0009034	Roisl.0080s0811.1.p	Aa_G442060.h1.t1
OG0009036	Roisl.0080s0822.1.p	Aa_G441950.h1.t1
OG0009037	Roisl.0080s0831.1.p	Aa_G483090.h1.t1
OG0009038	Roisl.0080s0840.1.p	Aa_G489810.h1.t1
OG0009039	Roisl.0046s0890.1.p	Aa_G225230.h1.t1
OG0009040	Roisl.0046s0855.1.p	Aa_G102540.h1.t1
OG0009041	Roisl.0046s0853.1.p	Aa_G102560.h1.t1
OG0009042	Roisl.0046s0831.1.p	Aa_G608650.h1.t1
OG0009043	Roisl.0046s0826.1.p	Aa_G411730.h1.t1
OG0009044	Roisl.0046s0813.1.p	Aa_G106860.h1.t1
OG0009045	Roisl.0046s0800.1.p	Aa_G426080.h1.t1
OG0009046	Roisl.0052s0050.1.p	Aa_G184110.h1.t1
OG0009047	Roisl.0052s0022.1.p	Aa_G54480.h1.t1
OG0009048	Roisl.0082s0447.1.p	Aa_G99730.h1.t1
OG0009049	Roisl.0082s0392.1.p	Aa_G188870.h1.t1
OG0009050	Roisl.0078s0004.1.p	Aa_G35760.h1.t1
OG0009051	Roisl.0210s0480.1.p	Aa_G275580.h1.t1
OG0009053	Roisl.0050s0020.1.p	Aa_G277400.h1.t1
OG0009054	Roisl.0210s0417.1.p	Aa_G386470.h1.t1
OG0009055	Roisl.0210s0397.1.p	Aa_G420750.h1.t1
OG0009056	Roisl.0042s0016.1.p	Aa_G414690.h1.t1
OG0009057	Roisl.0042s0020.1.p	Aa_G414740.h1.t1
OG0009058	Roisl.0042s0032.1.p	Aa_G414850.h1.t1
OG0009059	Roisl.0042s0039.1.p	Aa_G209780.h1.t1
OG0009060	Roisl.0210s1557.1.p	Aa_G449390.h1.t1
OG0009061	Roisl.0210s1556.1.p	Aa_G449380.h1.t1
OG0009062	Roisl.0191s0459.1.p	Aa_G233430.h1.t1
OG0009063	Roisl.0042s0057.1.p	Aa_G195310.h1.t1
OG0009064	Roisl.0015s0057.1.p	Aa_G431800.h1.t1
OG0009065	Roisl.0042s0062.1.p	Aa_G195260.h1.t1
OG0009066	Roisl.0042s0063.1.p	Aa_G195250.h1.t1
OG0009068	Roisl.0042s0100.1.p	Aa_G526550.h1.t1
OG0009069	Roisl.0042s0107.1.p	Aa_G464260.h1.t1
OG0009070	Roisl.0042s0120.1.p	Aa_G170410.h1.t1
OG0009071	Roisl.0042s0124.1.p	Aa_G170460.h1.t1
OG0009072	Roisl.0042s0135.1.p	Aa_G170570.h1.t1
OG0009073	Roisl.0042s0145.1.p	Aa_G353300.h1.t1
OG0009074	Roisl.0042s0147.1.p	Aa_G353310.h1.t1
OG0009075	Roisl.0028s0338.1.p	Aa_G374580.h1.t1, Aa_G757360.h1.t1
OG0009077	Roisl.0042s0163.1.p	Aa_G303900.h1.t1
OG0009078	Roisl.0042s0162.1.p	Aa_G303890.h1.t1
OG0009079	Roisl.0030s0207.1.p	Aa_G331800.h1.t1
OG0009080	Roisl.0030s0173.1.p	Aa_G73110.h1.t1
OG0009081	Roisl.0030s0160.1.p	Aa_G181590.h1.t1
OG0009082	Roisl.0030s0154.1.p	Aa_G191770.h1.t1
OG0009083	Roisl.0030s0148.1.p	Aa_G140710.h1.t1
OG0009084	Roisl.0191s0470.1.p	Aa_G299910.h1.t1
OG0009085	Roisl.0030s0126.1.p	Aa_G259010.h1.t1
OG0009086	Roisl.0030s0120.1.p	Aa_G259060.h1.t1
OG0009087	Roisl.0030s0113.1.p	Aa_G337170.h1.t1
OG0009088	Roisl.0030s0107.1.p	Aa_G226350.h1.t1
OG0009089	Roisl.0030s0100.1.p	Aa_G226380.h1.t1
OG0009090	Roisl.0030s0097.1.p	Aa_G226400.h1.t1
OG0009091	Roisl.0002s0227.1.p, Roisl.0012s0030.1.p	Aa_G124240.h1.t1
OG0009092	Roisl.0030s0090.1.p	Aa_G519960.h1.t1
OG0009093	Roisl.0030s0075.1.p	Aa_G625630.h1.t1
OG0009094	Roisl.0030s0074.1.p	Aa_G170070.h1.t1
OG0009095	Roisl.0030s0053.1.p	Aa_G259900.h1.t1
OG0009096	Roisl.0030s0041.1.p	Aa_G456290.h1.t1
OG0009097	Roisl.0030s0034.1.p	Aa_G451910.h1.t1
OG0009098	Roisl.0030s0005.1.p	Aa_G260820.h1.t1
OG0009099	Roisl.0185s0008.1.p	Aa_G462870.h1.t1
OG0009100	Roisl.0034s0156.1.p	Aa_G506860.h1.t1
OG0009101	Roisl.0034s0140.1.p	Aa_G85270.h1.t1
OG0009102	Roisl.0034s0128.1.p	Aa_G274570.h1.t1
OG0009103	Roisl.0034s0119.1.p	Aa_G18880.h1.t1
OG0009104	Roisl.0034s0107.1.p	Aa_G18710.h1.t1
OG0009105	Roisl.0034s0047.1.p	Aa_G53900.h1.t1
OG0009106	Roisl.0034s0042.1.p	Aa_G626120.h1.t1
OG0009107	Roisl.0034s0036.1.p	Aa_G481280.h1.t1
OG0009108	Roisl.0034s0029.1.p	Aa_G264680.h1.t1
OG0009109	Roisl.0091s0050.1.p	Aa_G264640.h1.t1
OG0009110	Roisl.0034s0026.1.p	Aa_G264650.h1.t1
OG0009111	Roisl.0034s0006.1.p	Aa_G271690.h1.t1
OG0009112	Roisl.0009s0172.1.p	Aa_G266760.h1.t1
OG0009113	Roisl.0009s0146.1.p	Aa_G352850.h1.t1
OG0009114	Roisl.0009s0144.1.p	Aa_G427080.h1.t1, Aa_G924840.h1.t1
OG0009115	Roisl.0009s0130.1.p	Aa_G370870.h1.t1
OG0009115	Roisl.0011s0495.1.p	Aa_G120870.h1.t1
OG0009116	Roisl.0009s0122.1.p	Aa_G298380.h1.t1
OG0009117	Roisl.0009s0119.1.p	Aa_G298350.h1.t1
OG0009118	Roisl.0009s0117.1.p	Aa_G298330.h1.t1
OG0009119	Roisl.0079s0192.1.p	Aa_G258610.h1.t1
OG0009120	Roisl.0009s0012.1.p	Aa_G184950.h1.t1
OG0009121	Roisl.0115s0035.1.p	Aa_G238990.h1.t1
OG0009122	Roisl.0115s0030.1.p	Aa_G239030.h1.t1
OG0009123	Roisl.0115s0026.1.p	Aa_G239080.h1.t1
OG0009125	Roisl.0115s0040.1.p	Aa_G706630.h1.t1
OG0009126	Roisl.0115s0047.1.p	Aa_G389050.h1.t1, Aa_G389010.h1.t1
OG0009127	Roisl.0115s0049.1.p	Aa_G385750.h1.t1
OG0009128	Roisl.0115s0052.1.p	Aa_G385730.h1.t1
OG0009129	Roisl.0115s0056.1.p	Aa_G385680.h1.t1
OG0009130	Roisl.0115s0061.1.p	Aa_G497480.h1.t1
OG0009131	Roisl.0115s0071.1.p	Aa_G312130.h1.t1
OG0009132	Roisl.0115s0095.1.p	Aa_G410440.h1.t1
OG0009134	Roisl.0115s0108.1.p	Aa_G21560.h1.t1, Aa_G21550.h1.t1, Aa_G21540.h1.t1
OG0009135	Roisl.0115s0109.1.p	Aa_G21570.h1.t1
OG0009136	Roisl.0115s0126.1.p	Aa_G21710.h1.t1
OG0009137	Roisl.0115s0135.1.p	Aa_G462540.h1.t1
OG0009138	Roisl.0115s0146.1.p	Aa_G293620.h1.t1
OG0009139	Roisl.0115s0148.1.p	Aa_G293640.h1.t1
OG0009140	Roisl.0115s0151.1.p	Aa_G293680.h1.t1
OG0009141	Roisl.0115s0181.1.p	Aa_G145410.h1.t1
OG0009142	Roisl.0115s0215.1.p	Aa_G444610.h1.t1
OG0009143	Roisl.0115s0232.1.p	Aa_G293080.h1.t1
OG0009144	Roisl.0115s0254.1.p	Aa_G457950.h1.t1
OG0009145	Roisl.0004s0019.1.p	Aa_G335470.h1.t1
OG0009146	Roisl.0004s0037.1.p	Aa_G656430.h1.t1
OG0009147	Roisl.0004s0050.1.p	Aa_G470670.h1.t1
OG0009148	Roisl.0004s0054.1.p	Aa_G470690.h1.t1
OG0009149	Roisl.0004s0056.1.p	Aa_G780420.h1.t1, Aa_G780430.h1.t1
OG0009150	Roisl.0004s0088.1.p	Aa_G197890.h1.t1
OG0009151	Roisl.0004s0092.1.p	Aa_G204350.h1.t1, Aa_G424920.h1.t1, Aa_G139250.h1.t1
OG0009152	Roisl.0004s0110.1.p	Aa_G526860.h1.t1
OG0009153	Roisl.0037s0067.1.p	Aa_G17970.h1.t1, Aa_G697310.h1.t1
OG0009154	Roisl.0004s0123.1.p	Aa_G121560.h1.t1
OG0009155	Roisl.0004s0129.1.p	Aa_G121500.h1.t1
OG0009156	Roisl.0004s0158.1.p, Roisl.0210s0235.1.p	Aa_G129240.h1.t1
OG0009157	Roisl.0004s0159.1.p	Aa_G129210.h1.t1
OG0009158	Roisl.0004s0169.1.p	Aa_G104290.h1.t1
OG0009159	Roisl.0004s0176.1.p	Aa_G104360.h1.t1
OG0009160	Roisl.0004s0185.1.p	Aa_G215640.h1.t1
OG0009161	Roisl.0004s0192.1.p	Aa_G215530.h1.t1
OG0009162	Roisl.0004s0200.1.p	Aa_G447430.h1.t1
OG0009163	Roisl.0004s0240.1.p	Aa_G111080.h1.t1
OG0009164	Roisl.0004s0246.1.p	Aa_G111140.h1.t1
OG0009165	Roisl.0004s0260.1.p	Aa_G315340.h1.t1
OG0009166	Roisl.0004s0279.1.p	Aa_G87830.h1.t1
OG0009167	Roisl.0214s0909.1.p, Roisl.0006s0516.1.p, Roisl.0006s0515.1.p, Roisl.0213s0741.1.p, Roisl.0214s0558.1.p	Aa_G184680.h1.t1
OG0009168	Roisl.0074s0583.1.p	Aa_G472300.h1.t1
OG0009169	Roisl.0004s0294.1.p	Aa_G410800.h1.t1
OG0009170	Roisl.0004s0299.1.p	Aa_G281660.h1.t1
OG0009171	Roisl.0004s0325.1.p	Aa_G64900.h1.t1
OG0009172	Roisl.0188s0011.1.p	Aa_G105510.h1.t1
OG0009173	Roisl.0004s0361.1.p	Aa_G348760.h1.t1
OG0009174	Roisl.0004s0373.1.p	Aa_G348830.h1.t1
OG0009175	Roisl.0004s0377.1.p	Aa_G348870.h1.t1
OG0009176	Roisl.0066s0183.1.p	Aa_G344750.h1.t1
OG0009177	Roisl.0066s0181.1.p	Aa_G580080.h1.t1
OG0009178	Roisl.0066s0169.1.p, Roisl.0066s0167.1.p, Roisl.0025s0018.1.p, Roisl.0025s0015.1.p, Roisl.0025s0017.1.p	Aa_G329650.h1.t1
OG0009179	Roisl.0066s0134.1.p	Aa_G249550.h1.t1
OG0009180	Roisl.0046s0929.1.p	Aa_G52920.h1.t1
OG0009181	Roisl.0080s0879.1.p	Aa_G123450.h1.t1
OG0009182	Roisl.0080s0880.1.p	Aa_G123460.h1.t1
OG0009183	Roisl.0080s0883.1.p	Aa_G123490.h1.t1
OG0009184	Roisl.0007s0807.1.p	Aa_G205500.h1.t1
OG0009185	Roisl.0007s0769.1.p	Aa_G108920.h1.t1
OG0009186	Roisl.0021s0498.1.p	Aa_G109000.h1.t1
OG0009187	Roisl.0021s0506.1.p	Aa_G109080.h1.t1
OG0009188	Roisl.0021s0524.1.p	Aa_G600240.h2.t1, Aa_G600240.h1.t1
OG0009189	Roisl.0006s0543.1.p	Aa_G231460.h1.t1
OG0009190	Roisl.0006s0535.1.p	Aa_G272680.h1.t1
OG0009191	Roisl.0006s0482.1.p	Aa_G610360.h1.t1
OG0009192	Roisl.0006s0456.1.p	Aa_G127770.h1.t1
OG0009193	Roisl.0006s0454.1.p	Aa_G127750.h1.t1
OG0009194	Roisl.0006s0452.1.p	Aa_G504530.h1.t1
OG0009196	Roisl.0006s0424.1.p	Aa_G74250.h1.t1
OG0009197	Roisl.0006s0422.1.p	Aa_G74230.h1.t1
OG0009198	Roisl.0006s0420.1.p	Aa_G74200.h1.t1
OG0009199	Roisl.0019s0709.1.p	Aa_G81890.h1.t1
OG0009200	Roisl.0006s0391.1.p	Aa_G674980.h1.t1
OG0009201	Roisl.0028s1029.1.p	Aa_G354190.h1.t1
OG0009202	Roisl.0028s1033.1.p	Aa_G550060.h1.t1
OG0009203	Roisl.0028s1048.1.p	Aa_G177470.h1.t1
OG0009204	Roisl.0028s1051.1.p	Aa_G177500.h1.t1
OG0009206	Roisl.0022s0282.1.p	Aa_G450890.h1.t1
OG0009207	Roisl.0032s0060.1.p, Roisl.0017s0019.1.p	Aa_G159720.h1.t1
OG0009210	Roisl.0027s0038.1.p	Aa_G311700.h1.t1
OG0009211	Roisl.0188s0085.1.p	Aa_G486900.h1.t1
OG0009212	Roisl.0032s0077.1.p	Aa_G90110.h1.t1
OG0009213	Roisl.0214s0164.1.p	Aa_G584320.h1.t1, Aa_G73960.h1.t1
OG0009214	Roisl.0031s0074.1.p	Aa_G636610.h1.t1
OG0009215	Roisl.0053s0085.1.p	Aa_G241690.h1.t1
OG0009216	Roisl.0015s0132.1.p, Roisl.0015s0143.1.p	Aa_G679810.h1.t1
OG0009217	Roisl.0053s0050.1.p	Aa_G452230.h1.t1
OG0009219	Roisl.0082s0044.1.p	Aa_G168490.h1.t1
OG0009220	Roisl.0058s0029.1.p	Aa_G66690.h1.t1
OG0009221	Roisl.0075s0148.1.p	Aa_G250880.h1.t1
OG0009222	Roisl.0075s0149.1.p	Aa_G250850.h1.t1
OG0009223	Roisl.0001s0437.1.p	Aa_G294480.h1.t1
OG0009224	Roisl.0002s0252.1.p	Aa_G31010.h1.t1
OG0009225	Roisl.0002s0249.1.p	Aa_G31060.h1.t1
OG0009226	Roisl.0002s0204.1.p	Aa_G764510.h1.t1
OG0009227	Roisl.0002s0198.1.p	Aa_G601610.h1.t1
OG0009228	Roisl.0002s0157.1.p	Aa_G496680.h1.t1
OG0009229	Roisl.0002s0148.1.p	Aa_G37860.h1.t1
OG0009230	Roisl.0019s0189.1.p	Aa_G341720.h1.t1
OG0009231	Roisl.0019s0185.1.p	Aa_G341760.h1.t1
OG0009232	Roisl.0019s0178.1.p	Aa_G341810.h1.t1
OG0009233	Roisl.0019s0170.1.p, Roisl.0019s0169.1.p	Aa_G640620.h1.t1
OG0009235	Roisl.0019s0130.1.p	Aa_G577500.h1.t1
OG0009236	Roisl.0019s0110.1.p	Aa_G203130.h1.t1
OG0009237	Roisl.0019s0091.1.p	Aa_G30350.h1.t1
OG0009238	Roisl.0004s0516.1.p	Aa_G30440.h1.t1
OG0009239	Roisl.0004s0493.1.p	Aa_G98840.h1.t1
OG0009240	Roisl.0004s0492.1.p	Aa_G98850.h1.t1
OG0009241	Roisl.0198s0011.1.p	Aa_G177250.h1.t1
OG0009242	Roisl.0004s0476.1.p	Aa_G449830.h1.t1
OG0009243	Roisl.0004s0468.1.p	Aa_G283740.h1.t1
OG0009244	Roisl.0019s0696.1.p	Aa_G423720.h1.t1
OG0009245	Roisl.0019s0671.1.p	Aa_G299440.h1.t1
OG0009246	Roisl.0019s0653.1.p	Aa_G305270.h1.t1
OG0009247	Roisl.0019s0642.1.p	Aa_G283330.h1.t1
OG0009248	Roisl.0019s0607.1.p	Aa_G317520.h1.t1
OG0009250	Roisl.0044s0011.1.p	Aa_G317860.h1.t1
OG0009251	Roisl.0044s0013.1.p	Aa_G317830.h1.t1
OG0009253	Roisl.0044s0030.1.p	Aa_G23870.h1.t1
OG0009254	Roisl.0044s0046.1.p	Aa_G186680.h1.t1
OG0009255	Roisl.0031s0091.1.p, Roisl.0002s0184.1.p	Aa_G94230.h1.t1
OG0009256	Roisl.0050s0120.1.p	Aa_G65920.h1.t1
OG0009257	Roisl.0050s0118.1.p	Aa_G65930.h1.t1
OG0009260	Roisl.0213s0760.1.p	Aa_G356890.h1.t1
OG0009261	Roisl.0009s0227.1.p	Aa_G568810.h1.t1
OG0009262	Roisl.0009s0225.1.p	Aa_G505770.h1.t1, Aa_G505760.h1.t1, Aa_G1002090.h1.t1
OG0009263	Roisl.0009s0223.1.p	Aa_G675960.h1.t1
OG0009264	Roisl.0012s0031.1.p	Aa_G124250.h1.t1
OG0009265	Roisl.0054s0010.1.p	Aa_G79990.h1.t1, Aa_G79980.h1.t1, Aa_G365770.h1.t1
OG0009266	Roisl.0011s0573.1.p	Aa_G570800.h1.t1
OG0009267	Roisl.0011s0566.1.p	Aa_G264250.h1.t1
OG0009268	Roisl.0007s0032.1.p, Roisl.0011s0561.1.p	Aa_G27340.h1.t1
OG0009269	Roisl.0035s0019.1.p	Aa_G249960.h1.t1
OG0009270	Roisl.0011s0554.1.p	Aa_G27400.h1.t1
OG0009271	Roisl.0011s0529.1.p	Aa_G437820.h1.t1
OG0009272	Roisl.0011s0490.1.p	Aa_G120920.h1.t1
OG0009273	Roisl.0011s0488.1.p	Aa_G247900.h1.t1
OG0009274	Roisl.0011s0487.1.p	Aa_G247910.h1.t1
OG0009275	Roisl.0011s0484.1.p	Aa_G247930.h1.t1
OG0009276	Roisl.0011s0482.1.p	Aa_G247950.h1.t1
OG0009277	Roisl.0011s0476.1.p	Aa_G248000.h1.t1
OG0009278	Roisl.0011s0474.1.p	Aa_G248020.h1.t1
OG0009279	Roisl.0011s0459.1.p, Roisl.0011s0458.1.p	Aa_G25510.h1.t1
OG0009280	Roisl.0011s0442.1.p	Aa_G25620.h1.t1
OG0009281	Roisl.0011s0420.1.p	Aa_G276840.h1.t1
OG0009282	Roisl.0011s0419.1.p	Aa_G276830.h1.t1
OG0009283	Roisl.0011s0418.1.p	Aa_G276820.h1.t1
OG0009285	Roisl.0011s0363.1.p	Aa_G257350.h1.t1
OG0009286	Roisl.0011s0348.1.p	Aa_G207050.h1.t1
OG0009287	Roisl.0214s0174.1.p	Aa_G73930.h1.t1
OG0009288	Roisl.0011s0333.1.p	Aa_G227060.h1.t1
OG0009289	Roisl.0012s0050.1.p	Aa_G424190.h1.t1
OG0009290	Roisl.0019s0590.1.p	Aa_G452770.h1.t1
OG0009291	Roisl.0019s0619.1.p	Aa_G553940.h1.t1
OG0009292	Roisl.0041s0043.1.p	Aa_G671960.h1.t1
OG0009293	Roisl.0005s0232.1.p	Aa_G566490.h1.t1
OG0009294	Roisl.0005s0254.1.p	Aa_G419980.h1.t1
OG0009295	Roisl.0014s0074.1.p	Aa_G28520.h1.t1
OG0009296	Roisl.0005s0271.1.p	Aa_G220230.h1.t1
OG0009297	Roisl.0005s0272.1.p	Aa_G176610.h1.t1
OG0009298	Roisl.0005s0318.1.p	Aa_G149480.h1.t1
OG0009299	Roisl.0021s0640.1.p	Aa_G560580.h1.t1
OG0009300	Roisl.0012s0390.1.p	Aa_G98790.h1.t1
OG0009301	Roisl.0012s0373.1.p	Aa_G200150.h1.t1
OG0009302	Roisl.0006s0038.1.p	Aa_G687520.h1.t1
OG0009303	Roisl.0006s0080.1.p	Aa_G566060.h1.t1, Aa_G314870.h1.t1
OG0009304	Roisl.0006s0087.1.p	Aa_G416530.h1.t1
OG0009305	Roisl.0006s0093.1.p	Aa_G334860.h1.t1
OG0009306	Roisl.0006s0097.1.p	Aa_G178260.h1.t1
OG0009307	Roisl.0007s0605.1.p	Aa_G121240.h1.t1
OG0009308	Roisl.0006s0198.1.p	Aa_G582120.h1.t1
OG0009309	Roisl.0006s0226.1.p	Aa_G166300.h1.t1
OG0009310	Roisl.0006s0229.1.p	Aa_G166320.h1.t1
OG0009311	Roisl.0006s0251.1.p	Aa_G630060.h1.t1
OG0009312	Roisl.0006s0313.1.p	Aa_G625040.h1.t1
OG0009313	Roisl.0006s0315.1.p	Aa_G465580.h1.t1
OG0009314	Roisl.0006s0323.1.p	Aa_G465500.h1.t1
OG0009315	Roisl.0006s0370.1.p	Aa_G396680.h1.t1
OG0009316	Roisl.0214s0275.1.p	Aa_G492530.h1.t1
OG0009317	Roisl.0028s0759.1.p	Aa_G113350.h1.t1
OG0009318	Roisl.0028s0769.1.p	Aa_G113450.h1.t1
OG0009319	Roisl.0028s0786.1.p	Aa_G337790.h1.t1
OG0009320	Roisl.0028s0803.1.p	Aa_G255670.h1.t1
OG0009321	Roisl.0028s0809.1.p	Aa_G146040.h1.t1
OG0009322	Roisl.0028s0822.1.p	Aa_G339550.h1.t1
OG0009324	Roisl.0028s0862.1.p	Aa_G291640.h1.t1
OG0009325	Roisl.0028s0871.1.p	Aa_G713000.h1.t1
OG0009326	Roisl.0028s0873.1.p	Aa_G351420.h1.t1
OG0009327	Roisl.0028s0883.1.p	Aa_G562830.h1.t1
OG0009328	Roisl.0028s0897.1.p	Aa_G15100.h1.t1
OG0009329	Roisl.0028s0899.1.p	Aa_G15160.h1.t1
OG0009330	Roisl.0028s0905.1.p	Aa_G405990.h1.t1
OG0009331	Roisl.0028s0931.1.p	Aa_G296930.h1.t1
OG0009332	Roisl.0028s0944.1.p	Aa_G52170.h1.t1
OG0009333	Roisl.0028s0959.1.p	Aa_G11120.h1.t1
OG0009334	Roisl.0028s0985.1.p, Roisl.0214s0191.1.p	Aa_G24800.h1.t1
OG0009335	Roisl.0028s0988.1.p	Aa_G24770.h1.t1
OG0009336	Roisl.0028s1001.1.p	Aa_G24620.h1.t1
OG0009337	Roisl.0028s1004.1.p	Aa_G24580.h1.t1
OG0009338	Roisl.0028s1006.1.p	Aa_G24550.h1.t1
OG0009339	Roisl.0091s0367.1.p	Aa_G455340.h1.t1
OG0009340	Roisl.0017s0353.1.p	Aa_G10170.h1.t1, Aa_G391420.h1.t1
OG0009341	Roisl.0091s0391.1.p	Aa_G78160.h1.t1
OG0009342	Roisl.0091s0421.1.p	Aa_G203360.h1.t1
OG0009343	Roisl.0091s0410.1.p	Aa_G244630.h1.t1
OG0009344	Roisl.0091s0408.1.p	Aa_G244650.h1.t1
OG0009345	Roisl.0091s0520.1.p	Aa_G287490.h1.t1
OG0009346	Roisl.0091s0529.1.p	Aa_G575640.h1.t1
OG0009347	Roisl.0091s0547.1.p	Aa_G652540.h1.t1
OG0009348	Roisl.0091s0548.1.p	Aa_G267070.h1.t1
OG0009349	Roisl.0091s0565.1.p	Aa_G520190.h1.t1
OG0009350	Roisl.0091s0613.1.p	Aa_G96260.h1.t1
OG0009351	Roisl.0091s0616.1.p	Aa_G96290.h1.t1
OG0009352	Roisl.0091s0618.1.p	Aa_G96310.h1.t1
OG0009353	Roisl.0208s0047.1.p	Aa_G252680.h1.t1
OG0009354	Roisl.0046s1049.1.p	Aa_G476610.h1.t1
OG0009355	Roisl.0046s1044.1.p	Aa_G11480.h1.t1
OG0009356	Roisl.0075s0089.1.p	Aa_G349030.h1.t1
OG0009357	Roisl.0046s1025.1.p	Aa_G515860.h1.t1
OG0009358	Roisl.0046s1007.1.p	Aa_G746970.h1.t1
OG0009359	Roisl.0046s0996.1.p	Aa_G366090.h1.t1
OG0009360	Roisl.0046s0994.1.p	Aa_G366070.h1.t1
OG0009361	Roisl.0046s0985.1.p	Aa_G109800.h1.t1, Aa_G109790.h1.t1
OG0009362	Roisl.0046s0983.1.p	Aa_G109760.h1.t1
OG0009363	Roisl.0008s0146.1.p	Aa_G55660.h1.t1
OG0009364	Roisl.0214s0155.1.p	Aa_G336440.h1.t1
OG0009365	Roisl.0189s0120.1.p	Aa_G396920.h1.t1
OG0009366	Roisl.0189s0136.1.p	Aa_G247230.h1.t1
OG0009367	Roisl.0189s0183.1.p	Aa_G348250.h1.t1
OG0009368	Roisl.0189s0236.1.p	Aa_G466540.h1.t1
OG0009369	Roisl.0208s0052.1.p	Aa_G252660.h1.t1
OG0009370	Roisl.0188s0012.1.p	Aa_G105500.h1.t1
OG0009371	Roisl.0062s0019.1.p, Roisl.0062s0014.1.p	Aa_G105150.h1.t1
OG0009372	Roisl.0045s0059.1.p	Aa_G541730.h1.t1
OG0009373	Roisl.0045s0037.1.p	Aa_G384660.h1.t1
OG0009374	Roisl.0045s0034.1.p	Aa_G548610.h1.t1
OG0009375	Roisl.0053s0150.1.p	Aa_G110350.h1.t1
OG0009376	Roisl.0066s0282.1.p, Roisl.0066s0280.1.p	Aa_G70140.h1.t1
OG0009377	Roisl.0018s0364.1.p	Aa_G167670.h1.t1
OG0009378	Roisl.0066s0224.1.p	Aa_G421730.h1.t1
OG0009379	Roisl.0066s0218.1.p	Aa_G421700.h1.t1
OG0009380	Roisl.0008s0221.1.p	Aa_G186940.h1.t1, Aa_G186950.h1.t1
OG0009381	Roisl.0008s0215.1.p	Aa_G556320.h1.t1
OG0009382	Roisl.0008s0198.1.p	Aa_G124430.h1.t1
OG0009383	Roisl.0008s0202.1.p	Aa_G613230.h1.t1, Aa_G748470.h1.t1
OG0009384	Roisl.0091s0014.1.p	Aa_G171520.h1.t1
