Orthogroup	Rorippa_islandica	Euclidium_syriacum
OG0019677	Roisl.0016s0375.1.p	ESY3_g32043_DN3_SP2_c0.t1
OG0019678	Roisl.0039s0067.1.p	ESY3_g31761_DN3_SP0_c0.t1
OG0019680	Roisl.0079s0170.1.p	ESY3_g30701_DN3_SP0_c0.t1, ESY3_g30700_DN3_SP0_c0.t1
OG0019681	Roisl.0079s0336.1.p, Roisl.0030s0037.1.p	ESY3_g30987_DN3_SP0_c0.t1
OG0019682	Roisl.0074s0496.1.p	ESY3_g30447_DN2_SP0_c0.t1
OG0019687	Roisl.0055s0051.1.p	ESY1_g6220_DN3_SP0_c0.t1
OG0019688	Roisl.0213s0826.1.p	ESY8_g60954_DN3_SP0_c0.t1
OG0019689	Roisl.0064s0032.1.p	ESY8_g61323_DN3_SP0_c0.t1
OG0019692	Roisl.0021s0270.1.p	ESY5_g3726_DN3_SP0_c0.t1
OG0019694	Roisl.0021s0434.1.p	ESY5_g2629_DN3_SP0_c0.t1
OG0019695	Roisl.0015s0084.1.p	ESY12_g51518_DN3_SP0_c0.t1
OG0019696	Roisl.0007s0542.1.p	ESY5_g2988_DN2_SP0_c0.t1
OG0019697	Roisl.0007s0472.1.p	ESY5_g4423_DN3_SP0_c0.t1
OG0019701	Roisl.0191s0057.1.p	ESY5_g2329_DN2_SP0_c0.t1
OG0019702	Roisl.0209s0771.1.p	ESY2_g33911_DN3_SP0_c8.t1
OG0019703	Roisl.0008s0054.1.p, Roisl.0082s0491.1.p	ESY2_g34190_DN2_SP0_c0.t1
OG0019706	Roisl.0204s0161.1.p	ESY2_g34646_DN2_SP0_c0.t1
OG0019708	Roisl.0115s0741.1.p	ESY4_g26920_DN3_SP0_c0.t1
OG0019709	Roisl.0001s0495.1.p	ESY4_g26719_DN2_SP0_c0.t1
OG0019710	Roisl.0001s0416.1.p	ESY4_g26593_DN3_SP0_c0.t1
OG0019711	Roisl.0001s0250.1.p	ESY4_g26189_DN2_SP0_c0.t1
OG0019712	Roisl.0008s0310.1.p	ESY4_g25832_DN3_SP3_c0.t1
OG0019713	Roisl.0003s0191.1.p	ESY4_g24997_DN3_SP2_c0.t1
OG0019714	Roisl.0022s0480.1.p	ESY4_g23901_DN2_SP6_c0.t1
OG0019717	Roisl.0091s1027.1.p	ESY5_g4512_DN3_SP0_c0.t1
OG0019718	Roisl.0007s0116.1.p	ESY5_g3974_DN3_SP0_c10.t1
OG0019720	Roisl.0209s0142.1.p	ESY5_g2226_DN3_SP2_c0.t1
OG0019722	Roisl.0210s2103.1.p	ESY4_g25999_DN3_SP0_c0.t1
OG0019723	Roisl.0179s0105.1.p	ESY7_g19205_DN3_SP0_c0.t1, ESY7_g19206_DN3_SP0_c0.t1
OG0019724	Roisl.0006s0439.1.p	ESY2_g36854_DN1_SP0_c0.t1, ESY2_g36855_DN2_SP0_c0.t1
OG0019726	Roisl.0209s0669.1.p	ESY2_g33820_DN3_SP0_c0.t1
OG0019729	Roisl.0019s0440.1.p	ESY2_g35617_DN3_SP4_c0.t1
OG0019733	Roisl.0201s0012.1.p	ESY11_g52949_DN3_SP0_c0.t1
OG0019739	Roisl.0046s0543.1.p	ESY8_g59638_DN2_SP0_c0.t1
OG0019742	Roisl.0204s0074.1.p	ESY8_g59043_DN3_SP0_c0.t1
OG0019744	Roisl.0017s0469.1.p	ESY8_g58420_DN3_SP0_c0.t1
OG0019747	Roisl.0046s0675.1.p	ESY1_g8613_DN2_SP1_c0.t1
OG0019751	Roisl.0209s0270.1.p	ESY1_g7831_DN3_SP0_c0.t1
OG0019752	Roisl.0046s0806.1.p	ESY1_g9309_DN3_SP0_c0.t1
OG0019754	Roisl.0046s0882.1.p	ESY1_g9665_DN3_SP4_c0.t1
OG0019756	Roisl.0018s0289.1.p	ESY1_g12341_DN3_SP0_c18.t1
OG0019758	Roisl.0210s1150.1.p	ESY7_g17600_DN3_SP0_c0.t1
OG0019761	Roisl.0115s0699.1.p	ESY4_g26845_DN3_SP0_c0.t1
OG0019762	Roisl.0001s0482.1.p	ESY4_g26705_DN3_SP1_c0.t1
OG0019765	Roisl.0022s0328.1.p	ESY16_g62466_DN3_SP0_c0.t1
OG0019772	Roisl.0002s0193.1.p	ESY2_g38889_DN1_SP0_c0.t1
OG0019773	Roisl.0009s0263.1.p	ESY8_g60504_DN3_SP0_c0.t1
OG0019774	Roisl.0009s0124.1.p	ESY8_g60150_DN3_SP0_c0.t1
OG0019775	Roisl.0009s0066.1.p	ESY8_g60061_DN3_SP0_c0.t1
OG0019782	Roisl.0184s0113.1.p	ESY6_g47527_DN3_SP0_c0.t1
OG0019784	Roisl.0080s0436.1.p	ESY6_g48606_DN2_SP0_c0.t1
OG0019785	Roisl.0024s0557.1.p	ESY6_g50348_DN3_SP0_c0.t1
OG0019790	Roisl.0054s0002.1.p	ESY2_g35142_DN3_SP1_c0.t1
OG0019792	Roisl.0046s1038.1.p	ESY1_g10075_DN3_SP2_c0.t1
OG0019793	Roisl.0004s0100.1.p	ESY2_g35062_DN3_SP0_c0.t1
OG0019794	Roisl.0214s0243.1.p	ESY3_g32451_DN3_SP0_c0.t1
OG0019795	Roisl.0016s0150.1.p	ESY3_g32517_DN3_SP0_c0.t1
OG0019831	Roisl.0003s0065.1.p	ESY4_g24648_DN3_SP0_c0.t1
OG0019834	Roisl.0210s0567.1.p	ESY7_g18660_DN3_SP0_c0.t1
OG0019838	Roisl.0213s0230.1.p, Roisl.0213s0226.1.p	ESY3_g32429_DN3_SP0_c0.t1
OG0019840	Roisl.0024s0390.1.p	ESY6_g50568_DN3_SP1_c0.t1
OG0019841	Roisl.0213s0663.1.p	ESY11_g52460_DN3_SP0_c0.t1
OG0019842	Roisl.0024s0115.1.p	ESY7_g17213_DN3_SP0_c0.t1
OG0019843	Roisl.0080s0125.1.p	ESY6_g49528_DN3_SP0_c0.t1
OG0019844	Roisl.0046s0212.1.p	ESY6_g49972_DN2_SP0_c0.t1
OG0019845	Roisl.0046s0847.1.p	ESY1_g9565_DN3_SP1_c0.t1
OG0019849	Roisl.0034s0027.1.p	ESY7_g19647_DN3_SP0_c0.t1
OG0019850	Roisl.0115s0034.1.p	ESY2_g36505_DN3_SP0_c0.t1
OG0019851	Roisl.0115s0042.1.p	ESY2_g36518_DN3_SP0_c0.t1
OG0019852	Roisl.0004s0326.1.p	ESY2_g36078_DN3_SP0_c0.t1
OG0019853	Roisl.0046s0922.1.p	ESY1_g9796_DN3_SP0_c0.t1
OG0019854	Roisl.0007s0810.1.p	ESY2_g36442_DN3_SP0_c0.t1
OG0019855	Roisl.0007s0798.1.p	ESY2_g36424_DN3_SP0_c0.t1
OG0019857	Roisl.0006s0440.1.p	ESY2_g36853_DN3_SP0_c0.t1, ESY6_g48077_DN3_SP0_c0.t1
OG0019858	Roisl.0202s0003.1.p	ESY17_g39241_DN3_SP0_c0.t1
OG0019859	Roisl.0026s0063.1.p	ESY1_g11469_DN3_SP0_c0.t1
OG0019863	Roisl.0006s0295.1.p	ESY2_g37125_DN3_SP3_c0.t1
OG0019866	Roisl.0021s0294.1.p	ESY16_g61513_DN3_SP0_c0.t1, ESY1_g11739_DN3_SP0_c0.t1, ESY2_g33563_DN3_SP0_c0.t1, ESY5_g4547_DN3_SP0_c0.t1
OG0019867	Roisl.0214s0848.1.p, Roisl.0047s0019.1.p	ESY2_g34133_DN2_SP0_c0.t1
OG0019870	Roisl.0018s0111.1.p	ESY1_g11931_DN3_SP0_c0.t1
OG0019871	Roisl.0018s0070.1.p	ESY1_g11853_DN3_SP0_c0.t1
OG0019872	Roisl.0026s0055.1.p	ESY1_g11454_DN2_SP0_c0.t1
OG0019873	Roisl.0018s0010.1.p	ESY1_g11330_DN2_SP0_c0.t1
OG0019875	Roisl.0019s0756.1.p	ESY2_g34513_DN2_SP6_c0.t1
OG0019876	Roisl.0091s0293.1.p	ESY11_g54616_DN3_SP0_c0.t1
OG0019877	Roisl.0053s0007.1.p, Roisl.0184s0077.1.p, Roisl.0053s0076.1.p, Roisl.0188s0066.1.p, Roisl.0214s0573.1.p, Roisl.0072s0005.1.p	ESY1_g10661_DN2_SP0_c99.t1, ESY21_g55859_DN3_SP0_c0.t1, ESY14_g20666_DN2_SP0_c96.t1
OG0019879	Roisl.0214s0378.1.p, Roisl.0214s0376.1.p	ESY11_g54794_DN3_SP0_c0.t1, ESY11_g54796_DN2_SP0_c0.t1
OG0019880	Roisl.0046s0360.1.p	ESY2_g34222_DN1_SP0_c0.t1, ESY10_g15416_DN2_SP0_c0.t1
OG0019882	Roisl.0007s0758.1.p	ESY2_g36258_DN3_SP0_c0.t1
OG0019883	Roisl.0008s0053.1.p	ESY5_g2702_DN2_SP0_c0.t1
OG0019884	Roisl.0028s0487.1.p	ESY12_g51120_DN3_SP0_c0.t1
OG0019888	Roisl.0079s0090.1.p	ESY3_g31471_DN3_SP0_c0.t1
OG0019889	Roisl.0074s0917.1.p	ESY3_g31180_DN2_SP0_c0.t1
OG0019891	Roisl.0074s0544.1.p	ESY3_g30369_DN3_SP0_c0.t1
OG0019892	Roisl.0074s0543.1.p	ESY3_g30370_DN3_SP2_c0.t1
OG0019893	Roisl.0074s0495.1.p	ESY3_g30448_DN3_SP0_c0.t1
OG0019895	Roisl.0074s0186.1.p	ESY3_g29791_DN3_SP0_c0.t1
OG0019897	Roisl.0074s0030.1.p	ESY3_g29540_DN3_SP0_c0.t1
OG0019899	Roisl.0210s0051.1.p	ESY5_g5533_DN3_SP0_c0.t1
OG0019905	Roisl.0214s0911.1.p, Roisl.0082s0307.1.p	ESY7_g16541_DN3_SP0_c0.t1
OG0019906	Roisl.0013s0033.1.p	ESY2_g37810_DN3_SP3_c0.t1
OG0019909	Roisl.0004s0505.1.p	ESY2_g34907_DN3_SP0_c0.t1
OG0019912	Roisl.0077s0001.1.p	ESY20_g13135_DN3_SP0_c0.t1, ESY20_g13144_DN3_SP0_c0.t1
OG0019917	Roisl.0007s0415.1.p	ESY5_g4364_DN3_SP0_c0.t1
OG0019918	Roisl.0049s0058.1.p, Roisl.0049s0059.1.p	ESY5_g2437_DN2_SP0_c0.t1
OG0019920	Roisl.0210s0039.1.p, Roisl.0213s0320.1.p, Roisl.0213s0322.1.p, Roisl.0213s0321.1.p	ESY3_g32450_DN3_SP0_c0.t1
OG0019923	Roisl.0010s0039.1.p	ESY2_g33661_DN3_SP0_c0.t1
OG0019926	Roisl.0214s0859.1.p	ESY2_g34169_DN3_SP0_c0.t1
OG0019927	Roisl.0214s0882.1.p	ESY2_g34178_DN3_SP0_c0.t1
OG0019929	Roisl.0189s0050.1.p	ESY2_g34258_DN3_SP5_c6.t1
OG0019930	Roisl.0024s0053.1.p	ESY2_g35207_DN3_SP2_c0.t1
OG0019935	Roisl.0209s0652.1.p, Roisl.0209s0651.1.p	ESY1_g12140_DN1_SP0_c0.t1
OG0019942	Roisl.0066s0228.1.p	ESY11_g53963_DN3_SP0_c0.t1
OG0019945	Roisl.0046s0508.1.p	ESY8_g59606_DN2_SP0_c0.t1
OG0019951	Roisl.0011s0100.1.p	ESY10_g14517_DN2_SP0_c0.t1
OG0019962	Roisl.0046s1224.1.p	ESY1_g10403_DN2_SP0_c0.t1
OG0019965	Roisl.0046s1394.1.p	ESY1_g11228_DN3_SP0_c0.t1, ESY1_g12275_DN3_SP0_c0.t1
OG0019967	Roisl.0018s0461.1.p	ESY1_g12559_DN2_SP0_c0.t1
OG0019969	Roisl.0042s0113.1.p	ESY7_g18895_DN2_SP0_c0.t1
OG0019970	Roisl.0210s0831.1.p	ESY7_g18140_DN2_SP0_c0.t1
OG0019971	Roisl.0210s1881.1.p	ESY6_g49047_DN3_SP0_c0.t1
OG0019975	Roisl.0014s0095.1.p	ESY6_g48754_DN3_SP0_c0.t1
OG0019977	Roisl.0082s0405.1.p	ESY20_g13294_DN3_SP6_c0.t1
OG0019978	Roisl.0191s0576.1.p	ESY20_g13072_DN3_SP0_c0.t1
OG0019979	Roisl.0001s0373.1.p	ESY4_g26516_DN2_SP0_c0.t1
OG0019980	Roisl.0022s0291.1.p	ESY39_g61431_DN3_SP0_c0.t1
OG0019981	Roisl.0022s0238.1.p	ESY13_g56295_DN3_SP0_c0.t1
OG0019982	Roisl.0008s0197.1.p	ESY12_g52329_DN3_SP0_c0.t1
OG0019986	Roisl.0005s0263.1.p	ESY7_g16839_DN3_SP0_c0.t1
OG0019993	Roisl.0189s0232.1.p	ESY6_g46295_DN3_SP0_c0.t1
OG0019994	Roisl.0189s0190.1.p	ESY6_g49412_DN3_SP0_c0.t1
OG0019995	Roisl.0052s0032.1.p	ESY4_g25582_DN3_SP0_c0.t1
OG0019996	Roisl.0080s0507.1.p	ESY6_g48524_DN2_SP0_c0.t1
OG0019997	Roisl.0080s0372.1.p	ESY6_g48681_DN3_SP0_c0.t1
OG0020004	Roisl.0091s0305.1.p	ESY4_g26181_DN3_SP0_c0.t1
OG0020007	Roisl.0028s0411.1.p	ESY12_g51274_DN3_SP0_c0.t1
OG0020018	Roisl.0213s0126.1.p	ESY4_g22929_DN3_SP0_c0.t1
OG0020038	Roisl.0214s0789.1.p, Roisl.0214s0523.1.p, Roisl.0053s0161.1.p, Roisl.0209s0776.1.p, Roisl.0028s0556.1.p, Roisl.0210s0256.1.p, Roisl.0021s0040.1.p	ESY10_g13676_DN3_SP0_c0.t1, ESY13_g56234_DN3_SP0_c0.t1, ESY13_g56424_DN3_SP0_c0.t1
OG0020047	Roisl.0213s0341.1.p	ESY16_g62083_DN2_SP0_c0.t1
OG0020052	Roisl.0080s0865.1.p	ESY6_g47920_DN3_SP0_c0.t1
OG0020054	Roisl.0214s0467.1.p	ESY11_g54925_DN1_SP0_c0.t1
OG0020060	Roisl.0054s0040.1.p	ESY9_g44495_DN3_SP0_c0.t1
OG0020064	Roisl.0005s0210.1.p	ESY10_g15150_DN3_SP0_c0.t1
OG0020067	Roisl.0091s0476.1.p	ESY10_g15149_DN2_SP0_c0.t1
OG0020073	Roisl.0018s0486.1.p	ESY3_g28952_DN2_SP0_c0.t1, ESY1_g12583_DN3_SP3_c0.t1
OG0020074	Roisl.0018s0410.1.p	ESY1_g12503_DN3_SP0_c0.t1
OG0020075	Roisl.0018s0317.1.p	ESY1_g12378_DN3_SP0_c0.t1
OG0020076	Roisl.0041s0067.1.p	ESY1_g11856_DN2_SP0_c0.t1, ESY1_g10284_DN2_SP0_c0.t1
OG0020077	Roisl.0046s1542.1.p	ESY1_g10729_DN2_SP0_c0.t1
OG0020079	Roisl.0028s0611.1.p	ESY12_g50851_DN2_SP0_c0.t1
OG0020081	Roisl.0210s2194.1.p	ESY3_g28266_DN3_SP0_c0.t1
OG0020082	Roisl.0067s0009.1.p	ESY12_g52325_DN2_SP0_c0.t1
OG0020086	Roisl.0039s0012.1.p	ESY3_g31900_DN2_SP1_c0.t1
OG0020090	Roisl.0074s0374.1.p	ESY3_g30633_DN3_SP0_c0.t1
OG0020101	Roisl.0036s0012.1.p	ESY1_g12098_DN3_SP0_c53.t1
OG0020102	Roisl.0007s0282.1.p	ESY5_g4191_DN3_SP0_c0.t1
OG0020103	Roisl.0010s0066.1.p	ESY2_g33637_DN3_SP0_c0.t1
OG0020114	Roisl.0111s0018.1.p	ESY7_g17903_DN3_SP0_c0.t1
OG0020118	Roisl.0006s0052.1.p	ESY2_g37556_DN2_SP0_c0.t1
OG0020119	Roisl.0006s0433.1.p, Roisl.0006s0434.1.p	ESY2_g36861_DN1_SP0_c0.t1
OG0020120	Roisl.0021s0519.1.p	ESY2_g36350_DN1_SP0_c0.t1, ESY1_g12153_DN2_SP0_c0.t1
OG0020122	Roisl.0189s0051.1.p	ESY2_g34254_DN2_SP0_c0.t1
OG0020123	Roisl.0214s0299.1.p	ESY2_g34276_DN3_SP0_c0.t1
OG0020134	Roisl.0062s0025.1.p	ESY11_g53317_DN3_SP0_c0.t1
OG0020135	Roisl.0047s0062.1.p	ESY11_g53684_DN2_SP0_c0.t1
OG0020137	Roisl.0006s0580.1.p	ESY8_g59573_DN3_SP0_c0.t1
OG0020141	Roisl.0018s0113.1.p	ESY1_g11936_DN3_SP0_c0.t1
OG0020142	Roisl.0028s0723.1.p	ESY20_g12812_DN3_SP1_c0.t1
OG0020144	Roisl.0188s0083.1.p, Roisl.0017s0319.1.p	ESY9_g45526_DN2_SP0_c49.t1
OG0020149	Roisl.0210s0672.1.p	ESY7_g17879_DN2_SP0_c0.t1
OG0020156	Roisl.0066s0407.1.p	ESY18_g63191_DN3_SP0_c0.t1
OG0020157	Roisl.0015s0023.1.p	ESY20_g13357_DN3_SP4_c0.t1
OG0020158	Roisl.0008s0302.1.p	ESY4_g25852_DN3_SP0_c0.t1, ESY4_g24105_DN1_SP0_c0.t1
OG0020162	Roisl.0082s0002.1.p	ESY17_g39387_DN3_SP0_c0.t1
OG0020163	Roisl.0053s0134.1.p	ESY17_g39982_DN2_SP0_c0.t1
OG0020164	Roisl.0046s0048.1.p	ESY8_g61157_DN3_SP0_c0.t1
OG0020165	Roisl.0046s0005.1.p	ESY8_g61085_DN3_SP0_c0.t1
OG0020170	Roisl.0080s0499.1.p	ESY6_g48535_DN2_SP0_c0.t1
OG0020172	Roisl.0069s0041.1.p	ESY29_g13629_DN2_SP0_c0.t1
OG0020174	Roisl.0012s0128.1.p, Roisl.0012s0131.1.p, Roisl.0012s0133.1.p	ESY20_g12893_DN3_SP0_c0.t1, ESY20_g12896_DN2_SP0_c0.t1
OG0020181	Roisl.0074s0807.1.p	ESY3_g31330_DN3_SP4_c0.t1
OG0020192	Roisl.0191s0197.1.p	ESY5_g5206_DN2_SP0_c0.t1, ESY5_g5161_DN3_SP0_c0.t1, ESY5_g5163_DN3_SP0_c0.t1
OG0020194	Roisl.0080s0188.1.p	ESY6_g50214_DN3_SP0_c0.t1
OG0020201	Roisl.0023s0046.1.p	ESY8_g59361_DN2_SP0_c0.t1
OG0020202	Roisl.0080s0777.1.p	ESY6_g48063_DN3_SP0_c0.t1
OG0020236	Roisl.0210s0941.1.p	ESY7_g18315_DN3_SP0_c0.t1
OG0020239	Roisl.0080s0119.1.p	ESY6_g49517_DN2_SP0_c0.t1
OG0020242	Roisl.0080s0467.1.p	ESY6_g48570_DN3_SP0_c0.t1
OG0020246	Roisl.0004s0245.1.p	ESY2_g34734_DN1_SP0_c0.t1
OG0020247	Roisl.0021s0493.1.p	ESY2_g36395_DN2_SP0_c0.t1
OG0020252	Roisl.0004s0522.1.p	ESY2_g34891_DN3_SP0_c0.t1
OG0020262	Roisl.0018s0132.1.p	ESY1_g12011_DN3_SP2_c0.t1
OG0020270	Roisl.0206s0023.1.p	ESY11_g54540_DN3_SP0_c0.t1
OG0020271	Roisl.0007s0557.1.p	ESY5_g2963_DN3_SP0_c0.t1, ESY5_g2962_DN3_SP0_c0.t1
OG0020272	Roisl.0017s0037.1.p	ESY9_g44645_DN3_SP0_c0.t1
OG0020274	Roisl.0035s0155.1.p	ESY12_g51784_DN3_SP0_c0.t1
OG0020278	Roisl.0046s1086.1.p	ESY1_g10148_DN3_SP0_c0.t1
OG0020279	Roisl.0091s0785.1.p	ESY5_g4842_DN2_SP0_c0.t1
OG0020280	Roisl.0076s0008.1.p	ESY5_g4467_DN3_SP0_c0.t1
OG0020281	Roisl.0021s0202.1.p	ESY5_g3631_DN3_SP0_c0.t1
OG0020286	Roisl.0191s0489.1.p	ESY20_g12956_DN1_SP0_c0.t1
OG0020287	Roisl.0022s0360.1.p	ESY16_g62363_DN3_SP1_c0.t1
OG0020293	Roisl.0191s0441.1.p	ESY2_g34025_DN3_SP0_c0.t1
OG0020298	Roisl.0209s0260.1.p, Roisl.0214s0026.1.p	ESY18_g63118_DN2_SP0_c100.t1
OG0020312	Roisl.0019s0549.1.p	ESY2_g35468_DN3_SP0_c0.t1
OG0020313	Roisl.0019s0260.1.p	ESY2_g35807_DN3_SP0_c0.t1
OG0020315	Roisl.0016s0341.1.p	ESY3_g32131_DN3_SP0_c0.t1
OG0020316	Roisl.0074s0412.1.p	ESY5_g3889_DN3_SP0_c0.t1, ESY3_g30923_DN2_SP0_c0.t1
OG0020319	Roisl.0209s0548.1.p	ESY2_g33663_DN2_SP0_c0.t1
OG0020332	Roisl.0209s0396.1.p	ESY11_g52984_DN3_SP0_c0.t1
OG0020338	Roisl.0030s0127.1.p	ESY7_g19207_DN2_SP0_c0.t1
OG0020339	Roisl.0210s0714.1.p	ESY7_g17945_DN3_SP0_c0.t1
OG0020340	Roisl.0210s1352.1.p	ESY7_g17286_DN3_SP0_c0.t1
OG0020341	Roisl.0210s1998.1.p	ESY6_g50181_DN3_SP0_c0.t1
OG0020342	Roisl.0018s0493.1.p	ESY10_g14621_DN1_SP0_c0.t1
OG0020343	Roisl.0060s0002.1.p	ESY19_g41596_DN3_SP0_c0.t1
OG0020345	Roisl.0082s0220.1.p	ESY7_g16328_DN3_SP0_c0.t1
OG0020346	Roisl.0082s0332.1.p	ESY8_g58263_DN3_SP0_c0.t1
OG0020347	Roisl.0191s0516.1.p	ESY20_g12992_DN3_SP0_c0.t1
OG0020349	Roisl.0200s0035.1.p	ESY8_g59953_DN3_SP0_c0.t1
OG0020350	Roisl.0022s0359.1.p	ESY16_g62364_DN3_SP5_c0.t1
OG0020351	Roisl.0022s0248.1.p	ESY12_g51490_DN3_SP0_c25.t1
OG0020354	Roisl.0082s0555.1.p, Roisl.0082s0554.1.p	ESY3_g31095_DN2_SP0_c5.t1
OG0020360	Roisl.0189s0210.1.p	ESY7_g17778_DN3_SP0_c17.t1
OG0020361	Roisl.0080s0682.1.p	ESY5_g1851_DN2_SP0_c0.t1
OG0020362	Roisl.0024s0682.1.p	ESY6_g50762_DN3_SP0_c0.t1
OG0020366	Roisl.0061s0024.1.p	ESY3_g30801_DN3_SP0_c0.t1
OG0020376	Roisl.0074s0488.1.p	ESY7_g18619_DN3_SP0_c17.t1
OG0020381	Roisl.0059s0043.1.p	ESY127_g5592_DN2_SP0_c0.t1
OG0020382	Roisl.0059s0045.1.p, Roisl.0101s0002.1.p	ESY127_g5593_DN1_SP0_c0.t1
OG0020396	Roisl.0213s0863.1.p, Roisl.0030s0042.1.p	ESY2_g35422_DN3_SP0_c0.t1, ESY7_g19612_DN3_SP0_c0.t1
OG0020396	Roisl.0045s0024.1.p	ESY8_g61142_DN3_SP0_c0.t1
OG0020405	Roisl.0080s0627.1.p, Roisl.0080s0628.1.p, Roisl.0080s0626.1.p	ESY6_g48310_DN3_SP0_c0.t1
OG0020444	Roisl.0028s0724.1.p	ESY20_g12813_DN2_SP0_c40.t1
OG0020445	Roisl.0066s0340.1.p	ESY2_g33793_DN2_SP0_c0.t1
OG0020447	Roisl.0213s0445.1.p, Roisl.0213s0444.1.p	ESY16_g61869_DN3_SP0_c0.t1
OG0020449	Roisl.0024s0587.1.p	ESY6_g50330_DN2_SP0_c0.t1
OG0020449	Roisl.0024s0586.1.p	ESY6_g50331_DN1_SP0_c0.t1
OG0020455	Roisl.0210s0424.1.p	ESY7_g18461_DN3_SP0_c0.t1
OG0020456	Roisl.0042s0073.1.p	ESY12_g52071_DN3_SP0_c0.t1
OG0020466	Roisl.0091s0490.1.p	ESY9_g42624_DN3_SP0_c0.t1
OG0020476	Roisl.0035s0023.1.p	ESY12_g51412_DN3_SP1_c0.t1
OG0020480	Roisl.0016s0273.1.p	ESY3_g32327_DN1_SP0_c0.t1, ESY3_g32323_DN2_SP0_c0.t1
OG0020482	Roisl.0046s1218.1.p, Roisl.0074s0422.1.p	ESY1_g10395_DN3_SP0_c0.t1
OG0020483	Roisl.0210s0107.1.p	ESY5_g5470_DN2_SP0_c0.t1
OG0020486	Roisl.0021s0185.1.p	ESY5_g3595_DN3_SP0_c0.t1
OG0020497	Roisl.0213s0228.1.p	ESY6_g47297_DN1_SP0_c0.t1
OG0020505	Roisl.0185s0013.1.p	ESY10_g13800_DN3_SP0_c0.t1
OG0020506	Roisl.0006s0437.1.p	ESY2_g36858_DN3_SP0_c0.t1
OG0020507	Roisl.0007s0797.1.p	ESY10_g15004_DN3_SP0_c0.t1
OG0020510	Roisl.0214s0798.1.p	ESY2_g34131_DN2_SP0_c0.t1
OG0020513	Roisl.0004s0317.1.p	ESY2_g36088_DN1_SP0_c0.t1
OG0020514	Roisl.0004s0102.1.p	ESY2_g35064_DN3_SP0_c0.t1
OG0020515	Roisl.0016s0333.1.p	ESY9_g43680_DN1_SP0_c0.t1
OG0020517	Roisl.0039s0110.1.p	ESY3_g31657_DN2_SP0_c0.t1
OG0020518	Roisl.0039s0129.1.p	ESY3_g31618_DN1_SP0_c0.t1
OG0020521	Roisl.0115s0420.1.p	ESY3_g29154_DN3_SP0_c0.t1
OG0020522	Roisl.0115s0488.1.p	ESY3_g29072_DN3_SP3_c0.t1
OG0020527	Roisl.0028s1020.1.p	ESY5_g4025_DN2_SP0_c0.t1
OG0020529	Roisl.0011s0579.1.p	ESY8_g59812_DN3_SP0_c0.t1
OG0020548	Roisl.0026s0048.1.p	ESY1_g11442_DN3_SP0_c0.t1
OG0020550	Roisl.0018s0442.1.p	ESY1_g12537_DN3_SP0_c0.t1
OG0020554	Roisl.0042s0072.1.p, Roisl.0184s0047.1.p	ESY7_g18844_DN3_SP0_c0.t1, ESY7_g18842_DN2_SP0_c0.t1
OG0020555	Roisl.0210s0538.1.p	ESY7_g18618_DN3_SP0_c0.t1
OG0020558	Roisl.0046s0223.1.p	ESY6_g49961_DN2_SP0_c0.t1
OG0020562	Roisl.0115s0092.1.p, Roisl.0007s0582.1.p	ESY5_g2927_DN3_SP0_c0.t1
OG0020565	Roisl.0115s0740.1.p	ESY4_g26919_DN3_SP0_c0.t1
OG0020566	Roisl.0003s0332.1.p	ESY4_g25101_DN1_SP0_c0.t1
OG0020570	Roisl.0091s0011.1.p	ESY26_g42407_DN3_SP0_c0.t1
OG0020572	Roisl.0002s0112.1.p	ESY8_g60198_DN3_SP0_c0.t1
OG0020579	Roisl.0005s0109.1.p	ESY7_g17336_DN3_SP0_c0.t1
OG0020581	Roisl.0082s0079.1.p	ESY1_g9045_DN2_SP0_c0.t1, ESY21_g55442_DN2_SP0_c0.t1, ESY2_g37517_DN1_SP0_c0.t1
OG0020582	Roisl.0214s0090.1.p, Roisl.0214s0091.1.p	ESY5_g3404_DN3_SP0_c0.t1
OG0020586	Roisl.0080s0093.1.p	ESY6_g49479_DN3_SP0_c0.t1
OG0020591	Roisl.0209s0758.1.p	ESY5_g1817_DN2_SP0_c0.t1
OG0020602	Roisl.0027s0064.1.p	ESY1_g7272_DN3_SP0_c0.t1
OG0020608	Roisl.0007s0597.1.p	ESY5_g2910_DN1_SP0_c0.t1
OG0020613	Roisl.0021s0289.1.p	ESY2_g34463_DN3_SP0_c0.t1
OG0020620	Roisl.0057s0028.1.p	ESY18_g64008_DN2_SP0_c0.t1, ESY18_g64007_DN3_SP3_c0.t1
OG0020622	Roisl.0080s0544.1.p	ESY6_g48457_DN3_SP0_c0.t1
OG0020623	Roisl.0001s0278.1.p	ESY4_g26256_DN3_SP0_c10.t1
OG0020635	Roisl.0213s0411.1.p	ESY1_g11907_DN2_SP0_c0.t1
OG0020673	Roisl.0210s0403.1.p	ESY7_g18713_DN3_SP0_c0.t1
OG0020676	Roisl.0195s0040.1.p	ESY2_g34337_DN3_SP0_c0.t1, ESY2_g34338_DN3_SP0_c0.t1, ESY2_g34336_DN3_SP0_c0.t1
OG0020679	Roisl.0204s0057.1.p	ESY8_g59036_DN3_SP2_c0.t1
OG0020680	Roisl.0213s0398.1.p	ESY16_g61978_DN3_SP0_c0.t1
OG0020685	Roisl.0082s0399.1.p	ESY20_g13300_DN3_SP0_c0.t1
