Orthogroup	Conringia_planisiliqua	Arabidopsis_arenosa
OG0018737	CP1_g36473_DN2_SP0_c.t1	jg28479
OG0018738	CP1_g36570_DN1_SP0_c.t1	jg28836
OG0018739	CP1_g36905_DN2_SP0_c.t1	jg28963
OG0018740	CP1_g36933_DN3_SP0_c.t1	jg28998
OG0018741	CP1_g37468_DN3_SP0_c.t1	jg29611
OG0018743	CP7_g45574_DN3_SP0_c.t1	jg30772
OG0018744	CP7_g45416_DN3_SP0_c.t1	jg30940
OG0018745	CP7_g45397_DN3_SP1_c.t1	jg30957
OG0018746	CP7_g45340_DN3_SP1_c.t1	jg31031
OG0018747	CP7_g45333_DN3_SP5_c.t1	jg31044
OG0018748	CP7_g45282_DN3_SP2_c.t1	jg31116
OG0018749	CP7_g45275_DN3_SP4_c.t1	jg31127
OG0018750	CP7_g45258_DN2_SP0_c.t1	jg31144
OG0018751	CP7_g45235_DN2_SP0_c.t1	jg31166
OG0018752	CP7_g45219_DN3_SP3_c.t1	jg31186
OG0018755	CP1_g40244_DN3_SP5_c.t1	jg32497
OG0018757	CP1_g38939_DN2_SP0_c.t1	jg32619
OG0018758	CP1_g37901_DN3_SP2_c.t1	jg33402
OG0018760	CP13_g19092_DN2_SP0_c.t1	jg407, jg409
OG0018762	CP2_g49244_DN3_SP1_c.t1	jg928
OG0018763	CP2_g49412_DN2_SP1_c.t1	jg1134
OG0018764	CP2_g49772_DN3_SP8_c.t1	jg1345
OG0018765	CP2_g49817_DN3_SP0_c.t1	jg1358
OG0018766	CP31_g46733_DN3_SP6_c.t1	jg1804
OG0018767	CP9_g28066_DN2_SP0_c.t1, CP9_g28069_DN2_SP0_c.t1	jg1982
OG0018768	CP9_g28401_DN3_SP0_c.t1	jg2388
OG0018769	CP9_g28457_DN1_SP0_c.t1	jg2442
OG0018770	CP9_g29048_DN2_SP0_c.t1	jg3056
OG0018771	CP9_g29339_DN2_SP0_c.t1	jg3358
OG0018772	CP9_g29375_DN3_SP0_c.t1	jg3400
OG0018774	CP9_g29558_DN2_SP1_c.t1	jg3606
OG0018775	CP9_g29560_DN1_SP0_c.t1	jg3608
OG0018776	CP9_g29700_DN2_SP0_c.t1	jg3751
OG0018777	CP9_g29710_DN3_SP1_c.t1	jg3761
OG0018778	CP9_g28648_DN1_SP0_c.t1	jg24658
OG0018779	CP10_g43252_DN1_SP0_c.t1	jg25255
OG0018780	CP10_g43280_DN3_SP0_c.t1	jg25295
OG0018781	CP10_g43331_DN3_SP5_c.t1	jg25363
OG0018782	CP7_g44451_DN3_SP0_c.t1	jg25712
OG0018783	CP12_g30225_DN3_SP0_c.t1	jg26020
OG0018785	CP11_g31828_DN3_SP0_c.t1	jg26803
OG0018786	CP17_g5291_DN3_SP0_c.t1	jg27175
OG0018788	CP15_g35279_DN3_SP0_c.t1	jg27404
OG0018790	CP10_g43991_DN3_SP0_c.t1	jg27670
OG0018792	CP10_g43631_DN3_SP0_c.t1	jg28065
OG0018793	CP12_g29814_DN3_SP4_c.t1	jg28313
OG0018794	CP12_g29806_DN3_SP1_c.t1	jg28321
OG0018795	CP16_g54979_DN3_SP0_c.t1	jg16786
OG0018796	CP16_g54994_DN3_SP0_c.t1	jg16803
OG0018797	CP16_g55003_DN3_SP2_c.t1	jg16808
OG0018798	CP16_g55064_DN3_SP2_c.t1	jg16877
OG0018799	CP16_g55135_DN3_SP2_c.t1	jg16951
OG0018800	CP16_g55153_DN3_SP0_c.t1, CP25_g55828_DN3_SP0_c.t1	jg16979
OG0018801	CP16_g55170_DN2_SP0_c.t1	jg17007
OG0018802	CP1_g39331_DN3_SP0_c.t1, CP34_g51622_DN2_SP0_c.t1, CP13_g20297_DN1_SP0_c.t1, CP2_g50510_DN2_SP0_c.t1, CP15_g34783_DN1_SP0_c.t1, CP15_g35809_DN2_SP0_c.t1, CP2_g50206_DN2_SP0_c.t1, CP39_g21116_DN1_SP0_c.t1	jg17477
OG0018803	CP1_g40652_DN1_SP0_c.t1	jg17496
OG0018804	CP4_g26673_DN3_SP6_c.t1	jg17512
OG0018806	CP4_g25341_DN3_SP0_c.t1	jg18504
OG0018807	CP4_g25311_DN3_SP0_c.t1	jg18533
OG0018808	CP4_g25086_DN3_SP0_c.t1	jg18790
OG0018809	CP4_g24983_DN3_SP5_c.t1	jg18908
OG0018811	CP4_g24401_DN3_SP5_c.t1	jg19659
OG0018812	CP4_g24009_DN3_SP0_c.t1	jg20121
OG0018815	CP13_g19394_DN3_SP0_c.t1	jg13298
OG0018816	CP13_g19221_DN3_SP3_c.t1	jg13550
OG0018817	CP3_g15931_DN3_SP0_c.t1	jg13993
OG0018818	CP3_g14952_DN3_SP0_c.t1	jg14248
OG0018819	CP3_g14860_DN2_SP0_c.t1	jg14349
OG0018820	CP3_g13979_DN3_SP0_c.t1	jg14442, jg15315
OG0018822	CP3_g14401_DN3_SP0_c.t1	jg14831
OG0018823	CP3_g14303_DN3_SP4_c.t1	jg14944
OG0018824	CP3_g14234_DN2_SP0_c.t1	jg15016
OG0018825	CP3_g13994_DN1_SP0_c.t1	jg15294
OG0018826	CP3_g13840_DN3_SP2_c.t1	jg15446
OG0018828	CP3_g13349_DN2_SP0_c.t1	jg16099
OG0018829	CP3_g13155_DN3_SP0_c.t1	jg16306
OG0018831	CP11_g32425_DN3_SP0_c.t1	jg5371
OG0018833	CP2_g48352_DN3_SP0_c.t1	jg6286
OG0018834	CP2_g48657_DN3_SP3_c.t1	jg6801
OG0018835	CP14_g23840_DN3_SP8_c.t1	jg7022
OG0018836	CP14_g23701_DN3_SP0_c.t1	jg7046
OG0018837	CP20_g4148_DN3_SP7_c.t1	jg7334
OG0018838	CP20_g4198_DN3_SP8_c.t1	jg7368
OG0018840	CP11_g31892_DN3_SP0_c.t1	jg7758
OG0018843	CP5_g301_DN3_SP1_c.t1	jg8626
OG0018844	CP5_g458_DN3_SP0_c.t1	jg8795
OG0018845	CP5_g529_DN3_SP0_c.t1	jg8872
OG0018847	CP5_g1164_DN3_SP8_c.t1	jg9600
OG0018848	CP19_g17947_DN3_SP0_c.t1	jg9763
OG0018849	CP19_g17956_DN3_SP6_c.t1	jg9773
OG0018850	CP19_g17980_DN3_SP4_c.t1	jg9792
OG0018851	CP19_g17995_DN3_SP0_c.t1	jg9809
OG0018852	CP19_g18063_DN3_SP1_c.t1	jg9886
OG0018853	CP19_g18200_DN3_SP0_c.t1	jg10026
OG0018854	CP6_g7062_DN3_SP0_c.t1	jg10848
OG0018856	CP6_g7667_DN3_SP8_c.t1	jg11438
OG0018857	CP8_g53084_DN3_SP0_c.t1, CP8_g53070_DN2_SP0_c.t1, CP8_g53074_DN3_SP0_c.t1, CP8_g53086_DN3_SP0_c.t1, CP8_g53064_DN3_SP0_c.t1, CP8_g53068_DN3_SP0_c.t1, CP8_g53066_DN3_SP0_c.t1, CP8_g53085_DN3_SP0_c.t1, CP8_g53069_DN1_SP0_c.t1, CP8_g53067_DN3_SP0_c.t1, CP8_g53065_DN3_SP0_c.t1	jg11453
OG0018858	CP10_g43634_DN3_SP6_c.t1	jg11627
OG0018859	CP5_g2088_DN3_SP8_c.t1	jg11982
OG0018860	CP5_g1786_DN3_SP0_c.t1	jg12210
OG0018861	CP5_g1376_DN1_SP0_c.t1	jg12653
OG0018862	CP22_g17286_DN3_SP0_c.t1	jg21093
OG0018863	CP22_g17343_DN3_SP0_c.t1	jg21118
OG0018864	CP22_g17652_DN3_SP0_c.t1	jg21137
OG0018865	CP2_g48769_DN3_SP0_c.t1	jg21407
OG0018866	CP2_g48730_DN1_SP0_c.t1	jg21505
OG0018867	CP8_g52359_DN3_SP8_c.t1	jg21652
OG0018868	CP8_g52573_DN3_SP0_c.t1	jg21668
OG0018869	CP8_g52812_DN1_SP0_c.t1	jg21696
OG0018870	CP8_g52923_DN3_SP7_c.t1	jg21732
OG0018871	CP8_g52976_DN3_SP4_c.t1	jg21756
OG0018873	CP8_g53060_DN2_SP0_c.t1	jg21826
OG0018874	CP8_g53088_DN1_SP0_c.t1, CP16_g54862_DN2_SP0_c.t1	jg21829
OG0018875	CP8_g53114_DN3_SP0_c.t1	jg21855
OG0018876	CP8_g53129_DN3_SP0_c.t1	jg21873
OG0018877	CP8_g53178_DN3_SP0_c.t1	jg21917
OG0018878	CP8_g53233_DN3_SP0_c.t1	jg21992
OG0018880	CP8_g53392_DN1_SP0_c.t1	jg22199, jg22201
OG0018881	CP2_g47892_DN3_SP3_c.t1	jg23402
OG0018882	CP2_g47571_DN3_SP0_c.t1	jg23744
OG0018883	CP2_g47529_DN3_SP0_c.t1	jg23784
OG0018912	CP3_g14534_DN3_SP0_c.t1	jg14666
OG0018913	CP3_g14550_DN3_SP3_c.t1	jg14650
OG0018914	CP3_g14585_DN2_SP0_c.t1	jg14604
OG0018918	CP11_g32269_DN3_SP0_c.t1	jg5523
OG0018919	CP11_g32385_DN3_SP7_c.t1	jg5412
OG0018921	CP11_g32520_DN3_SP6_c.t1	jg5268
OG0018930	CP19_g18167_DN3_SP4_c.t1	jg9990
OG0018932	CP4_g26801_DN3_SP0_c.t1	jg17540
OG0018933	CP11_g33161_DN3_SP5_c.t1	jg4576
OG0018936	CP19_g18105_DN3_SP0_c.t1	jg9927
OG0018937	CP19_g18236_DN3_SP0_c.t1	jg10066
OG0018938	CP7_g45053_DN2_SP0_c.t1	jg31364
OG0018940	CP7_g44671_DN3_SP3_c.t1	jg31874, jg31877
OG0018941	CP7_g44640_DN3_SP0_c.t1	jg31903
OG0018943	CP13_g19526_DN3_SP3_c.t1	jg13118
OG0018944	CP13_g19491_DN3_SP0_c.t1	jg13166
OG0018945	CP2_g47656_DN2_SP0_c.t1	jg23654
OG0018946	CP2_g47764_DN3_SP0_c.t1	jg23545
OG0018948	CP2_g47952_DN3_SP6_c.t1	jg23329
OG0018949	CP2_g48083_DN3_SP0_c.t1	jg23171
OG0018950	CP8_g54339_DN2_SP0_c.t1	jg5849
OG0018952	CP8_g54073_DN3_SP7_c.t1	jg22991
OG0018954	CP8_g53865_DN3_SP0_c.t1	jg22777
OG0018955	CP8_g53860_DN3_SP2_c.t1	jg22773
OG0018962	CP11_g33343_DN3_SP8_c.t1	jg4315
OG0018963	CP11_g33386_DN3_SP0_c.t1	jg4264
OG0018965	CP11_g33459_DN3_SP0_c.t1	jg4183
OG0018966	CP12_g30510_DN3_SP0_c.t1	jg26341
OG0018968	CP11_g33643_DN3_SP1_c.t1	jg3968
OG0018970	CP11_g33744_DN3_SP0_c.t1	jg3841
OG0018971	CP5_g1332_DN3_SP0_c.t1	jg12700
OG0018972	CP19_g17944_DN3_SP0_c.t1	jg12710
OG0018974	CP9_g29179_DN3_SP7_c.t1	jg3199
OG0018978	CP7_g46480_DN2_SP0_c.t1	jg33826
OG0018979	CP7_g46343_DN2_SP0_c.t1	jg33655
OG0018980	CP4_g25107_DN3_SP2_c.t1	jg18769
OG0018981	CP3_g14920_DN3_SP0_c.t1	jg14280
OG0018983	CP8_g52379_DN3_SP0_c.t1	jg21655
OG0018984	CP6_g8169_DN3_SP3_c.t1	jg11551
OG0018985	CP6_g7422_DN3_SP1_c.t1	jg11247
OG0018986	CP6_g7377_DN3_SP0_c.t1	jg11197
OG0018987	CP8_g52536_DN3_SP8_c.t1	jg21665
OG0018988	CP8_g52498_DN1_SP0_c.t1	jg21664
OG0018989	CP8_g52927_DN3_SP0_c.t1	jg21736
OG0018992	CP9_g29074_DN1_SP0_c.t1	jg3087
OG0018993	CP9_g29119_DN3_SP0_c.t1	jg3133
OG0018995	CP5_g1128_DN3_SP1_c.t1	jg9564
OG0018998	CP9_g28604_DN2_SP0_c.t1	jg2596
OG0019002	CP1_g37842_DN3_SP0_c.t1	jg33480
OG0019003	CP13_g20583_DN3_SP0_c.t1	jg21022
OG0019005	CP4_g25304_DN3_SP0_c.t1	jg18540
OG0019006	CP4_g25291_DN2_SP5_c.t1	jg18552
OG0019009	CP6_g6935_DN1_SP0_c.t1	jg10713
OG0019010	CP6_g6988_DN3_SP1_c.t1	jg10779
OG0019011	CP19_g17837_DN3_SP7_c.t1	jg12837
OG0019014	CP6_g7170_DN2_SP0_c.t1	jg10953
OG0019015	CP6_g7163_DN2_SP0_c.t1	jg10946
OG0019016	CP6_g7143_DN1_SP0_c.t1	jg10922
OG0019017	CP7_g44622_DN3_SP0_c.t1	jg31928
OG0019018	CP7_g44624_DN2_SP1_c.t1	jg31925
OG0019019	CP10_g42090_DN3_SP0_c.t1	jg23882
OG0019020	CP10_g42109_DN3_SP0_c.t1	jg23900
OG0019021	CP2_g47570_DN3_SP0_c.t1	jg23745
OG0019022	CP3_g13621_DN3_SP0_c.t1, CP3_g13622_DN3_SP0_c.t1	jg15166, jg15730, jg15651
OG0019023	CP3_g13659_DN3_SP0_c.t1	jg15691
OG0019026	CP3_g14055_DN2_SP0_c.t1, CP3_g14056_DN3_SP0_c.t1	jg15232
OG0019027	CP8_g53340_DN3_SP0_c.t1	jg22130
OG0019029	CP12_g31013_DN2_SP5_c.t1	jg26945
OG0019038	CP20_g4308_DN3_SP0_c.t1	jg7467
OG0019040	CP12_g29810_DN3_SP8_c.t1	jg28317
OG0019041	CP3_g14840_DN3_SP2_c.t1	jg14372
OG0019043	CP4_g24036_DN3_SP0_c.t1	jg20089
OG0019045	CP4_g24185_DN2_SP1_c.t1	jg19937
OG0019046	CP4_g24245_DN3_SP0_c.t1	jg19842
OG0019047	CP4_g24254_DN3_SP1_c.t1	jg19833
OG0019048	CP4_g24260_DN3_SP6_c.t1	jg19829
OG0019051	CP10_g42167_DN2_SP1_c.t1	jg23971
OG0019058	CP10_g42617_DN3_SP0_c.t1	jg24546
OG0019064	CP12_g30036_DN3_SP6_c.t1	jg25772
OG0019065	CP12_g30109_DN3_SP3_c.t1	jg25884
OG0019070	CP12_g30671_DN3_SP0_c.t1	jg26559
OG0019071	CP12_g30633_DN3_SP8_c.t1	jg26510
OG0019075	CP8_g54455_DN1_SP1_c.t1	jg5738
OG0019076	CP8_g54462_DN3_SP1_c.t1	jg5734
OG0019077	CP1_g36413_DN3_SP7_c.t1	jg28415
OG0019078	CP1_g36495_DN3_SP8_c.t1	jg28505
OG0019079	CP4_g25986_DN3_SP0_c.t1, CP20_g4384_DN3_SP0_c.t1	jg28659
OG0019081	CP1_g36689_DN3_SP4_c.t1	jg28705
OG0019082	CP1_g36671_DN3_SP0_c.t1	jg28725
OG0019083	CP1_g36628_DN3_SP0_c.t1	jg28767
OG0019084	CP1_g36870_DN3_SP7_c.t1	jg28925
OG0019086	CP6_g7666_DN3_SP0_c.t1	jg29192
OG0019087	CP1_g37245_DN3_SP8_c.t1	jg29330
OG0019089	CP1_g36465_DN3_SP0_c.t1, CP2_g49343_DN3_SP0_c.t1, CP2_g49344_DN3_SP0_c.t1, CP2_g49342_DN2_SP0_c.t1, CP2_g49341_DN3_SP0_c.t1	jg28468, jg2104
OG0019091	CP7_g45564_DN3_SP0_c.t1	jg30782
OG0019092	CP7_g45482_DN3_SP3_c.t1	jg30862
OG0019093	CP13_g20219_DN2_SP0_c.t1, CP9_g28742_DN3_SP0_c.t1	jg2738
OG0019096	CP2_g49038_DN3_SP0_c.t1	jg681
OG0019097	CP2_g49239_DN3_SP0_c.t1	jg924
OG0019098	CP2_g49368_DN2_SP0_c.t1	jg1061
OG0019100	CP13_g19085_DN3_SP0_c.t1	jg402
OG0019104	CP13_g19741_DN3_SP3_c.t1	jg20288
OG0019105	CP13_g19739_DN3_SP3_c.t1	jg20285
OG0019106	CP13_g20156_DN3_SP0_c.t1	jg20722, jg20727
OG0019107	CP2_g48071_DN2_SP0_c.t1	jg23187, jg23186
OG0019111	CP5_g84_DN3_SP6_c.t1	jg8371
OG0019118	CP11_g32088_DN3_SP0_c.t1	jg7997
OG0019123	CP13_g19475_DN3_SP0_c.t1	jg13180
OG0019124	CP1_g36410_DN3_SP0_c.t1	jg28411
OG0019125	CP1_g36774_DN3_SP0_c.t1	jg28608
OG0019126	CP1_g37000_DN2_SP0_c.t1	jg29066
OG0019128	CP12_g31277_DN2_SP0_c.t1	jg7456
OG0019129	CP1_g37755_DN2_SP0_c.t1	jg29925
OG0019133	CP7_g45234_DN3_SP1_c.t1	jg31167
OG0019135	CP7_g45203_DN3_SP1_c.t1	jg31200
OG0019136	CP7_g45178_DN3_SP0_c.t1	jg31228
OG0019138	CP7_g44722_DN3_SP0_c.t1	jg31816
OG0019139	CP7_g46357_DN3_SP2_c.t1	jg32111, jg33669
OG0019140	CP21_g11034_DN3_SP0_c.t1	jg32273
OG0019142	CP1_g41326_DN3_SP0_c.t1, CP1_g41325_DN3_SP0_c.t1	jg32375
OG0019143	CP1_g39953_DN3_SP2_c.t1	jg32512
OG0019144	CP1_g38992_DN1_SP0_c.t1, CP1_g38991_DN1_SP0_c.t1	jg32627
OG0019145	CP1_g38099_DN3_SP0_c.t1	jg33139
OG0019146	CP7_g46413_DN3_SP0_c.t1	jg33738, jg33735, jg33730
OG0019147	CP16_g55073_DN2_SP0_c.t1	jg864, jg866
OG0019149	CP2_g49757_DN3_SP2_c.t1	jg1341
OG0019150	CP2_g49372_DN3_SP0_c.t1, CP2_g49284_DN3_SP0_c.t1	jg1371
OG0019151	CP2_g50039_DN3_SP0_c.t1	jg1449
OG0019152	CP2_g50355_DN3_SP0_c.t1	jg1504
OG0019153	CP16_g55274_DN3_SP0_c.t1	jg17080, jg1644
OG0019158	CP9_g28168_DN3_SP6_c.t1	jg2064
OG0019159	CP9_g28422_DN1_SP0_c.t1	jg2409
OG0019161	CP9_g28897_DN3_SP2_c.t1	jg2891
OG0019162	CP9_g28898_DN3_SP0_c.t1	jg2892
OG0019163	CP9_g28918_DN3_SP0_c.t1	jg2916
OG0019166	CP10_g42291_DN3_SP0_c.t1	jg24122
OG0019170	CP12_g30485_DN3_SP0_c.t1	jg26318
OG0019171	CP12_g30521_DN3_SP0_c.t1	jg26356
OG0019172	CP12_g30802_DN1_SP0_c.t1	jg26671
OG0019174	CP14_g22983_DN3_SP8_c.t1	jg27141
OG0019175	CP17_g5783_DN3_SP1_c.t1	jg27216
OG0019177	CP15_g35830_DN3_SP7_c.t1	jg27357
OG0019178	CP15_g35520_DN3_SP8_c.t1	jg27396
OG0019180	CP10_g43592_DN2_SP0_c.t1	jg28117
OG0019182	CP16_g54902_DN3_SP8_c.t1	jg16700
OG0019183	CP16_g55054_DN3_SP0_c.t1	jg16865
OG0019184	CP16_g55116_DN2_SP0_c.t1	jg16923
OG0019185	CP16_g55261_DN3_SP0_c.t1	jg17069
OG0019188	CP18_g12594_DN3_SP0_c.t1	jg17216
OG0019192	CP13_g19634_DN3_SP0_c.t1	jg12980
OG0019194	CP13_g19521_DN1_SP0_c.t1	jg13122
OG0019195	CP13_g19490_DN3_SP0_c.t1	jg13167
OG0019196	CP13_g19352_DN3_SP3_c.t1	jg13349
OG0019198	CP3_g15152_DN3_SP0_c.t1	jg14176
OG0019199	CP3_g14923_DN1_SP0_c.t1	jg14279
OG0019201	CP3_g14407_DN3_SP2_c.t1	jg14825
OG0019203	CP3_g14104_DN2_SP0_c.t1	jg15176
OG0019206	CP11_g32677_DN2_SP0_c.t1	jg5098
OG0019207	CP12_g30941_DN3_SP0_c.t1, CP12_g30958_DN2_SP0_c.t1	jg5494, jg5492
OG0019208	CP11_g32165_DN3_SP0_c.t1, CP11_g32171_DN3_SP0_c.t1	jg5646
OG0019209	CP2_g48315_DN3_SP0_c.t1	jg6242
OG0019212	CP34_g51541_DN3_SP7_c.t1	jg7109, jg7124
OG0019213	CP20_g4040_DN3_SP0_c.t1	jg7260
OG0019214	CP20_g4117_DN3_SP6_c.t1	jg7290
OG0019215	CP20_g4306_DN3_SP6_c.t1	jg7464
OG0019216	CP8_g54653_DN3_SP2_c.t1	jg8217
OG0019220	CP5_g1320_DN2_SP0_c.t1	jg9762
OG0019221	CP19_g17951_DN1_SP0_c.t1	jg9768
OG0019222	CP19_g17976_DN3_SP8_c.t1	jg9789
OG0019223	CP19_g18000_DN3_SP3_c.t1	jg9813
OG0019224	CP19_g18066_DN2_SP0_c.t1	jg9889
OG0019225	CP19_g18102_DN3_SP0_c.t1	jg9924
OG0019226	CP19_g18192_DN3_SP0_c.t1	jg10020
OG0019228	CP6_g7527_DN3_SP3_c.t1	jg11350
OG0019230	CP6_g8529_DN3_SP7_c.t1	jg11620
OG0019231	CP6_g9684_DN3_SP0_c.t1	jg11708
OG0019232	CP5_g1796_DN2_SP0_c.t1	jg12199
OG0019233	CP5_g1352_DN3_SP0_c.t1	jg12677
OG0019234	CP19_g17869_DN2_SP2_c.t1	jg12781
OG0019235	CP19_g17842_DN3_SP0_c.t1	jg12825
OG0019236	CP19_g17839_DN3_SP1_c.t1	jg12835
OG0019238	CP13_g20352_DN2_SP0_c.t1	jg20928
OG0019239	CP13_g20363_DN3_SP0_c.t1	jg20933
OG0019240	CP13_g20542_DN3_SP7_c.t1	jg21006
OG0019241	CP2_g48834_DN3_SP0_c.t1	jg21271
OG0019243	CP2_g48716_DN3_SP6_c.t1	jg21540
OG0019244	CP9_g27931_DN2_SP7_c.t1	jg21606
OG0019245	CP27_g41813_DN3_SP0_c.t1	jg21609
OG0019246	CP8_g52475_DN3_SP0_c.t1	jg21660
OG0019248	CP8_g53221_DN3_SP0_c.t1, CP8_g53222_DN3_SP0_c.t1	jg21977
OG0019252	CP547_g22393_DN1_SP0_c.t1, CP510_g51849_DN1_SP0_c.t1, CP156_g16817_DN1_SP0_c.t1, CP20_g4082_DN1_SP0_c.t1	jg184
OG0019300	CP11_g32445_DN3_SP2_c.t1	jg5351
OG0019302	CP11_g32552_DN3_SP6_c.t1	jg5230
OG0019303	CP11_g32932_DN2_SP0_c.t1	jg4821
OG0019304	CP11_g33048_DN2_SP0_c.t1	jg4691
OG0019307	CP4_g25796_DN3_SP7_c.t1	jg17969
OG0019310	CP7_g44894_DN2_SP0_c.t1	jg31546
OG0019311	CP2_g47947_DN3_SP0_c.t1	jg20805
OG0019313	CP2_g48129_DN1_SP0_c.t1	jg23123
OG0019314	CP11_g32758_DN3_SP0_c.t1	jg5006
OG0019315	CP8_g54281_DN3_SP1_c.t1	jg8096
OG0019318	CP8_g53952_DN3_SP7_c.t1	jg22874
OG0019320	CP8_g53474_DN3_SP0_c.t1	jg22327
OG0019321	CP11_g33146_DN3_SP0_c.t1	jg4591
OG0019324	CP11_g33739_DN3_SP0_c.t1	jg3847
OG0019326	CP11_g33768_DN3_SP4_c.t1	jg3809
OG0019327	CP5_g1337_DN2_SP0_c.t1	jg12692
OG0019328	CP19_g17830_DN3_SP2_c.t1	jg12846
OG0019331	CP9_g29350_DN3_SP7_c.t1	jg3371
OG0019333	CP9_g29263_DN2_SP0_c.t1	jg3279
OG0019334	CP7_g45106_DN3_SP0_c.t1	jg3283
OG0019335	CP7_g46479_DN2_SP7_c.t1	jg33825
OG0019336	CP7_g46347_DN2_SP0_c.t1	jg33659
OG0019339	CP6_g7430_DN3_SP5_c.t1	jg11250, jg11249
OG0019342	CP2_g48908_DN3_SP0_c.t1	jg499
OG0019343	CP4_g24000_DN2_SP0_c.t1	jg20129
OG0019346	CP13_g20051_DN3_SP7_c.t1	jg20605
OG0019348	CP1_g38129_DN3_SP7_c.t1	jg33102
OG0019351	CP1_g38079_DN3_SP0_c.t1	jg33173
OG0019352	CP3_g15627_DN3_SP6_c.t1	jg14058
OG0019353	CP1_g37965_DN3_SP0_c.t1	jg33321
OG0019354	CP3_g14345_DN2_SP4_c.t1	jg14898
OG0019358	CP19_g18435_DN3_SP0_c.t1	jg10289
OG0019359	CP22_g17070_DN3_SP0_c.t1	jg21063
OG0019360	CP10_g42120_DN3_SP0_c.t1	jg23917
OG0019361	CP10_g42139_DN3_SP0_c.t1	jg23939
OG0019362	CP10_g42144_DN3_SP0_c.t1	jg23944
OG0019363	CP2_g47584_DN3_SP0_c.t1	jg23733
OG0019367	CP3_g13140_DN3_SP0_c.t1	jg16327
OG0019368	CP3_g13196_DN3_SP0_c.t1	jg16257
OG0019370	CP3_g13368_DN2_SP2_c.t1	jg16079
OG0019375	CP3_g13950_DN3_SP3_c.t1	jg15348
OG0019376	CP3_g14019_DN3_SP0_c.t1	jg15272
OG0019378	CP12_g31057_DN3_SP0_c.t1	jg26960
OG0019379	CP12_g31145_DN1_SP0_c.t1	jg27010
OG0019380	CP9_g28414_DN3_SP0_c.t1	jg2402
OG0019381	CP10_g43704_DN3_SP0_c.t1	jg27959
OG0019384	CP4_g24964_DN3_SP1_c.t1	jg18926
OG0019385	CP20_g4416_DN3_SP0_c.t1	jg7611
OG0019386	CP16_g55217_DN3_SP8_c.t1	jg17035
OG0019387	CP21_g11094_DN3_SP2_c.t1	jg32269
OG0019388	CP21_g11129_DN3_SP0_c.t1	jg32265
OG0019390	CP12_g29848_DN3_SP0_c.t1	jg28269
OG0019394	CP4_g24237_DN3_SP0_c.t1	jg19851
OG0019395	CP4_g24255_DN3_SP0_c.t1, CP4_g24256_DN2_SP0_c.t1, CP4_g24257_DN2_SP0_c.t1	jg19832
OG0019396	CP4_g24297_DN3_SP0_c.t1	jg19782
OG0019397	CP4_g24303_DN3_SP0_c.t1	jg19775
OG0019398	CP4_g24457_DN2_SP6_c.t1	jg19585
OG0019400	CP10_g43841_DN2_SP0_c.t1, CP10_g43810_DN2_SP0_c.t1, CP10_g43840_DN3_SP0_c.t1	jg24283
OG0019403	CP10_g42846_DN3_SP6_c.t1	jg24799
OG0019404	CP10_g43314_DN1_SP0_c.t1	jg25333
OG0019408	CP12_g30372_DN2_SP0_c.t1	jg26174
OG0019409	CP12_g30387_DN3_SP0_c.t1	jg26190
OG0019410	CP12_g30393_DN3_SP0_c.t1	jg26195
OG0019411	CP12_g30496_DN3_SP4_c.t1	jg26328
OG0019413	CP1_g36414_DN3_SP0_c.t1	jg28416
OG0019415	CP1_g36577_DN3_SP8_c.t1	jg28825
OG0019416	CP1_g36856_DN3_SP3_c.t1	jg28905
OG0019418	CP1_g37336_DN3_SP0_c.t1	jg29435
OG0019419	CP1_g37347_DN3_SP0_c.t1	jg29451
OG0019420	CP1_g37450_DN3_SP1_c.t1	jg29589
OG0019421	CP1_g37453_DN2_SP5_c.t1	jg29592
OG0019422	CP1_g37473_DN2_SP0_c.t1	jg29613
OG0019423	CP1_g37652_DN3_SP0_c.t1	jg29816
OG0019425	CP7_g46170_DN3_SP1_c.t1	jg30046
OG0019427	CP7_g46079_DN3_SP4_c.t1	jg30150
OG0019428	CP7_g45863_DN3_SP0_c.t1	jg30418
OG0019429	CP7_g45861_DN3_SP3_c.t1	jg30420
OG0019431	CP7_g45762_DN3_SP2_c.t1	jg30531
OG0019434	CP7_g45452_DN3_SP0_c.t1	jg30902
OG0019434	CP9_g28679_DN3_SP0_c.t1	jg2674
OG0019435	CP9_g28646_DN3_SP0_c.t1, CP9_g28649_DN3_SP0_c.t1	jg2645
OG0019437	CP7_g44565_DN3_SP0_c.t1	jg31979
OG0019441	CP13_g19097_DN3_SP0_c.t1	jg420
OG0019444	CP13_g20166_DN3_SP0_c.t1	jg20737
OG0019447	CP5_g552_DN2_SP0_c.t1	jg8898
OG0019451	CP5_g888_DN3_SP0_c.t1	jg9290
OG0019454	CP8_g54657_DN3_SP6_c.t1	jg8221
OG0019455	CP8_g54667_DN3_SP0_c.t1	jg8227
OG0019456	CP8_g54687_DN3_SP4_c.t1	jg8247
OG0019457	CP16_g54727_DN3_SP0_c.t1	jg16503
OG0019458	CP1_g36784_DN3_SP1_c.t1	jg28597
OG0019459	CP1_g37329_DN3_SP1_c.t1	jg29427
OG0019463	CP1_g37662_DN2_SP1_c.t1	jg29827
OG0019465	CP7_g45334_DN3_SP4_c.t1	jg31043
