Orthogroup	Cardamine_amara	Arabis_alpina
OG0007164	evm.model.RL_8.2161	Aa_G94740.h1.t1
OG0007165	evm.model.RL_8.2166	Aa_G94810.h1.t1
OG0007166	evm.model.RL_8.2195	Aa_G620770.h1.t1
OG0007167	evm.model.RL_8.2229	Aa_G401210.h1.t1
OG0007168	evm.model.RL_8.2313	Aa_G13490.h1.t1
OG0007169	evm.model.RL_8.2321	Aa_G13590.h1.t1
OG0007170	evm.model.RL_8.2329	Aa_G13710.h1.t1, Aa_G654520.h1.t1
OG0007171	evm.model.RL_8.2347	Aa_G621080.h1.t1
OG0007172	evm.model.RL_7.1578, evm.model.RL_7.1577	Aa_G331100.h1.t1
OG0007173	evm.model.RL_8.2371	Aa_G406300.h1.t1
OG0007174	evm.model.RL_8.1951	Aa_G147940.h1.t1
OG0007175	evm.model.RL_7.1296	Aa_G11450.h1.t1
OG0007176	evm.model.RL_7.1416	Aa_G690750.h1.t1
OG0007177	evm.model.RL_7.1436	Aa_G548930.h1.t1, Aa_G225270.h1.t1
OG0007178	evm.model.RL_7.1564	Aa_G710670.h1.t1
OG0007179	evm.model.RL_8.2338, evm.model.RL_7.1585	Aa_G409510.h1.t1
OG0007180	evm.model.RL_7.1620	Aa_G296300.h1.t1
OG0007181	evm.model.RL_7.1675	Aa_G88880.h1.t1
OG0007182	evm.model.RL_7.1765	Aa_G33820.h1.t1
OG0007183	evm.model.RL_7.1836	Aa_G672720.h1.t1
OG0007184	evm.model.RL_7.1844	Aa_G208420.h1.t1
OG0007185	evm.model.RL_7.1917	Aa_G192390.h1.t1
OG0007186	evm.model.RL_7.1971	Aa_G337680.h1.t1
OG0007187	evm.model.RL_3.1123	Aa_G449640.h1.t1
OG0007188	evm.model.RL_3.1118	Aa_G335140.h1.t1
OG0007189	evm.model.RL_7.225	Aa_G81010.h1.t1
OG0007190	evm.model.RL_1.796	Aa_G24220.h1.t1
OG0007191	evm.model.RL_3.1322	Aa_G553960.h1.t1
OG0007192	evm.model.RL_3.1345	Aa_G347580.h1.t1
OG0007194	evm.model.RL_3.1383	Aa_G144500.h1.t1
OG0007195	evm.model.RL_3.1384	Aa_G144470.h1.t1, Aa_G144480.h1.t1
OG0007196	evm.model.RL_3.1393	Aa_G510860.h1.t1
OG0007197	evm.model.RL_3.1481, evm.model.RL_3.1471	Aa_G163350.h1.t1
OG0007198	evm.model.RL_3.1496	Aa_G342030.h1.t1
OG0007199	evm.model.RL_3.1504	Aa_G367170.h1.t1, Aa_G214060.h1.t1
OG0007200	evm.model.RL_3.1526, evm.model.RL_3.1525	Aa_G56730.h1.t1, Aa_G56720.h1.t1
OG0007201	evm.model.RL_3.1570	Aa_G245850.h1.t1
OG0007202	evm.model.RL_3.1589	Aa_G259710.h1.t1
OG0007204	evm.model.RL_3.2230	Aa_G508900.h1.t1
OG0007205	evm.model.RL_3.2170	Aa_G121500.h1.t1
OG0007206	evm.model.RL_4.322	Aa_G366870.h1.t1
OG0007207	evm.model.RL_3.2137	Aa_G104240.h1.t1
OG0007208	evm.model.RL_3.2129	Aa_G104330.h1.t1
OG0007209	evm.model.RL_3.2083	Aa_G165080.h1.t1
OG0007210	evm.model.RL_3.2053	Aa_G111160.h1.t1
OG0007211	evm.model.RL_3.2038	Aa_G87730.h1.t1
OG0007212	evm.model.RL_3.2019	Aa_G87900.h1.t1
OG0007213	evm.model.RL_3.1985	Aa_G64950.h1.t1
OG0007214	evm.model.RL_3.1982	Aa_G64920.h1.t1
OG0007215	evm.model.RL_3.1910.1.687c84bd	Aa_G476930.h1.t1
OG0007216	evm.model.RL_3.1904	Aa_G477040.h1.t1
OG0007217	evm.model.RL_3.1897	Aa_G64440.h1.t1
OG0007218	evm.model.RL_3.1894	Aa_G64470.h1.t1
OG0007219	evm.model.RL_3.1863	Aa_G547200.h1.t1
OG0007220	evm.model.RL_3.1784	Aa_G567810.h1.t1, Aa_G785580.h1.t1
OG0007221	evm.model.RL_3.1726	Aa_G634060.h1.t1
OG0007222	evm.model.RL_6.1225	Aa_G13210.h1.t1
OG0007223	evm.model.RL_3.1670	Aa_G433620.h1.t1
OG0007224	evm.model.RL_3.1632	Aa_G199250.h1.t1
OG0007225	evm.model.RL_3.2235, evm.model.RL_5.1889	Aa_G780420.h1.t1, Aa_G780430.h1.t1, Aa_G476910.h1.t1
OG0007226	evm.model.RL_3.2266	Aa_G335500.h1.t1
OG0007227	evm.model.RL_1.961	Aa_G137240.h1.t1
OG0007228	evm.model.RL_3.2331	Aa_G336940.h1.t1
OG0007229	evm.model.RL_3.2339	Aa_G145280.h1.t1
OG0007230	evm.model.RL_3.2361	Aa_G265790.h1.t1
OG0007232	evm.model.RL_3.2471	Aa_G706630.h1.t1
OG0007233	evm.model.RL_3.2389	Aa_G21770.h1.t1
OG0007234	evm.model.RL_3.2394	Aa_G21710.h1.t1
OG0007235	evm.model.RL_3.2402	Aa_G21640.h1.t1
OG0007236	evm.model.RL_3.2416, evm.model.RL_3.2480	Aa_G21450.h1.t1
OG0007237	evm.model.RL_5.1430	Aa_G160130.h1.t1
OG0007238	evm.model.RL_3.2450	Aa_G497460.h1.t1
OG0007239	evm.model.RL_3.2454	Aa_G142660.h1.t1, Aa_G385660.h1.t1
OG0007240	evm.model.RL_1.1294	Aa_G90400.h1.t1
OG0007241	evm.model.RL_1.1205	Aa_G369120.h1.t1, Aa_G290250.h1.t1
OG0007243	evm.model.RL_1.1288	Aa_G207870.h1.t1
OG0007244	evm.model.RL_1.1300	Aa_G243350.h1.t1
OG0007245	evm.model.RL_1.1338	Aa_G458810.h1.t1
OG0007246	evm.model.RL_1.1343	Aa_G483830.h1.t1
OG0007247	evm.model.RL_1.1383	Aa_G340230.h1.t1
OG0007248	evm.model.RL_1.1463	Aa_G234980.h1.t1
OG0007249	evm.model.RL_1.1478	Aa_G424010.h1.t1
OG0007250	evm.model.RL_1.1483	Aa_G507880.h1.t1
OG0007251	evm.model.RL_1.1500	Aa_G32200.h1.t1
OG0007252	evm.model.RL_1.1505	Aa_G32250.h1.t1
OG0007253	evm.model.RL_1.1527	Aa_G241920.h1.t1
OG0007254	evm.model.RL_1.1528.1.687c87ed	Aa_G241910.h1.t1
OG0007255	evm.model.RL_1.1537	Aa_G241830.h1.t1
OG0007256	evm.model.RL_1.1543	Aa_G223400.h1.t1
OG0007257	evm.model.RL_1.1745	Aa_G170920.h1.t1, Aa_G492350.h1.t1, Aa_G434820.h1.t1
OG0007258	evm.model.RL_1.1632	Aa_G56910.h1.t1
OG0007259	evm.model.RL_1.1644	Aa_G107700.h1.t1
OG0007260	evm.model.RL_1.1668	Aa_G53540.h1.t1
OG0007261	evm.model.RL_1.1696	Aa_G498890.h1.t1
OG0007262	evm.model.RL_1.1698	Aa_G498910.h1.t1
OG0007263	evm.model.RL_1.1707	Aa_G176950.h1.t1
OG0007264	evm.model.RL_4.1042	Aa_G86810.h1.t1
OG0007265	evm.model.RL_1.1728	Aa_G181830.h1.t1
OG0007266	evm.model.RL_1.1758	Aa_G390050.h1.t1, Aa_G628240.h1.t1
OG0007267	evm.model.RL_1.1787	Aa_G669780.h1.t1
OG0007268	evm.model.RL_1.1798	Aa_G342850.h1.t1
OG0007269	evm.model.RL_1.1832	Aa_G371340.h1.t1
OG0007270	evm.model.RL_1.1840	Aa_G464560.h1.t1, Aa_G371400.h1.t1
OG0007271	evm.model.RL_1.1846	Aa_G611850.h1.t1
OG0007272	evm.model.RL_1.1852	Aa_G20190.h1.t1
OG0007273	evm.model.RL_1.1875	Aa_G164560.h1.t1
OG0007274	evm.model.RL_1.1918	Aa_G50600.h1.t1
OG0007275	evm.model.RL_1.1941	Aa_G152530.h1.t1
OG0007276	evm.model.RL_1.2014	Aa_G136650.h1.t1
OG0007277	evm.model.RL_1.2040	Aa_G430390.h1.t1
OG0007278	evm.model.RL_1.2079	Aa_G538270.h1.t1
OG0007279	evm.model.RL_1.2063	Aa_G229440.h1.t1
OG0007280	evm.model.RL_1.2061	Aa_G229430.h1.t1
OG0007281	evm.model.RL_1.2054	Aa_G434060.h1.t1
OG0007282	evm.model.RL_1.2124	Aa_G698510.h1.t1
OG0007283	evm.model.RL_1.2127	Aa_G603130.h1.t1
OG0007284	evm.model.RL_1.2139	Aa_G198890.h1.t1
OG0007285	evm.model.RL_1.2140	Aa_G198900.h1.t1
OG0007286	evm.model.RL_1.2156	Aa_G212420.h1.t1
OG0007287	evm.model.RL_1.2168	Aa_G95440.h1.t1
OG0007288	evm.model.RL_1.2172	Aa_G280080.h1.t1
OG0007290	evm.model.RL_1.2271	Aa_G428250.h1.t1
OG0007291	evm.model.RL_1.2277	Aa_G178940.h1.t1
OG0007292	evm.model.RL_1.2301	Aa_G358500.h1.t1
OG0007293	evm.model.RL_1.2311	Aa_G225000.h1.t1
OG0007294	evm.model.RL_1.2336	Aa_G26950.h1.t1
OG0007295	evm.model.RL_1.2350	Aa_G491200.h1.t1
OG0007296	evm.model.RL_1.2597	Aa_G105480.h1.t1
OG0007297	evm.model.RL_6.925	Aa_G477590.h1.t1
OG0007298	evm.model.RL_1.2591.1.687c87f0	Aa_G105540.h1.t1
OG0007299	evm.model.RL_1.2737	Aa_G61080.h1.t1
OG0007301	evm.model.RL_1.2889	Aa_G542200.h1.t1, Aa_G542190.h1.t1
OG0007302	evm.model.RL_1.2913	Aa_G296670.h1.t1, Aa_G296670.h2.t1, Aa_G383760.h2.t1, Aa_G383760.h1.t1
OG0007303	evm.model.RL_1.2953	Aa_G329690.h1.t1
OG0007305	evm.model.RL_1.3071	Aa_G185800.h1.t1
OG0007306	evm.model.RL_1.3108	Aa_G244840.h1.t1, Aa_G244850.h1.t1
OG0007307	evm.model.RL_1.3140	Aa_G230160.h1.t1
OG0007308	evm.model.RL_1.3218	Aa_G422320.h1.t1
OG0007309	evm.model.RL_1.1165	Aa_G40170.h1.t1
OG0007310	evm.model.RL_5.3937	Aa_G193220.h1.t1
OG0007311	evm.model.RL_5.3914	Aa_G231490.h1.t1
OG0007313	evm.model.RL_5.3845	Aa_G127770.h1.t1
OG0007314	evm.model.RL_5.3720	Aa_G465580.h1.t1
OG0007315	evm.model.RL_5.1864	Aa_G568090.h1.t1
OG0007316	evm.model.RL_5.1871.1.687c88b7	Aa_G219750.h1.t1
OG0007317	evm.model.RL_5.1898	Aa_G166340.h1.t1
OG0007318	evm.model.RL_5.1913	Aa_G225080.h1.t1
OG0007319	evm.model.RL_5.2030	Aa_G181000.h1.t1
OG0007320	evm.model.RL_5.2088	Aa_G95940.h1.t1
OG0007321	evm.model.RL_5.2139	Aa_G161150.h1.t1
OG0007322	evm.model.RL_5.2124	Aa_G273790.h1.t1
OG0007323	evm.model.RL_5.2171	Aa_G110790.h1.t1
OG0007324	evm.model.RL_5.2186	Aa_G57670.h1.t1
OG0007325	evm.model.RL_5.2219	Aa_G189750.h1.t1
OG0007326	evm.model.RL_2.1171	Aa_G380630.h1.t1
OG0007327	evm.model.RL_2.1167	Aa_G689480.h1.t1
OG0007328	evm.model.RL_2.1135	Aa_G327190.h1.t1
OG0007329	evm.model.RL_6.1571	Aa_G528020.h1.t1
OG0007331	evm.model.RL_7.1182	Aa_G300270.h1.t1
OG0007332	evm.model.RL_7.1179	Aa_G300290.h1.t1, Aa_G757690.h1.t1
OG0007333	evm.model.RL_7.1151	Aa_G114570.h1.t1
OG0007334	evm.model.RL_7.1136	Aa_G328480.h1.t1
OG0007335	evm.model.RL_7.1135	Aa_G639160.h1.t1
OG0007337	evm.model.RL_7.1207	Aa_G236120.h1.t1
OG0007338	evm.model.RL_7.1219	Aa_G178550.h1.t1
OG0007339	evm.model.RL_7.939	Aa_G300560.h1.t1
OG0007340	evm.model.RL_7.917, evm.model.RL_7.920	Aa_G511010.h1.t1
OG0007341	evm.model.RL_7.887	Aa_G482000.h1.t1
OG0007342	evm.model.RL_7.815_evm.model.RL_7.816	Aa_G462090.h1.t1
OG0007343	evm.model.RL_2.2760	Aa_G9740.h1.t1
OG0007344	evm.model.RL_7.778	Aa_G386990.h1.t1
OG0007345	evm.model.RL_7.720	Aa_G660620.h1.t1
OG0007346	evm.model.RL_7.681	Aa_G562550.h1.t1
OG0007347	evm.model.RL_7.495	Aa_G114140.h1.t1
OG0007348	evm.model.RL_7.493	Aa_G114160.h1.t1
OG0007349	evm.model.RL_2.986	Aa_G451450.h1.t1
OG0007350	evm.model.RL_7.304	Aa_G353990.h1.t1
OG0007351	evm.model.RL_7.295	Aa_G765200.h1.t1
OG0007352	evm.model.RL_7.237	Aa_G81140.h1.t1
OG0007353	evm.model.RL_7.166	Aa_G2390.h1.t1
OG0007354	evm.model.RL_7.153	Aa_G2460.h1.t1
OG0007355	evm.model.RL_7.44	Aa_G704630.h1.t1
OG0007356	evm.model.RL_5.3703	Aa_G256010.h1.t1
OG0007357	evm.model.RL_6.2008	Aa_G216890.h1.t1
OG0007359	evm.model.RL_7.1112	Aa_G698170.h1.t1
OG0007360	evm.model.RL_7.147	Aa_G2520.h1.t1
OG0007361	evm.model.RL_4.12	Aa_G63460.h1.t1
OG0007363	evm.model.RL_6.1528	Aa_G12070.h1.t1
OG0007365	evm.model.RL_6.1580	Aa_G406000.h1.t1
OG0007367	evm.model.RL_1.2258	Aa_G293420.h1.t1
OG0007368	evm.model.RL_3.1950	Aa_G348720.h1.t1
OG0007370	evm.model.RL_2.2715	Aa_G324900.h1.t1
OG0007371	evm.model.RL_2.3145	Aa_G270420.h1.t1, Aa_G332220.h1.t1, Aa_G453260.h1.t1, Aa_G453230.h1.t1, Aa_G270460.h1.t1, Aa_G453290.h1.t1
OG0007372	evm.model.RL_5.297, evm.model.RL_6.507	Aa_G38760.h1.t1
OG0007373	evm.model.RL_5.1097	Aa_G246070.h1.t1
OG0007374	evm.model.RL_1.1688	Aa_G515460.h1.t1, Aa_G515430.h1.t1
OG0007375	evm.model.RL_6.786	Aa_G726230.h1.t1
OG0007376	evm.model.RL_1.1519	Aa_G233790.h1.t1
OG0007381	evm.model.RL_2.1452	Aa_G244590.h1.t1
OG0007382	evm.model.RL_2.1372	Aa_G648630.h1.t1, Aa_G176360.h1.t1
OG0007384	evm.model.RL_6.826	Aa_G362370.h1.t1
OG0007385	evm.model.RL_4.1936	Aa_G781200.h1.t1
OG0007388	evm.model.RL_8.1807	Aa_G307360.h1.t1
OG0007390	evm.model.RL_8.2191	Aa_G144310.h2.t1, Aa_G144310.h1.t1, Aa_G908890.h1.t1, Aa_G908890.h2.t1
OG0007392	evm.model.RL_2.32, evm.model.RL_2.33	Aa_G479240.h1.t1
OG0007393	evm.model.RL_1.3039	Aa_G426670.h1.t1
OG0007396	evm.model.RL_7.2496	Aa_G560090.h1.t1
OG0007400	evm.model.RL_8.1300	Aa_G683380.h1.t1
OG0007404	evm.model.RL_7.1661	Aa_G442300.h1.t1, Aa_G73730.h1.t1
OG0007413	evm.model.RL_2.2337	Aa_G716110.h1.t1
OG0007414	evm.model.RL_2.2365	Aa_G644720.h1.t1
OG0007415	evm.model.RL_2.2367	Aa_G55500.h1.t1
OG0007416	evm.model.RL_2.2382	Aa_G317830.h1.t1
OG0007417	evm.model.RL_2.2392	Aa_G182790.h1.t1
OG0007419	evm.model.RL_2.2473	Aa_G628390.h1.t1
OG0007420	evm.model.RL_2.2490	Aa_G177610.h1.t1
OG0007421	evm.model.RL_2.2503	Aa_G301280.h1.t1
OG0007422	evm.model.RL_2.2522	Aa_G506660.h1.t1
OG0007423	evm.model.RL_2.2526	Aa_G543310.h1.t1
OG0007425	evm.model.RL_2.2572	Aa_G673440.h1.t1
OG0007426	evm.model.RL_2.2620	Aa_G33070.h1.t1
OG0007427	evm.model.RL_2.2635	Aa_G32970.h1.t1
OG0007428	evm.model.RL_2.2650	Aa_G399010.h1.t1
OG0007429	evm.model.RL_2.2654	Aa_G59710.h1.t1
OG0007430	evm.model.RL_2.2662	Aa_G59780.h1.t1
OG0007431	evm.model.RL_2.2629, evm.model.RL_2.2665	Aa_G59840.h1.t1
OG0007432	evm.model.RL_2.2683	Aa_G74630.h1.t1
OG0007433	evm.model.RL_2.2312	Aa_G76480.h1.t1
OG0007434	evm.model.RL_2.2727	Aa_G394950.h1.t1
OG0007435	evm.model.RL_2.2728, evm.model.RL_2.2646, evm.model.RL_2.2644	Aa_G394960.h1.t1
OG0007436	evm.model.RL_2.2731	Aa_G395000.h1.t1
OG0007437	evm.model.RL_2.2733	Aa_G395030.h1.t1
OG0007438	evm.model.RL_2.2740	Aa_G616560.h1.t1, Aa_G616590.h1.t1
OG0007439	evm.model.RL_2.2767	Aa_G9640.h1.t1
OG0007440	evm.model.RL_2.2787	Aa_G646990.h1.t1
OG0007441	evm.model.RL_2.2836	Aa_G288290.h1.t1
OG0007442	evm.model.RL_2.2827	Aa_G432650.h1.t1
OG0007444	evm.model.RL_2.2853	Aa_G609970.h1.t1
OG0007445	evm.model.RL_2.2892	Aa_G214580.h1.t1
OG0007446	evm.model.RL_2.2944	Aa_G737720.h1.t1
OG0007448	evm.model.RL_2.2920	Aa_G274290.h1.t1
OG0007449	evm.model.RL_2.2918	Aa_G274260.h1.t1
OG0007451	evm.model.RL_2.2969	Aa_G144840.h1.t1
OG0007452	evm.model.RL_2.2974	Aa_G667960.h1.t1
OG0007453	evm.model.RL_2.2983	Aa_G614640.h1.t1
OG0007454	evm.model.RL_2.2985	Aa_G547700.h1.t1
OG0007455	evm.model.RL_2.3001	Aa_G557010.h1.t1
OG0007456	evm.model.RL_2.3020	Aa_G724130.h1.t1
OG0007457	evm.model.RL_5.2824	Aa_G299110.h1.t1
OG0007458	evm.model.RL_5.2797.4.687c88bd	Aa_G434750.h1.t1
OG0007459	evm.model.RL_5.2795.1.687c88bd	Aa_G368860.h1.t1, Aa_G434770.h1.t1
OG0007460	evm.model.RL_5.2764.1.687c88bd	Aa_G194210.h1.t1
OG0007461	evm.model.RL_5.2748	Aa_G489230.h1.t1
OG0007462	evm.model.RL_5.2743	Aa_G489290.h1.t1
OG0007463	evm.model.RL_5.2737	Aa_G542350.h1.t1
OG0007464	evm.model.RL_2.1242	Aa_G296030.h1.t1
OG0007465	evm.model.RL_2.1220	Aa_G49220.h1.t1, Aa_G253020.h1.t1
OG0007466	evm.model.RL_2.1196	Aa_G49440.h1.t1
OG0007467	evm.model.RL_2.1185	Aa_G49550.h1.t1
OG0007468	evm.model.RL_3.771.1.687c84bb	Aa_G62070.h1.t1
OG0007469	evm.model.RL_3.748.2.687c84bb	Aa_G256280.h1.t1
OG0007470	evm.model.RL_2.1076	Aa_G37890.h1.t1
OG0007471	evm.model.RL_3.658	Aa_G7640.h1.t1
OG0007473	evm.model.RL_3.567	Aa_G11220.h1.t1, Aa_G11250.h1.t1
OG0007475	evm.model.RL_3.411	Aa_G271970.h1.t1
OG0007476	evm.model.RL_3.363	Aa_G342000.h1.t1
OG0007477	evm.model.RL_5.976	Aa_G572760.h1.t1
OG0007478	evm.model.RL_3.332	Aa_G606570.h1.t1
OG0007479	evm.model.RL_3.317	Aa_G400810.h1.t1
OG0007481	evm.model.RL_5.7	Aa_G623660.h1.t1
OG0007482	evm.model.RL_7.2666	Aa_G639540.h1.t1
OG0007483	evm.model.RL_7.2675	Aa_G251420.h1.t1
OG0007484	evm.model.RL_7.2639	Aa_G312300.h1.t1
OG0007485	evm.model.RL_5.1325	Aa_G676340.h1.t1
OG0007486	evm.model.RL_7.2565	Aa_G146280.h1.t1
OG0007487	evm.model.RL_7.2553.2.687c84bd	Aa_G279520.h1.t1
OG0007488	evm.model.RL_7.2544	Aa_G171990.h1.t1
OG0007489	evm.model.RL_7.2526	Aa_G480330.h1.t1
OG0007490	evm.model.RL_7.2514	Aa_G282040.h1.t1
OG0007492	evm.model.RL_7.2461	Aa_G329060.h1.t1
OG0007493	evm.model.RL_7.2442	Aa_G207100.h1.t1
OG0007494	evm.model.RL_7.2428	Aa_G257390.h1.t1
OG0007495	evm.model.RL_7.2384	Aa_G276790.h1.t1
OG0007496	evm.model.RL_7.2379	Aa_G276830.h1.t1
OG0007497	evm.model.RL_7.2347	Aa_G541890.h1.t1
OG0007498	evm.model.RL_7.2334	Aa_G247950.h1.t1
OG0007499	evm.model.RL_7.2326	Aa_G120920.h1.t1
OG0007500	evm.model.RL_2.93	Aa_G370870.h1.t1
OG0007500	evm.model.RL_7.2322	Aa_G120870.h1.t1
OG0007501	evm.model.RL_7.2308	Aa_G508030.h1.t1
OG0007502	evm.model.RL_7.2307	Aa_G465250.h1.t1
OG0007503	evm.model.RL_7.2280	Aa_G437820.h1.t1
OG0007504	evm.model.RL_7.2247	Aa_G264250.h1.t1
OG0007505	evm.model.RL_7.2115.2.687c84bb	Aa_G247620.h1.t1
OG0007506	evm.model.RL_7.2108	Aa_G247650.h1.t1
OG0007508	evm.model.RL_7.2075	Aa_G514460.h1.t1
OG0007509	evm.model.RL_7.2045	Aa_G263610.h1.t1
OG0007510	evm.model.RL_3.1097	Aa_G303720.h1.t1
OG0007511	evm.model.RL_3.1081	Aa_G63780.h1.t1
OG0007512	evm.model.RL_3.1049	Aa_G3650.h1.t1
OG0007513	evm.model.RL_3.993	Aa_G30820.h1.t1
OG0007514	evm.model.RL_3.989	Aa_G30760.h1.t1
OG0007515	evm.model.RL_3.960	Aa_G359630.h1.t1
OG0007516	evm.model.RL_3.914	Aa_G474680.h1.t1
OG0007517	evm.model.RL_4.1864	Aa_G106530.h1.t1
OG0007518	evm.model.RL_3.20	Aa_G277390.h1.t1
OG0007519	evm.model.RL_5.3894	Aa_G602160.h1.t1, Aa_G346410.h1.t1, Aa_G346390.h1.t1, Aa_G184670.h1.t1
OG0007520	evm.model.RL_3.70	Aa_G681180.h1.t1
OG0007521	evm.model.RL_3.89	Aa_G361540.h1.t1
OG0007522	evm.model.RL_3.132	Aa_G234510.h1.t1
OG0007523	evm.model.RL_3.165	Aa_G72470.h1.t1
OG0007524	evm.model.RL_3.167	Aa_G72450.h1.t1
OG0007525	evm.model.RL_3.180	Aa_G433410.h1.t1
OG0007526	evm.model.RL_3.187	Aa_G274780.h1.t1
OG0007527	evm.model.RL_3.244	Aa_G488330.h1.t1
OG0007528	evm.model.RL_3.253	Aa_G18480.h1.t1
OG0007529	evm.model.RL_3.262	Aa_G489100.h1.t1
OG0007530	evm.model.RL_1.1162	Aa_G40200.h1.t1
OG0007531	evm.model.RL_1.1160	Aa_G40220.h1.t1
OG0007532	evm.model.RL_1.1159	Aa_G40250.h1.t1
OG0007533	evm.model.RL_1.1149	Aa_G40390.h1.t1
OG0007534	evm.model.RL_2.2314	Aa_G391300.h1.t1
OG0007535	evm.model.RL_2.2097	Aa_G720.h1.t1
OG0007536	evm.model.RL_2.2113	Aa_G240660.h1.t1
OG0007537	evm.model.RL_2.2122	Aa_G5820.h1.t1
OG0007538	evm.model.RL_6.2210	Aa_G281340.h1.t1
OG0007540	evm.model.RL_6.2196	Aa_G401800.h1.t1
OG0007541	evm.model.RL_1.824	Aa_G101480.h1.t1
OG0007542	evm.model.RL_1.825	Aa_G101490.h1.t1
OG0007543	evm.model.RL_1.830	Aa_G101330.h1.t1
OG0007544	evm.model.RL_1.858	Aa_G34880.h1.t1, Aa_G34880.h2.t1
OG0007545	evm.model.RL_1.862	Aa_G34810.h1.t1
OG0007546	evm.model.RL_1.884	Aa_G34640.h1.t1
OG0007547	evm.model.RL_1.893.1.687c87eb	Aa_G34510.h1.t1
OG0007548	evm.model.RL_4.3158	Aa_G226400.h1.t1
OG0007549	evm.model.RL_1.911	Aa_G616440.h1.t1
OG0007550	evm.model.RL_1.919, evm.model.RL_1.871	Aa_G551310.h1.t1
OG0007551	evm.model.RL_1.941	Aa_G338690.h1.t1
OG0007552	evm.model.RL_1.959	Aa_G302800.h1.t1
OG0007554	evm.model.RL_1.988	Aa_G136960.h1.t1
OG0007556	evm.model.RL_1.1034.1.687c87ec	Aa_G195470.h1.t1
OG0007557	evm.model.RL_1.1047	Aa_G285140.h1.t1
OG0007558	evm.model.RL_1.1059	Aa_G216060.h1.t1
OG0007559	evm.model.RL_1.1068	Aa_G397600.h1.t1, Aa_G492880.h1.t1
OG0007560	evm.model.RL_1.1080	Aa_G102810.h1.t1
OG0007561	evm.model.RL_1.1084	Aa_G102850.h1.t1
OG0007562	evm.model.RL_1.1091	Aa_G5630.h1.t1
OG0007563	evm.model.RL_2.2320.1.687c86e5	Aa_G231300.h1.t1
OG0007564	evm.model.RL_1.1105	Aa_G5480.h1.t1
OG0007565	evm.model.RL_1.1106	Aa_G5470.h1.t1
OG0007566	evm.model.RL_1.1110	Aa_G5440.h1.t1
OG0007567	evm.model.RL_1.1135	Aa_G40560.h1.t1
OG0007568	evm.model.RL_1.1137	Aa_G167270.h1.t1, Aa_G40540.h1.t1
OG0007570	evm.model.RL_8.1058	Aa_G82880.h1.t1
OG0007571	evm.model.RL_4.120	Aa_G295510.h1.t1
OG0007572	evm.model.RL_5.2258	Aa_G150550.h1.t1, Aa_G513960.h1.t1
OG0007573	evm.model.RL_8.1174	Aa_G313080.h1.t1
OG0007576	evm.model.RL_8.1189	Aa_G124270.h1.t1
OG0007577	evm.model.RL_2.2848	Aa_G376550.h1.t1
OG0007578	evm.model.RL_8.1342	Aa_G312620.h1.t1
OG0007579	evm.model.RL_8.1425, evm.model.RL_8.1427	Aa_G134090.h1.t1
OG0007581	evm.model.RL_8.1408	Aa_G381520.h1.t1
OG0007582	evm.model.RL_8.1401.1.687c855b	Aa_G656280.h1.t1
OG0007583	evm.model.RL_8.1398	Aa_G636600.h1.t1
OG0007584	evm.model.RL_8.1431.1.687c855b	Aa_G134120.h1.t1
OG0007585	evm.model.RL_8.1436	Aa_G198230.h1.t1
OG0007586	evm.model.RL_8.1503	Aa_G88110.h1.t1
OG0007587	evm.model.RL_8.1485	Aa_G141220.h1.t1
OG0007588	evm.model.RL_8.1530	Aa_G54580.h1.t1
OG0007589	evm.model.RL_8.1545	Aa_G123470.h1.t1
OG0007590	evm.model.RL_8.1584	Aa_G542630.h1.t1
OG0007591	evm.model.RL_8.1643	Aa_G48490.h1.t1
OG0007592	evm.model.RL_8.1672	Aa_G673800.h1.t1
OG0007593	evm.model.RL_8.1687	Aa_G253220.h1.t1
OG0007594	evm.model.RL_8.1697	Aa_G216660.h1.t1
OG0007596	evm.model.RL_8.1763	Aa_G355110.h1.t1
OG0007597	evm.model.RL_8.1777	Aa_G168140.h1.t1
OG0007598	evm.model.RL_8.1779	Aa_G168110.h1.t1
OG0007599	evm.model.RL_8.1784	Aa_G168060.h1.t1
OG0007600	evm.model.RL_8.1815	Aa_G307420.h1.t1
OG0007601	evm.model.RL_8.1820	Aa_G607630.h1.t1
OG0007602	evm.model.RL_8.1841	Aa_G227750.h1.t1
OG0007603	evm.model.RL_8.1855	Aa_G31830.h1.t1
OG0007604	evm.model.RL_8.1891	Aa_G31490.h1.t1
OG0007605	evm.model.RL_4.1040	Aa_G502220.h1.t1
OG0007606	evm.model.RL_4.2285	Aa_G19680.h1.t1
OG0007607	evm.model.RL_4.2310	Aa_G385380.h1.t1
OG0007608	evm.model.RL_4.2316	Aa_G385310.h1.t1
OG0007609	evm.model.RL_4.2320	Aa_G155220.h1.t1
OG0007610	evm.model.RL_4.2330	Aa_G155100.h1.t1
OG0007611	evm.model.RL_4.2346	Aa_G138290.h1.t1
OG0007612	evm.model.RL_4.2358	Aa_G256680.h1.t1
OG0007613	evm.model.RL_4.2374	Aa_G256480.h1.t1
OG0007614	evm.model.RL_4.2381	Aa_G233080.h1.t1
OG0007615	evm.model.RL_4.2394	Aa_G663520.h1.t1
OG0007616	evm.model.RL_4.2407	Aa_G267670.h1.t1
OG0007617	evm.model.RL_4.2442	Aa_G116820.h1.t1
OG0007618	evm.model.RL_4.2444	Aa_G116800.h1.t1
